Iteration,Cost,Cost reduction,time (ms)
0,8.241151436846472,0.0,30.34234046936035
1,8.159917952633146,0.009857055150100602,215.1167392730713
2,6.1122999526056105,0.25831966571111575,734.2569828033447
3,5.340018953422326,0.3520299930969698,2451.563596725464
4,4.473532462294607,0.45717142846164815,3448.906660079956
5,4.086064773264262,0.5041876363301219,4425.392150878906
6,3.794108147518714,0.5396143152332906,5306.021451950073
7,3.723297783494368,0.5482066053479644,6218.4553146362305
8,3.3891444529168266,0.5887535280854268,7146.070241928101
9,3.199630264225255,0.6117496094150634,8140.584945678711
10,3.1536876390940254,0.6173243917113598,8920.926094055176
11,2.913177937104006,0.6465083842436037,9937.597274780273
12,2.8481598021917267,0.6543978321454564,12363.200426101685
13,2.8175246772152915,0.6581151676672217,14825.313091278076
14,2.6974236568455896,0.6726884977764982,15975.795269012451
15,2.207213265446538,0.7321717380925666,17136.19351387024
16,2.0955956556642,0.7457156719272602,18246.209859848022
17,2.095119035955298,0.7457735060433487,19794.005393981934
