Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.397169,9.17056,2.66667,1.05082,1.35635,5.20915,0.508385
0.0710902,8.38722,2.66667,1.04947,1.35778,4.41836,0.717459
0.239956,8.76343,2.66667,1.05248,1.34639,4.81071,0.545383
0.213824,9.01075,2.66667,1.05954,1.3598,5.02256,0.535783
1.03858,9.28243,2.66667,1.04339,1.35792,5.33474,0.44436
0.311379,9.07233,2.66667,1.05198,1.36674,5.08392,0.571325
0.472869,8.878,2.66667,1.06636,1.36258,4.88792,0.520382
0.252342,8.84415,2.66667,1.0523,1.36202,4.86819,0.603054
0.204345,8.65216,2.66667,1.05177,1.35997,4.68405,0.643089
0.155174,8.8423,2.66667,1.04822,1.35502,4.89906,0.545406
0.150807,8.74669,2.66667,1.05522,1.34626,4.78919,0.550657
0.185743,8.75301,2.66667,1.05855,1.35571,4.75683,0.670092
0.33573,8.71707,2.66667,1.04132,1.35614,4.76328,0.654037
0.201202,8.66625,2.66667,1.04778,1.34604,4.71243,0.544458
0.403603,9.49118,2.66667,1.05782,1.36873,5.48768,0.434013
0.378909,9.11844,2.66667,1.06177,1.36049,5.12809,0.533104
0.460683,9.17288,2.66667,1.0415,1.3556,5.23306,0.481824
0.342549,9.14972,2.66667,1.05787,1.35961,5.18613,0.504853
0.39444,9.30413,2.66667,1.06165,1.35483,5.32624,0.475301
0.456525,8.94505,2.66667,1.04153,1.3552,5.00919,0.559567
0.205616,8.99797,2.66667,1.05944,1.34967,5.04361,0.561766
0.260898,9.21494,2.66667,1.05224,1.37367,5.19274,0.556997
0.355781,8.97126,2.66667,1.05587,1.3581,4.99354,0.506832
0.242307,8.73186,2.66667,1.05459,1.3522,4.7532,0.581033
0.567591,9.2872,2.66667,1.03907,1.36115,5.33162,0.49739
0.185094,8.85567,2.66667,1.05191,1.35514,4.90115,0.609439
0.553067,9.20798,2.66667,1.05074,1.36843,5.2148,0.373552
0.17387,8.61784,2.66667,1.05766,1.35487,4.62304,0.622393
0.432762,9.32537,2.66667,1.05329,1.36567,5.32863,0.554357
0.379029,8.76261,2.66667,1.05314,1.35633,4.78681,0.543757
0.507653,9.28972,2.66667,1.06169,1.3574,5.2855,0.51451
0.449843,9.04647,2.66667,1.04025,1.34759,5.11629,0.498901
0.349634,8.63036,2.66667,1.05129,1.34614,4.68018,0.60544
0.389872,9.15162,2.66667,1.05248,1.34742,5.20505,0.508501
0.154922,8.98505,2.66667,1.05221,1.34489,5.0308,0.676927
0.166658,8.68162,2.66667,1.05256,1.36796,4.71076,0.576434
0.304643,9.13626,2.66667,1.05416,1.35636,5.17672,0.521647
0.42285,9.05393,2.66667,1.04953,1.36595,5.0916,0.509694
0.256728,9.17297,2.66667,1.05374,1.3501,5.21644,0.586391
0.613622,9.08567,2.66667,1.05428,1.35118,5.12646,0.485048
0.069442,8.45782,2.66667,1.06171,1.36478,4.44347,0.720124
0.347961,9.01981,2.66667,1.04378,1.35236,5.08121,0.501093
0.514313,9.28201,2.66667,1.04898,1.35834,5.31617,0.461945
0.215366,8.64453,2.66667,1.03014,1.35584,4.71234,0.6589
0.525732,8.85486,2.66667,1.05938,1.35564,4.86583,0.53841
0.395049,9.22868,2.66667,1.0598,1.35327,5.24528,0.456503
0.672023,8.985,2.66667,1.05063,1.36181,5.00777,0.525236
0.290896,8.85303,2.66667,1.06064,1.3455,4.8883,0.601681
0.496138,8.99089,2.66667,1.05629,1.3555,5.01508,0.588606
0.567326,9.10884,2.66667,1.03582,1.35969,5.17312,0.534577
0.273295,9.2146,2.66667,1.05647,1.3516,5.25139,0.547312
0.118508,8.8104,2.66667,1.04907,1.36055,4.8366,0.699612
0.165312,8.85933,2.66667,1.04297,1.35086,4.91537,0.68517
0.0923502,8.57554,2.66667,1.04844,1.35364,4.62141,0.756004
0.798921,9.17725,2.66667,1.04985,1.3573,5.21468,0.482537
0.281043,8.73852,2.66667,1.05394,1.35215,4.76437,0.692713
0.857908,9.39999,2.66667,1.0512,1.36399,5.42382,0.542155
0.567016,9.23019,2.66667,1.05833,1.35491,5.24869,0.47244
0.363256,9.12402,2.66667,1.04487,1.35531,5.16611,0.465383
0.497895,8.82684,2.66667,1.06962,1.34327,4.83438,0.533448
0.244717,9.03527,2.66667,1.04807,1.34545,5.09116,0.591731
0.487544,8.97511,2.66667,1.04945,1.35486,5.01449,0.547115
0.306783,9.03072,2.66667,1.04797,1.3446,5.09458,0.590165
0.362797,9.15676,2.66667,1.05155,1.35152,5.2012,0.472288
0.295683,8.96421,2.66667,1.0499,1.3504,5.02716,0.553059
0.164852,8.88303,2.66667,1.0613,1.3552,4.91254,0.504545
0.480541,8.8899,2.66667,1.05254,1.35837,4.92154,0.580353
0.457669,9.18542,2.66667,1.03846,1.34893,5.26229,0.492962
0.500835,9.31214,2.66667,1.0397,1.37175,5.32607,0.434244
0.172576,9.05381,2.66667,1.05378,1.35642,5.10049,0.517141
0.676666,9.24734,2.66667,1.04765,1.34563,5.29541,0.480005
1.16033,9.17179,2.66667,1.04583,1.35569,5.2295,0.448976
0.0619734,8.80177,2.66667,1.04749,1.35878,4.83218,0.715327
0.0929237,8.7933,2.66667,1.05897,1.35468,4.80332,0.569469
1.06288,9.27964,2.66667,1.05416,1.35589,5.30849,0.445981
0.582219,9.21068,2.66667,1.04293,1.35553,5.26947,0.564278
0.375827,9.15226,2.66667,1.05851,1.35951,5.18582,0.51421
0.41063,8.92808,2.66667,1.06833,1.3503,4.91584,0.56696
0.247207,9.02148,2.66667,1.05335,1.34605,5.07099,0.548948
0.781385,9.14693,2.66667,1.05219,1.34577,5.20446,0.466047
0.444595,9.25654,2.66667,1.05368,1.35491,5.29882,0.520571
0.337377,8.88769,2.66667,1.05649,1.35633,4.91973,0.626603
0.130484,8.83891,2.66667,1.05995,1.35528,4.85519,0.678261
0.309916,8.91768,2.66667,1.04792,1.35169,4.95295,0.684081
0.22177,8.76953,2.66667,1.05361,1.34826,4.80936,0.625002
0.739069,9.3478,2.66667,1.06557,1.3608,5.36845,0.434422
0.12762,8.97182,2.66667,1.04215,1.37002,4.98157,0.598606
0.638913,9.23781,2.66667,1.06146,1.35281,5.25073,0.467459
0.256708,8.85364,2.66667,1.0494,1.34513,4.91566,0.602083
0.0618913,8.45586,2.66667,1.04053,1.34646,4.5234,0.75262
0.440549,9.08264,2.66667,1.0592,1.35655,5.10005,0.541072
0.673902,9.01822,2.66667,1.0463,1.3573,5.05472,0.466735
0.21764,8.89014,2.66667,1.05204,1.35727,4.91025,0.580213
0.320259,8.92711,2.66667,1.07086,1.34138,4.94968,0.540891
0.192208,9.08469,2.66667,1.05179,1.3602,5.10038,0.510694
0.652927,9.24766,2.66667,1.0442,1.35216,5.31202,0.453854
0.422564,9.17233,2.66667,1.04738,1.35009,5.22414,0.492965
0.314413,9.4834,2.66667,1.07426,1.36435,5.47432,0.477727
0.23783,8.819,2.66667,1.05208,1.35055,4.87649,0.540765
0.176197,8.88192,2.66667,1.05855,1.36709,4.8768,0.558065
0.659911,9.04781,2.66667,1.04512,1.36053,5.09792,0.455896
0.552853,9.23417,2.66667,1.05871,1.35444,5.26552,0.53133
0.173405,8.56197,2.66667,1.05467,1.36225,4.57561,0.736768
0.354451,8.92514,2.66667,1.06252,1.35227,4.94644,0.607318
0.202147,9.0246,2.66667,1.06119,1.35101,5.05509,0.560836
0.429662,9.17425,2.66667,1.05567,1.343,5.23192,0.503038
0.076828,8.50687,2.66667,1.05518,1.35344,4.5425,0.747271
0.260676,9.03508,2.66667,1.04817,1.35143,5.08709,0.517861
0.492467,9.45879,2.66667,1.0522,1.35404,5.49369,0.432727
0.246056,9.09058,2.66667,1.06396,1.34816,5.07887,0.524445
0.552491,9.19437,2.66667,1.05363,1.35435,5.22016,0.551828
0.442816,9.20915,2.66667,1.0593,1.3493,5.22685,0.465692
0.550601,9.26804,2.66667,1.05233,1.35903,5.29035,0.459814
0.309155,8.99924,2.66667,1.0502,1.36527,5.02998,0.549559
0.356922,9.19738,2.66667,1.05247,1.34068,5.26381,0.512058
0.226547,8.75981,2.66667,1.0503,1.36213,4.77618,0.622807
0.925997,9.50469,2.66667,1.05914,1.3482,5.5436,0.371093
0.489725,9.15394,2.66667,1.06649,1.3473,5.18503,0.503913
0.323865,9.27852,2.66667,1.04775,1.37496,5.27804,0.556003
0.501208,9.02462,2.66667,1.05421,1.34814,5.09206,0.455865
0.106091,8.52637,2.66667,1.05732,1.35672,4.53555,0.754643
0.172655,8.83973,2.66667,1.04799,1.3579,4.87607,0.561468
0.406912,9.13586,2.66667,1.05975,1.35855,5.159,0.472959
0.596015,9.1467,2.66667,1.05557,1.35529,5.17054,0.511866
0.150701,8.84525,2.66667,1.0464,1.36788,4.86881,0.633291
0.608204,8.91954,2.66667,1.05631,1.35783,4.95383,0.602239
0.306623,9.10293,2.66667,1.06066,1.36238,5.10387,0.61274
0.350459,9.10282,2.66667,1.04885,1.3475,5.152,0.549195
1.1001,9.58251,2.66667,1.05068,1.36163,5.61647,0.391521
0.619798,9.0647,2.66667,1.06008,1.36091,5.06812,0.574096
0.433142,9.28944,2.66667,1.06053,1.3529,5.32666,0.390606
0.311478,9.16949,2.66667,1.05032,1.34881,5.23023,0.553763
0.397365,9.13519,2.66667,1.06367,1.35247,5.13805,0.526438
0.265361,9.06041,2.66667,1.04764,1.35267,5.10717,0.436625
0.194539,8.94541,2.66667,1.05298,1.34874,4.99903,0.532093
0.312666,8.99903,2.66667,1.05433,1.34833,5.04292,0.583521
0.275176,9.03263,2.66667,1.04896,1.35058,5.09347,0.471289
0.436346,9.22245,2.66667,1.05874,1.36714,5.2308,0.438774
0.151613,8.66472,2.66667,1.05407,1.34965,4.70373,0.686891
0.227646,8.94091,2.66667,1.04949,1.35557,4.97336,0.567676
0.493374,9.15133,2.66667,1.05678,1.36907,5.14222,0.567437
0.372622,9.14234,2.66667,1.05897,1.3611,5.15572,0.452603
0.179555,8.9921,2.66667,1.06429,1.35009,5.0033,0.573111
0.222038,8.69546,2.66667,1.04594,1.34619,4.7634,0.654618
0.198256,8.62487,2.66667,1.06633,1.35269,4.62925,0.615868
0.205043,8.92128,2.66667,1.06294,1.35214,4.94729,0.565472
0.394871,8.97034,2.66667,1.0532,1.36459,4.9898,0.59948
1.13958,9.43259,2.66667,1.0465,1.36431,5.46727,0.380063
0.270428,8.97635,2.66667,1.04406,1.35323,5.03505,0.61211
0.366951,9.13653,2.66667,1.0519,1.34883,5.19447,0.583042
0.622125,9.33301,2.66667,1.04977,1.35418,5.3716,0.415306
0.843495,9.34512,2.66667,1.04017,1.36052,5.39214,0.361401
0.711379,9.0326,2.66667,1.04442,1.34873,5.10152,0.454562
0.17894,8.85262,2.66667,1.04474,1.3667,4.88436,0.58643
0.23402,9.15959,2.66667,1.05365,1.36066,5.18517,0.586356
0.734499,9.31762,2.66667,1.05158,1.35042,5.37138,0.436162
0.485385,9.35217,2.66667,1.04889,1.35746,5.38657,0.472572
0.650215,9.24056,2.66667,1.04433,1.3482,5.3043,0.520271
0.158577,8.54259,2.66667,1.06036,1.34938,4.56372,0.618633
0.87232,9.34847,2.66667,1.05184,1.35144,5.39209,0.417892
0.457146,9.16708,2.66667,1.05516,1.35132,5.19391,0.571863
0.147202,8.67584,2.66667,1.047,1.35586,4.70551,0.649499
0.152871,8.97463,2.66667,1.05394,1.34902,5.00756,0.514086
0.410497,8.82768,2.66667,1.05545,1.35235,4.87063,0.584793
0.217936,8.99359,2.66667,1.04841,1.37434,5.01316,0.526918
0.188223,8.70008,2.66667,1.0547,1.35483,4.73475,0.63283
0.246811,8.86248,2.66667,1.04822,1.34757,4.90732,0.657458
0.732583,9.19738,2.66667,1.05067,1.36312,5.22239,0.467181
1.14933,9.22099,2.66667,1.04511,1.3516,5.28515,0.407092
0.246108,8.77086,2.66667,1.06744,1.34797,4.78489,0.617238
0.728081,8.94877,2.66667,1.03739,1.35428,5.01778,0.53874
0.0866883,8.67333,2.66667,1.05007,1.3576,4.69696,0.71972
0.197398,8.7518,2.66667,1.04971,1.36551,4.7721,0.652527
0.207046,9.05774,2.66667,1.04955,1.3523,5.11903,0.527612
0.455159,9.09707,2.66667,1.0461,1.35158,5.16203,0.425358
0.171616,8.74592,2.66667,1.0532,1.35607,4.7925,0.6503
0.541531,8.81193,2.66667,1.04703,1.36042,4.85806,0.568815
0.417261,9.20111,2.66667,1.05323,1.34748,5.24206,0.46599
0.308787,8.74565,2.66667,1.04576,1.35344,4.78593,0.643778
0.393174,9.27133,2.66667,1.06311,1.35328,5.28999,0.461146
0.193504,8.66205,2.66667,1.04905,1.34655,4.7274,0.676371
0.131584,8.67046,2.66667,1.0483,1.35809,4.70158,0.642165
0.395579,9.18024,2.66667,1.06356,1.35149,5.20931,0.520899
0.585354,9.19628,2.66667,1.06082,1.34843,5.22092,0.488439
1.35527,9.38601,2.66667,1.05461,1.35445,5.43205,0.383254
0.136564,8.84351,2.66667,1.05491,1.37907,4.80187,0.656263
0.253628,8.84758,2.66667,1.04576,1.3594,4.88198,0.693652
0.488111,9.33634,2.66667,1.06126,1.35011,5.36048,0.391562
0.126451,8.77826,2.66667,1.05041,1.35145,4.81974,0.637903
0.229858,8.94363,2.66667,1.05082,1.35301,4.99639,0.669663
0.38264,8.82174,2.66667,1.03788,1.3715,4.85466,0.635866
0.396359,9.13107,2.66667,1.04664,1.36984,5.15063,0.503689
0.350597,9.3082,2.66667,1.0603,1.36458,5.30922,0.484882
0.621624,9.23776,2.66667,1.04464,1.36421,5.27452,0.471523
0.197948,8.97678,2.66667,1.0533,1.34882,5.02596,0.526483
0.284926,9.13746,2.66667,1.04345,1.34945,5.19617,0.501541
0.389776,9.18554,2.66667,1.03919,1.35219,5.25308,0.431526
1.42907,9.38106,2.66667,1.05583,1.34427,5.42891,0.352023
0.337514,8.93862,2.66667,1.07609,1.37658,4.91727,0.581723
0.645532,9.16125,2.66667,1.0347,1.35214,5.23645,0.502233
