Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.207803,55.5367,17.999,1,9,1,3.476,0.002,1.058,0.06,2.353,3.963,4.164
0.0920951,42.4772,14.994,1,9,1,4.434,0.002,1.612,0.088,2.73,2.289,3.069
0,50.8442,10.468,1,9,1,3.411,0.002,1.085,0.049,2.273,1.502,2.879
0.38949,95.9518,10.329,1,9,1,3.055,0.001,0.839,0.041,2.172,1.43,3.295
0.557113,15.8766,10.797,1,9,1,3.621,0.001,1.25,0.074,2.294,1.529,2.695
0,49.7031,9.834,1,9,1,3.4,0.001,1.091,0.046,2.26,1.504,2.697
0.296674,27.3232,10.42,1,9,1,3.16,0.001,0.935,0.042,2.179,1.441,3.438
0.328432,37.3426,11.534,1,9,1,4.063,0.001,1.647,0.138,2.275,1.514,2.924
0,21.1866,11.076,1,9,1,3.263,0.001,0.923,0.063,2.273,1.686,3.721
0.798648,32.1132,10.885,1,9,1,3.662,0.001,1.279,0.064,2.315,1.65,2.864
0.52079,31.4053,11.101,1,9,1,3.36,0.002,1.076,0.062,2.218,1.542,3.27
0.228279,19.6772,10.379,1,9,1,3.412,0.001,0.984,0.041,2.382,1.474,2.765
0.34865,23.3172,10.327,1,9,1,3.283,0.001,1.055,0.04,2.185,1.584,2.787
0.197329,50.3267,10.492,1,9,1,3.747,0.001,1.027,0.048,2.67,1.466,2.748
0.847573,26.4724,10.125,1,9,1,3.154,0.001,0.955,0.043,2.153,1.443,2.782
0.0314176,28.9242,10.045,1,9,1,3.144,0.001,0.958,0.043,2.141,1.531,2.483
0.552836,60.8914,10.462,1,9,1,3.471,0.001,1.126,0.044,2.298,1.494,2.865
0.742636,26.397,11.215,1,9,1,3.491,0.001,1.269,0.053,2.166,1.515,3.383
0.362115,73.1819,10.314,1,9,1,3.477,0.001,1.304,0.054,2.117,1.511,2.931
0,47.5233,10.701,1,9,1,2.945,0.001,0.736,0.045,2.161,1.445,3.573
0.396258,56.0652,10.401,1,9,1,3.15,0.001,0.904,0.042,2.2,1.428,3.358
0.20458,25.1707,10.43,1,9,1,3.243,0.001,1.026,0.042,2.172,1.498,3.275
0.766149,25.3704,11.179,1,9,1,3.668,0.001,1.423,0.041,2.2,1.475,2.849
0.321904,69.1776,10.349,1,9,1,3.188,0.001,0.904,0.046,2.235,1.595,2.963
0.306361,66.4615,10.056,1,9,1,3.052,0.001,0.9,0.042,2.107,1.773,2.624
0.164377,102.388,10.518,1,9,1,3.059,0.001,0.753,0.043,2.26,1.535,3.218
0.632167,39.2483,9.977,1,9,1,3.117,0.001,0.908,0.042,2.164,1.43,2.688
