Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.929236,24.9229,27.714,1,2,6,2.156,0.077,1.115,0.017,0.944,17.975,1.359
0.633658,9.21897,27.549,1,2,20.8,1.861,0.096,0.806,0.019,0.938,22.107,1.321
0.587636,8.92831,13.293,1,2,18.6,1.827,0.097,0.811,0.019,0.899,7.868,1.307
0.68441,3.94993,14.464,1,2,32.8,1.801,0.114,0.762,0.029,0.894,9.031,1.324
0.520144,1.91551,25.276,1,2,22.8,1.817,0.101,0.797,0.022,0.896,19.822,1.311
0.962648,8.21829,17.207,1,2,10.4,1.696,0.091,0.622,0.021,0.96,11.744,1.334
0.514072,751.636,27.303,1,2,20.2,1.793,0.098,0.726,0.024,0.942,21.865,1.305
0.882633,6.50553,9.38,1,2,24.8,1.858,0.104,0.814,0.027,0.911,3.871,1.342
0.621457,423.776,11.756,1,2,30.6,2.055,0.11,0.941,0.022,0.979,6.101,1.321
0.706854,232.033,15.323,1,2,24.2,1.779,0.103,0.697,0.026,0.951,9.946,1.316
0.584731,586.97,18.633,1,2,28.8,1.955,0.11,0.987,0.026,0.83,13.115,1.302
0.761214,3.6323,20.301,1,2,33.2,1.98,0.12,0.898,0.023,0.937,14.654,1.324
0,0.313105,8.665,1,2,15.6,1.779,0.092,0.743,0.018,0.923,3.134,1.355
0,2.29853,21.757,1,2,21,1.63,0.099,0.639,0.023,0.867,16.646,1.355
0.532102,607.465,13.072,1,2,31.2,2.29,0.124,1.096,0.024,1.044,7.146,1.305
0.716828,404.444,13.585,1,2,28,1.901,0.121,0.828,0.023,0.927,7.548,1.542
0,5.22498,17.152,1,2,26.2,1.823,0.106,0.683,0.029,1.003,11.967,1.306
0.562316,7.07652,13.769,1,2,17.4,1.996,0.098,0.824,0.033,1.038,7.928,1.407
0,521.902,14.812,1,2,34.8,1.912,0.14,0.886,0.03,0.854,9.154,1.314
0.602393,297.163,9.999,1,2,34.6,1.894,0.12,0.833,0.033,0.906,4.488,1.302
0.763063,341.426,16.323,1,2,31.8,1.804,0.114,0.76,0.032,0.897,10.922,1.318
0.958451,12.2095,11.992,1,2,28,2.037,0.131,0.933,0.023,0.949,6.32,1.32
0.513921,20.7339,36.155,1,2,33.8,1.854,0.119,0.795,0.024,0.915,30.695,1.311
0.940456,22.9976,12.697,1,2,21,1.716,0.103,0.677,0.018,0.915,7.342,1.32
0.988737,2.11141,20.876,1,2,27.2,1.769,0.108,0.712,0.025,0.922,15.405,1.368
0.522207,88.4801,16.164,1,2,11.4,1.462,0.085,0.473,0.019,0.883,11.051,1.338
0.50353,548.438,16.489,1,2,29.8,2.125,0.11,0.782,0.027,1.205,10.73,1.324
0.952088,16.1016,20.124,1,2,20.2,2.303,0.099,0.892,0.034,1.274,14.124,1.334
0.559286,661.126,24.947,1,2,23,2.392,0.113,0.828,0.028,1.421,18.911,1.306
0.660515,517.342,17.316,1,2,25,1.724,0.104,0.677,0.031,0.909,11.923,1.325
0.810516,0.131939,20.597,1,2,7.4,1.746,0.078,0.591,0.017,1.059,15.209,1.339
0,0.805195,54.686,1,2,21,1.805,0.097,0.737,0.023,0.947,49.522,1.318
0.867527,33.3158,13.83,1,2,26.4,1.981,0.109,0.879,0.02,0.972,8.03,1.311
0.366503,91.1864,12.739,1,2,24.2,2.053,0.103,0.883,0.032,1.034,7.065,1.329
0.909139,1.5274,26.419,1,2,25,2.099,0.106,0.746,0.024,1.221,20.592,1.345
0.159721,27.1755,31.022,1,2,27.8,2.155,0.118,0.943,0.027,1.065,25.119,1.341
0,27.9714,50.651,1,2,29.4,1.967,0.111,0.91,0.026,0.919,45.282,1.333
0.803329,34.8531,31.267,1,2,26,1.981,0.109,0.893,0.02,0.957,25.615,1.332
0.889016,44.3483,19.823,1,2,12.8,1.905,0.087,0.661,0.016,1.139,14.257,1.319
0.630179,414.932,13.615,1,2,38.4,2.315,0.122,1.254,0.031,0.905,7.509,1.328
0,1032.5,11.384,1,2,28.2,1.936,0.11,0.803,0.03,0.991,5.739,1.308
0.404771,34.034,36.184,1,2,29.4,1.755,0.127,0.751,0.029,0.846,30.684,1.311
0,7.71081,12.675,1,2,35.4,2.175,0.12,1.124,0.029,0.9,7.005,1.353
0.958489,7.53104,11.658,1,2,34.2,1.83,0.118,0.845,0.029,0.836,6.186,1.326
0.930028,20.0927,23.236,1,2,27.6,1.988,0.109,0.711,0.027,1.14,17.567,1.325
0,5.76099,13.373,1,2,27.6,1.691,0.108,0.683,0.029,0.868,8.225,1.315
0.621702,586.99,17.456,1,2,22.2,1.893,0.102,0.836,0.019,0.933,11.934,1.302
0,23.2502,39.725,1,2,33,1.955,0.115,0.891,0.022,0.926,34.404,1.313
0,481.521,10.501,1,2,30.6,2.052,0.114,0.961,0.021,0.953,5.033,1.31
0.72177,427.719,23.588,1,2,28.2,1.988,0.11,0.925,0.027,0.925,17.904,1.366
0.0498846,1225.67,14.459,1,2,20,1.98,0.098,0.797,0.021,1.062,8.84,1.32
0.66524,516.38,16.63,1,2,23,1.937,0.102,0.877,0.023,0.934,11.077,1.322
0.946409,19.6692,16.973,1,2,24.6,1.662,0.103,0.673,0.025,0.859,11.428,1.34
0.545786,45.6446,33.169,1,2,35.6,2.486,0.119,0.965,0.03,1.37,26.766,1.315
0.893687,6.28831,23.905,1,2,36.2,2.086,0.138,0.985,0.024,0.937,18.199,1.318
0,1.42252,18.49,1,2,20.8,1.644,0.099,0.609,0.018,0.917,13.47,1.31
0.509904,204.096,16.309,1,2,27.8,1.868,0.108,0.84,0.027,0.89,10.817,1.319
0.656381,87.217,14.495,1,2,25.2,1.843,0.111,0.796,0.026,0.908,8.501,1.329
0.157932,860.209,16.559,1,2,31.2,2.055,0.111,0.899,0.027,1.016,10.908,1.294
0.693462,273.401,16.954,1,2,27.2,2.047,0.106,0.966,0.02,0.952,11.324,1.3
0,7.56466,33.839,1,2,27.6,1.785,0.109,0.72,0.028,0.926,28.559,1.441
0.918711,30.9688,16.325,1,2,26,1.744,0.113,0.765,0.039,0.826,10.828,1.34
0.647334,554.865,18.536,1,2,24.4,2.096,0.106,0.795,0.024,1.17,12.821,1.312
0.228979,692.938,17.666,1,2,32.4,2.354,0.114,0.925,0.036,1.278,11.675,1.298
0.581278,3.7663,28.009,1,2,24.8,1.796,0.104,0.758,0.026,0.906,22.326,1.32
0.555298,532.481,15.098,1,2,28.6,2.137,0.121,1.016,0.044,0.953,9.084,1.417
0.957083,14.3759,13.903,1,2,28.6,2.356,0.111,1.142,0.093,1.007,7.933,1.313
0,1.2492,15.494,1,2,21.8,1.622,0.099,0.62,0.023,0.879,10.498,1.308
0.514327,10.6343,24.755,1,2,33.4,1.928,0.117,0.88,0.028,0.901,19.201,1.316
0.788932,1.53691,26.343,1,2,22.8,1.793,0.103,0.724,0.019,0.945,20.944,1.304
0.703752,4.71587,36.375,1,2,38.6,2.058,0.169,0.942,0.025,0.921,30.491,1.444
0.894207,42.6448,11.954,1,2,25.8,1.996,0.107,0.754,0.026,1.107,6.32,1.319
0.625575,445.778,12.93,1,2,34,1.941,0.117,0.842,0.033,0.946,7.379,1.312
0.413434,9.40094,29.116,1,2,31.8,1.89,0.119,0.898,0.027,0.844,23.573,1.323
0,26.4748,57.583,1,2,27,1.7,0.109,0.738,0.026,0.825,52.526,1.301
0.960417,9.67661,10.603,1,2,38.2,1.936,0.128,0.868,0.034,0.904,4.993,1.321
