MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
152.337,0.000102634,0.0019102,205593,0.00553626,5.05
154.462,9.50994e-05,0.00256425,279150,0.00441857,5.05
3.93972,0.000380224,0.00743624,316.206,0.0120122,5.05
3067.73,0.000828443,0.00744306,5.73444e+06,0.0352889,5.05
292.535,0.000818865,0.00592302,20687.8,0.0336219,5.05
6359.12,0.000284437,0.00187359,1.24355e+07,0.00690012,5.05
5319.78,0.000972339,0.0027203,9.79228e+06,0.0404292,5.05
79.2747,0.000295416,0.0021319,47982.8,0.00955111,5.05
0.23835,1.88691e-05,0.000924675,215.52,0.00169288,5.05
362.89,0.000561337,0.00167581,270342,0.021737,5.05
178.52,0.000663152,0.00371116,25114.2,0.0323173,5.05
6758.97,0.00265768,0.00438102,3.16374e+06,0.164289,5.05
0.141409,1.21024e-05,0.000867974,112.357,0.00136607,5.05
30.18,0.000152153,0.0012216,20327.6,0.00417971,5.05
1716.53,0.000347414,0.00204204,3.23111e+06,0.00912595,5.05
1196.01,0.00130435,0.00558708,164052,0.0678435,5.05
16.0453,3.0992e-05,0.00142708,2816.3,0.00220543,5.05
211.6,0.00015611,0.00203349,220319,0.00519364,5.05
77.0084,0.00025957,0.00240242,35501.7,0.0194798,5.05
478.936,0.00050156,0.00321131,106413,0.0358374,5.05
5.31978,3.00985e-05,0.00104177,2793.49,0.0016092,5.05
13284.2,0.000231944,0.00192425,1.62237e+07,0.00441962,5.05
6474.76,0.000285149,0.00216964,4.24615e+06,0.00557153,5.05
3381.02,0.000289692,0.00240399,1.90946e+06,0.00376913,5.05
4857.01,0.00144675,0.00360814,1.07326e+06,0.107917,5.05
4857.01,0.00144675,0.00360814,1.07326e+06,0.107917,5.05
150.593,0.000796419,0.0052263,179574,0.0179935,5.05
953.626,0.000677582,0.00483539,545934,0.0128003,5.05
108.326,2.94528e-05,0.000681854,208144,0.00565878,5.05
4346.63,0.000438115,0.00170796,7.82476e+06,0.0416317,5.05
380.551,0.000457166,0.00171671,58184.9,0.0427649,5.05
206.558,0.000519444,0.00227518,29250.1,0.0296172,5.05
0.39153,1.01028e-05,0.00081934,283.454,0.0013661,5.05
0.581323,0.000115757,0.0011611,60.7845,0.00340827,5.05
3181.08,0.000187938,0.00250676,2.32061e+06,0.00966501,5.05
2652.1,0.000286441,0.0024359,1.81411e+06,0.0195709,5.05
10.6434,2.75316e-05,0.00103115,3440.54,0.00118509,5.05
15.6112,0.000201177,0.00211123,11050.5,0.00598908,5.05
15016.4,0.000352078,0.0031174,2.87646e+07,0.0127931,5.05
22.2176,0.000450453,0.00347864,15789.5,0.0114561,5.05
1.16762,9.89323e-06,0.000680457,1730.86,0.00153454,5.05
