MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
154.79,0.000532335,0.00755927,205560,0.0081318,0.15
156.834,0.000723839,0.0285999,278564,0.00638411,0.15
10.0742,0.00113076,0.0497164,305.165,0.00238705,0.15
2983.54,0.00156216,0.039589,5.73393e+06,0.00267174,0.15
266.549,0.00299551,0.0340362,15493.5,0.00719841,0.15
6372.93,0.00131981,0.0254921,1.24237e+07,0.00373378,0.15
5231.85,0.00127284,0.022803,9.78337e+06,0.00375943,0.15
99.4928,0.00146936,0.0243492,48362.3,0.00527517,0.15
1.74557,0.000348703,0.0101487,218.082,0.00186524,0.15
303.078,0.00175505,0.0578757,268422,0.00264075,0.15
39.8516,0.0016802,0.047188,27665.8,0.00346857,0.15
2092.69,0.00177646,0.0337989,3.16563e+06,0.00570675,0.15
1.28475,0.000323284,0.0157842,113.568,0.00179049,0.15
48.25,0.00136993,0.0344007,20526.9,0.00356112,0.15
1735.6,0.00134464,0.0257967,3.23042e+06,0.00326731,0.15
268.814,0.00147596,0.0213234,167259,0.00387733,0.15
22.4992,0.000252388,0.0157519,3040.93,0.00158171,0.15
234.26,0.00166556,0.0256474,220268,0.00600145,0.15
525.079,0.00458941,0.0156025,36552.5,0.0225496,0.15
431.804,0.00133268,0.0368848,106371,0.00556219,0.15
6.32649,0.00037441,0.0170449,2790.39,0.00193261,0.15
13279.4,0.00148963,0.0400234,1.62187e+07,0.00258469,0.15
6471.73,0.00189003,0.0463418,4.22873e+06,0.00533471,0.15
3373.76,0.00152413,0.0370616,1.89561e+06,0.00388605,0.15
2676.53,0.000967789,0.0130085,1.07302e+06,0.0122265,0.15
2676.53,0.000967789,0.0130085,1.07302e+06,0.0122265,0.15
159.14,0.00187779,0.0284585,178882,0.0105298,0.15
971.652,0.00187162,0.0258865,544637,0.00836506,0.15
110.073,0.000440662,0.00585209,207044,0.00591888,0.15
4293.33,0.00131457,0.0320325,7.82578e+06,0.00502069,0.15
263.352,0.00133175,0.0314709,64955.8,0.00478594,0.15
40.1265,0.00136402,0.0290819,31035.9,0.00509762,0.15
1.0448,0.000244628,0.0170867,284.813,0.00170783,0.15
7.45376,0.00139547,0.0434156,146.238,0.00339328,0.15
3177.62,0.00144529,0.043221,2.31339e+06,0.00638172,0.15
2634.67,0.0012262,0.0226237,1.79895e+06,0.00635292,0.15
11.1991,0.000287305,0.0160284,3449.83,0.00156612,0.15
27.9234,0.00146177,0.0193012,10789.4,0.0122649,0.15
15015.2,0.00104954,0.027679,2.87682e+07,0.00264215,0.15
29.1674,0.00115952,0.018688,16134.3,0.00275136,0.15
2.33347,0.000318655,0.0259989,1678.2,0.00186919,0.15
40.7301,0.000948553,0.0400889,18624,0.00238394,0.15
58.6785,0.000864873,0.0322327,33976.5,0.00210473,0.15
11.7328,0.000991214,0.0227993,9979.97,0.00306618,0.15
1.59477,0.000350672,0.0323511,26.8302,0.0019908,0.15
101.867,0.000925194,0.04213,68948.8,0.00234088,0.15
691.729,0.00116625,0.0278191,1.224e+06,0.002584,0.15
88.6184,0.000837575,0.0131929,52813.8,0.00981957,0.15
0.74553,0.000227066,0.0193748,193.386,0.00216571,0.15
1901.06,0.00145006,0.0452537,3.61708e+06,0.00283577,0.15
401.867,0.00155593,0.043487,423882,0.00506861,0.15
185.294,0.00160375,0.0464759,245692,0.0031735,0.15
110.842,0.000453965,0.0103358,101851,0.00601018,0.15
8453.09,0.0013522,0.0317029,1.64024e+07,0.00393439,0.15
332.459,0.00189018,0.0265261,308189,0.0112134,0.15
49941.2,0.00122267,0.0291279,9.60218e+07,0.00243405,0.15
99.8523,0.000414234,0.0093795,194399,0.0034024,0.15
725.581,0.00140672,0.0469445,62255,0.00562931,0.15
373.31,0.00137515,0.046053,34521.2,0.00347083,0.15
311.496,0.0013757,0.0474503,30173.2,0.00423847,0.15
3.4323,0.000405791,0.00818028,1574.66,0.00588828,0.15
174.741,0.00143711,0.0400331,286773,0.00619991,0.15
19.4564,0.00117517,0.0652996,25210.2,0.00266629,0.15
