Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.18405,6.15395,7,2.84517,0.909923,2.39886
0.00568081,5.98895,7,2.92498,0.914184,2.14978
0.0581789,5.9054,7,2.8501,0.918122,2.13717
0.190307,6.01674,7,2.77592,0.909002,2.33182
0.021073,6.0056,7,2.84188,0.93627,2.22745
0.0177472,5.80727,7,2.77231,0.916706,2.11826
0.141906,6.09055,7,2.76848,0.913327,2.40874
0.0208735,5.98058,7,2.83506,0.909884,2.23563
0.0383969,6.10262,7,2.87839,0.927921,2.2963
0.0292903,5.96396,7,2.7753,0.917831,2.27083
0.0554742,6.20006,7,2.82279,0.913736,2.46353
0.0378668,6.0574,7,2.86388,0.910806,2.28271
0.0158478,5.88737,7,2.78875,0.911638,2.18699
0.010653,6.00051,7,2.8538,0.92112,2.22559
0.0195915,5.96629,7,2.80759,0.911735,2.24697
0.0527021,6.05199,7,2.82238,0.914849,2.31476
0.0390828,6.1134,7,2.88402,0.91384,2.31553
0.0191716,5.99923,7,3.0644,0.918527,2.0163
0.0268073,6.19115,7,2.82714,0.917754,2.44626
0.0764568,6.13587,7,2.98083,0.908864,2.24618
0.0600113,6.13156,7,2.81411,0.905952,2.4115
0.0372898,6.017,7,2.74611,0.909856,2.36103
0.067559,6.12726,7,2.80454,0.917744,2.40498
0.066402,5.92957,7,2.75093,0.912788,2.26584
0.0290849,6.29936,7,2.80999,0.915698,2.57367
0.041875,6.24919,7,2.7968,0.913672,2.53872
0.0798203,6.07998,7,2.78358,0.91351,2.3829
0.0272905,5.99792,7,2.85228,0.904007,2.24164
15.1643,7.21258,7,2.95237,0.918134,3.34208
0.168342,6.07735,7,2.83146,0.914139,2.33175
0.142509,6.24174,7,2.90213,0.909494,2.43011
0.0308326,6.04282,7,2.7944,0.923667,2.32475
0.10639,6.17127,7,2.7567,0.91283,2.50173
2.22563,6.40664,7,2.79686,0.912141,2.69764
0.0257133,5.9961,7,2.79787,0.910434,2.2878
0.0474547,6.60726,7,3.08074,0.951117,2.5754
0.0372576,6.03558,7,2.8013,0.918446,2.31583
0.0339141,6.03776,7,2.81632,0.919915,2.30153
0.0471706,6.15583,7,2.79782,0.913258,2.44475
0.0727685,6.03745,7,2.80225,0.919373,2.31583
0.136887,6.18483,7,2.88391,0.914437,2.38649
0.108823,6.02456,7,2.82087,0.906187,2.29751
0.0471586,6.17167,7,2.81029,0.917936,2.44344
0.0616074,6.0154,7,2.75003,0.91026,2.35512
0.0450607,6.09503,7,2.80727,0.926649,2.36111
0.0284781,5.99332,7,2.85201,0.911221,2.23009
0.247222,6.063,7,2.81878,0.921996,2.32222
0.261382,6.2327,7,2.7846,0.91608,2.53203
0.0450682,6.14904,7,2.84471,0.925663,2.37866
0.185726,6.15592,7,2.78779,0.919605,2.44852
0.112864,6.16798,7,2.78903,0.917458,2.4615
0.047402,6.02238,7,2.76432,0.903706,2.35435
0.0530134,6.25226,7,2.82358,0.910756,2.51792
0.0968425,6.23251,7,2.79614,0.912407,2.52396
0.0380433,6.08538,7,2.79078,0.911356,2.38324
0.0746402,6.11536,7,2.82251,0.916709,2.37614
0.155806,6.32013,7,2.83384,0.914932,2.57136
0.145149,6.43288,7,2.77838,0.916661,2.73784
0.0407964,6.19453,7,2.85599,0.924226,2.41431
0.0900131,6.18459,7,2.8028,0.910984,2.47081
0.143109,6.37528,7,2.80471,0.920182,2.65039
0.0889796,6.25659,7,2.76612,0.915778,2.5747
7.18093,7.09096,7,2.76752,0.914988,3.40845
0.0623595,6.19875,7,2.80302,0.909423,2.48631
0.134568,6.23395,7,2.8796,0.911981,2.44237
0.0859204,6.10266,7,2.87596,0.921395,2.3053
0.0104054,5.92446,7,2.78555,0.909149,2.22976
0.257065,6.42729,7,2.80958,0.919118,2.69859
0.0455044,6.19748,7,2.86444,0.916059,2.41697
0.196966,6.20089,7,2.77929,0.911515,2.51008
0.396499,6.28315,7,2.7802,0.919069,2.58388
1.75458,6.69917,7,2.7372,0.915551,3.04642
0.0121625,5.88333,7,2.81171,0.914331,2.15729
0.155513,6.24996,7,2.78895,0.916772,2.54424
0.405238,6.28986,7,2.76345,0.91287,2.61354
0.547559,6.28984,7,2.782,0.915784,2.59206
0.332289,6.15673,7,2.73172,0.916499,2.50851
0.0945876,6.01712,7,2.76139,0.919854,2.33588
3.96117,6.72069,7,2.91578,0.918273,2.88664
27.7622,7.6444,7,3.14552,0.915956,3.58292
0.0661058,6.40003,7,2.82104,0.919986,2.659
0.0452819,6.22794,7,2.82318,0.912779,2.49198
0.655836,6.39467,7,2.82328,0.916387,2.655
0.0282112,6.07917,7,2.7731,0.910685,2.39538
0.0773332,6.27737,7,2.7528,0.923214,2.60136
0.143782,6.22395,7,2.82267,0.910689,2.4906
0.00830233,5.91169,7,2.8179,0.91626,2.17753
0.0500316,6.11462,7,2.77657,0.91823,2.41982
0.869386,6.43267,7,2.80995,0.908051,2.71467
0.488646,6.25843,7,2.76919,0.914747,2.57449
0.136846,6.3658,7,2.86024,0.91519,2.59037
0.280883,6.24886,7,2.8127,0.918858,2.51731
0.459982,6.2083,7,2.72116,0.918022,2.56911
0.430899,6.39981,7,2.77965,0.909684,2.71047
0.447563,6.44512,7,2.79165,0.909106,2.74437
0.183973,6.32628,7,2.82375,0.923835,2.57869
0.104903,6.36243,7,2.82459,0.922301,2.61554
0.283922,6.32635,7,2.79008,0.914202,2.62207
0.425437,6.47372,7,2.79929,0.918434,2.75601
0.0692856,6.29863,7,2.85516,0.920075,2.5234
