Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.144681,6.15472,12,3.1975,0.912115,2.0451
0.0102415,6.0381,12,3.16575,0.931258,1.9411
0.0262127,5.94109,12,3.11897,0.915453,1.90667
0.0169142,6.1451,12,3.25336,0.926186,1.96556
0.0100196,6.19344,12,3.35547,0.929259,1.90871
0.0174852,5.96782,12,3.20079,0.92006,1.84697
0.0288264,6.29293,12,3.40824,0.938642,1.94605
0.0438471,6.38642,12,3.37841,0.932953,2.07505
1.49304,6.27084,12,3.17169,0.916027,2.18312
0.0358803,6.08397,12,3.2082,0.91616,1.95961
0.0215224,6.05622,12,3.18271,0.912936,1.96058
0.0106467,6.1294,12,3.28844,0.932756,1.9082
0.0144491,6.03607,12,3.25161,0.92518,1.85929
0.0261284,6.06832,12,3.20117,0.921876,1.94527
0.0239184,6.11494,12,3.22722,0.931409,1.95631
0.0319726,6.117,12,3.28903,0.918425,1.90955
0.0311312,6.18955,12,3.2264,0.91931,2.04384
0.0132449,6.04328,12,3.17163,0.922186,1.94946
0.0180193,5.95546,12,3.14849,0.916545,1.89042
0.0207471,6.19579,12,3.24547,0.92087,2.02945
0.133154,6.21273,12,3.19798,0.913674,2.10108
0.015011,5.97528,12,3.15438,0.924261,1.89664
0.023614,6.00889,12,3.14267,0.917668,1.94855
0.026573,6.01943,12,3.2099,0.919915,1.88961
0.0220095,6.13942,12,3.20033,0.921092,2.018
0.0244834,6.00103,12,3.19657,0.909888,1.89458
0.0178814,6.08184,12,3.17286,0.911505,1.99748
0.00852584,5.99132,12,3.13767,0.916778,1.93688
0.00911051,5.93964,12,3.19643,0.933399,1.80981
0.029179,6.26515,12,3.35987,0.937039,1.96824
0.00963042,5.98028,12,3.19003,0.935372,1.85489
0.020093,6.1097,12,3.22169,0.931827,1.95619
0.0133814,6.10148,12,3.19547,0.920428,1.98558
0.029715,6.07562,12,3.21035,0.920978,1.94429
0.0391075,6.05236,12,3.13175,0.918734,2.00188
0.0082109,6.07757,12,3.231,0.929593,1.91697
0.0212381,6.15045,12,3.17983,0.931105,2.03952
0.0174437,6.03717,12,3.1342,0.908992,1.99397
0.0215653,6.24776,12,3.28202,0.918348,2.0474
0.026525,6.05097,12,3.19286,0.918238,1.93987
0.132964,6.21148,12,3.25502,0.920541,2.03592
6.432,7.05352,12,3.24048,0.92074,2.8923
0.0246982,6.17986,12,3.22108,0.921476,2.0373
0.0258128,5.97457,12,3.16594,0.923624,1.88501
0.0222735,6.08019,12,3.18256,0.920729,1.9769
0.0609579,6.22125,12,3.18192,0.916364,2.12296
0.0705459,6.12581,12,3.14548,0.911193,2.06914
0.00350712,6.06718,12,3.2768,0.926437,1.86395
0.0179578,6.04286,12,3.21982,0.915479,1.90756
0.0286229,6.13127,12,3.19336,0.916238,2.02167
0.0426231,6.06897,12,3.19284,0.915124,1.961
0.012445,6.07261,12,3.21615,0.927742,1.92872
0.011749,5.91491,12,3.06646,0.914529,1.93392
0.0170616,5.98285,12,3.22326,0.922636,1.83695
0.0166259,6.16472,12,3.1764,0.916781,2.07154
0.0108979,6.03078,12,3.20758,0.927823,1.89538
0.0436713,6.08938,12,3.16342,0.912492,2.01347
0.0365719,6.08297,12,3.1403,0.925943,2.01673
2.82581,6.79262,12,3.21352,0.917962,2.66114
0.109867,6.30247,12,3.23996,0.920374,2.14214
0.0167651,6.15997,12,3.24222,0.921498,1.99626
0.0265702,6.0732,12,3.11659,0.910559,2.04606
0.0222643,6.14824,12,3.13617,0.910053,2.10202
0.0271142,6.09391,12,3.16813,0.91351,2.01227
0.0151612,6.03788,12,3.18289,0.912129,1.94286
0.0239699,6.0501,12,3.1895,0.919226,1.94138
0.0170086,6.03417,12,3.19924,0.914266,1.92066
0.0804023,6.19349,12,3.21955,0.915059,2.05888
0.111119,6.09912,12,3.20465,0.91512,1.97935
0.0630897,6.14425,12,3.18055,0.912833,2.05086
0.0717639,6.24799,12,3.21444,0.917115,2.11644
0.0236425,6.02507,12,3.18716,0.909798,1.92812
0.0777424,6.21103,12,3.19437,0.913203,2.10346
0.00589862,5.93476,12,3.10379,0.911952,1.91901
0.00496461,5.98956,12,3.19898,0.919793,1.87079
0.0673615,6.34556,12,3.31441,0.919215,2.11194
0.381077,6.1753,12,3.14281,0.919983,2.1125
0.0536808,6.06194,12,3.15446,0.909818,1.99765
0.0213567,6.0133,12,3.08888,0.912168,2.01226
0.0740326,6.27506,12,3.18436,0.918446,2.17226
0.0195796,6.0716,12,3.24829,0.914349,1.90896
0.0216682,6.10966,12,3.24359,0.914115,1.95196
0.019261,5.9997,12,3.1436,0.910535,1.94556
0.0323825,6.11071,12,3.19877,0.920158,1.99177
0.0566059,6.14034,12,3.15215,0.913922,2.07427
0.265424,6.15116,12,3.19025,0.907372,2.05354
0.0369713,6.19916,12,3.25679,0.913019,2.02935
0.0116813,6.12742,12,3.23556,0.914013,1.97785
0.0446419,6.18364,12,3.22229,0.93015,2.0312
0.0152819,6.00749,12,3.20226,0.919473,1.88575
0.0426989,6.20654,12,3.17325,0.912517,2.12077
0.0522958,6.27559,12,3.25005,0.909313,2.11623
0.0364422,6.13499,12,3.14145,0.917157,2.07639
0.0277131,6.17577,12,3.14691,0.912296,2.11657
0.0107953,6.10057,12,3.19477,0.911763,1.99403
