Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0166309,16.3627,100,13.9132,0.939919,1.50956
0.0239406,17.2701,100,14.4044,1.07637,1.78939
0.138594,19.5365,100,15.9658,1.27895,2.29181
0.0323886,17.6689,100,14.2578,1.25736,2.15372
0.0279078,18.0643,100,14.7201,1.26479,2.07943
0.0350357,18.3382,100,14.9639,1.26827,2.10607
0.0404269,18.6012,100,15.178,1.26588,2.15736
0.0379068,18.4007,100,15.033,1.26473,2.10302
0.035904,18.228,100,14.8526,1.26506,2.11036
0.0309153,18.4665,100,15.0793,1.26369,2.12349
0.0288832,17.8956,100,14.544,1.26193,2.0897
0.0231902,18.1145,100,14.6907,1.2593,2.16444
0.0514002,18.1336,100,14.7011,1.25976,2.17275
0.0317734,17.9855,100,14.608,1.25998,2.11745
7.97924,20.5541,100,15.7865,1.2521,3.51548
5.58296,19.3953,100,14.9004,1.24857,3.24638
0.0282266,17.5976,100,14.2717,1.25677,2.06904
0.0426362,18.1189,100,14.7275,1.25969,2.13178
0.0258242,18.0705,100,14.6552,1.26355,2.15179
6.54193,19.6345,100,15.0697,1.252,3.31285
0.0518431,18.636,100,15.1887,1.26815,2.17924
0.0503922,18.3763,100,14.8491,1.25898,2.26822
0.0762496,18.4227,100,14.9593,1.25971,2.20368
0.0330329,18.7288,100,15.2599,1.26255,2.20631
0.0536045,18.4148,100,15.0108,1.256,2.14805
0.0317348,18.406,100,14.9891,1.25832,2.15858
6.76005,20.0884,100,15.4915,1.25158,3.34527
0.0284561,18.3183,100,14.9063,1.2576,2.15439
0.0252419,18.4743,100,14.9614,1.25875,2.25411
0.101512,18.1272,100,14.6915,1.25962,2.17614
0.0403517,18.0152,100,14.6208,1.25797,2.13636
0.06192,18.9017,100,15.3914,1.26062,2.2497
0.0389274,19.3251,100,15.7479,1.26375,2.31346
0.0492294,18.5493,100,15.0822,1.25978,2.20736
0.0370299,18.1406,100,14.7513,1.25658,2.13264
0.0628466,18.5854,100,15.0518,1.25709,2.27642
0.026021,18.2097,100,14.855,1.25922,2.09553
0.0328408,18.2917,100,14.8935,1.26069,2.13757
0.0480477,17.7586,100,14.4188,1.25349,2.08629
0.0901402,18.4258,100,14.9724,1.26144,2.19198
0.113594,19.1011,100,15.5489,1.26124,2.29098
0.065047,17.9816,100,14.6606,1.2565,2.06442
0.0449283,18.4757,100,15.0411,1.25981,2.17475
0.0282545,18.1159,100,14.707,1.25728,2.15166
0.31217,18.633,100,14.9046,1.25666,2.47178
0.0467443,18.1481,100,14.7687,1.25622,2.12315
0.0376125,17.9185,100,14.4979,1.25542,2.16526
0.124887,18.5576,100,15.0967,1.26013,2.20074
0.0479347,17.5732,100,14.1584,1.25351,2.16123
0.0331012,17.6137,100,14.2184,1.25319,2.14217
0.0602037,18.8897,100,15.3094,1.26283,2.31746
0.0476284,18.3651,100,14.7933,1.25426,2.31753
0.246564,18.5944,100,14.9409,1.25302,2.40053
0.112505,18.4365,100,14.9313,1.25644,2.24879
0.0329227,18.7963,100,15.3426,1.25909,2.19457
0.0399378,18.5782,100,15.216,1.25638,2.10584
7.71613,19.6939,100,14.5694,1.22759,3.89695
0.0491386,18.1982,100,14.7805,1.25277,2.16496
0.221364,18.3449,100,14.6726,1.25003,2.42228
0.123822,18.6283,100,15.1157,1.26185,2.25078
0.0258453,18.0606,100,14.6251,1.25314,2.18239
0.0474772,18.7392,100,15.2028,1.2583,2.27813
0.0727693,18.2275,100,14.7458,1.25199,2.22976
0.319064,18.25,100,14.7999,1.25503,2.19506
0.318034,18.5769,100,14.9307,1.25364,2.39251
0.0293867,17.9589,100,14.5535,1.2587,2.14671
0.0957298,18.1477,100,14.6999,1.25307,2.19474
0.0531502,18.7896,100,15.1403,1.25602,2.39326
0.130967,18.2615,100,14.8312,1.25912,2.17111
0.0409858,18.3718,100,14.9524,1.25476,2.16461
0.110319,18.2114,100,14.7397,1.25339,2.21825
0.0585172,18.6083,100,15.0911,1.2586,2.25861
0.122312,18.9464,100,15.4255,1.25732,2.26354
0.167543,18.5714,100,14.9426,1.25376,2.37507
0.0474916,18.1898,100,14.7665,1.25425,2.16908
0.0278332,18.2943,100,14.8997,1.257,2.1376
0.0371009,18.621,100,15.1991,1.25616,2.1657
5.34382,19.1967,100,15.4196,1.25563,2.52143
10.2522,19.8557,100,14.0127,1.21315,4.62987
0.031566,18.6249,100,15.1775,1.25739,2.19001
0.0335419,18.283,100,14.8347,1.25665,2.19169
0.158448,18.247,100,14.6105,1.25214,2.38436
0.0416777,18.5152,100,14.9849,1.25715,2.27312
0.0230203,18.7445,100,15.2164,1.26186,2.26629
0.0438401,18.283,100,14.8159,1.25773,2.20936
0.121019,19.5532,100,15.9341,1.26153,2.35764
0.144748,18.6304,100,15.1641,1.25978,2.2066
0.0308638,18.0534,100,14.6439,1.25246,2.15695
4.49126,19.4121,100,14.9717,1.2468,3.19362
0.0355711,18.2667,100,14.8146,1.25927,2.19281
0.0378136,18.3155,100,14.9215,1.26126,2.13283
0.10123,18.4492,100,14.8302,1.25395,2.36509
0.0590792,18.3154,100,14.9122,1.25839,2.14482
0.0342424,18.1558,100,14.7371,1.25529,2.16343
0.0727094,18.7927,100,15.3183,1.25977,2.21471
0.0586219,18.7096,100,15.234,1.25999,2.21561
0.0723255,18.2759,100,14.6984,1.25898,2.31852
0.0517684,18.3696,100,14.9452,1.25721,2.16716
8.47097,20.503,100,14.9429,1.23358,4.32654
0.637152,18.6519,100,14.8298,1.2483,2.57379
