Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0242018,11.3367,51,8.09957,1.16115,2.07601
0.00877168,11.3095,51,8.09184,1.16441,2.05327
8.95899,13.201,51,8.29572,1.13525,3.77004
0.00550093,11.8903,51,8.65555,1.17536,2.05936
0.0147738,11.5928,51,8.33248,1.16789,2.09241
0.00604941,11.6609,51,8.43089,1.17522,2.05476
0.00841891,11.4947,51,8.30159,1.16801,2.02511
0.00936307,11.8211,51,8.5988,1.17457,2.04773
0.0369345,11.6997,51,8.43886,1.1695,2.0913
0.0170545,11.5726,51,8.20953,1.16251,2.20053
0.00578414,11.6036,51,8.39779,1.17199,2.0338
0.00900012,11.8998,51,8.71469,1.17663,2.00852
0.00970228,11.5865,51,8.39292,1.17047,2.02309
0.00688347,11.8666,51,8.66385,1.17665,2.02614
0.0309246,12.3684,51,8.99501,1.22807,2.14537
2.26265,12.0283,51,8.29576,1.1832,2.54933
0.0498672,11.6692,51,8.32628,1.17367,2.16923
0.0248111,11.6303,51,8.36002,1.16875,2.10157
0.0235873,11.7235,51,8.43938,1.1689,2.11525
0.0179121,11.8183,51,8.3605,1.16437,2.29345
0.00536499,11.6839,51,8.46445,1.17154,2.04795
0.00657804,11.5066,51,8.30161,1.17033,2.03468
0.0177019,11.5842,51,8.38319,1.16848,2.03252
0.0141364,11.861,51,8.52304,1.16905,2.16894
0.0114075,11.8714,51,8.66335,1.17578,2.0323
0.00296718,11.7091,51,8.5081,1.17256,2.02847
0.0109769,11.5037,51,8.24438,1.16636,2.09298
0.0229951,11.6067,51,8.28258,1.16503,2.15908
0.00720185,11.6219,51,8.3832,1.17498,2.06369
0.00703832,11.6353,51,8.40236,1.17374,2.05915
0.0103006,11.5081,51,8.31735,1.1674,2.02337
0.0129156,11.4799,51,8.16832,1.16535,2.14619
0.0140337,11.8225,51,8.56672,1.17391,2.08191
0.0103543,11.5284,51,8.30778,1.16318,2.05745
0.0176782,11.6906,51,8.4076,1.17349,2.10948
0.0103728,11.6259,51,8.4109,1.16907,2.04589
0.0229716,11.8576,51,8.54234,1.16869,2.14662
0.0147085,11.564,51,8.34569,1.17158,2.04669
0.0173464,11.8713,51,8.62834,1.17277,2.07024
0.0146721,11.8052,51,8.47865,1.1726,2.1539
0.00824586,11.4847,51,8.26437,1.16609,2.05421
0.00948123,11.576,51,8.38275,1.1695,2.02376
0.00734217,11.8536,51,8.65611,1.17502,2.02244
3.06862,12.1533,51,8.28147,1.15465,2.71714
0.00884673,11.6194,51,8.40425,1.17047,2.04472
0.0112142,11.7405,51,8.51785,1.17348,2.04913
0.0799097,11.6727,51,8.36549,1.16638,2.14082
0.0233369,11.876,51,8.60584,1.17561,2.09454
0.0147419,11.6597,51,8.39867,1.1685,2.09251
0.0138645,11.6885,51,8.40514,1.16734,2.11603
0.015302,11.5713,51,8.23641,1.16706,2.16779
0.00936186,11.8241,51,8.50139,1.17936,2.14339
0.00884174,11.6716,51,8.50028,1.17532,1.99604
0.0116827,11.517,51,8.16882,1.16538,2.18282
0.00595195,11.9388,51,8.71426,1.18213,2.04241
0.0356153,11.7721,51,8.50932,1.17223,2.09054
0.00706775,11.7125,51,8.49858,1.17225,2.04162
0.0100728,11.8004,51,8.56995,1.17399,2.05643
7.49686,11.3851,51,6.50485,1.09435,3.78586
0.0781166,11.7501,51,8.31351,1.16389,2.27265
0.00909113,11.8522,51,8.64561,1.17376,2.03281
0.00668977,11.7386,51,8.4795,1.17248,2.08658
0.00700836,11.9463,51,8.69944,1.17258,2.07429
0.0150601,11.6906,51,8.38997,1.16823,2.13237
0.0117315,11.6069,51,8.37771,1.16861,2.06056
0.0107398,11.4993,51,8.20351,1.16174,2.13409
0.0933284,11.898,51,8.48276,1.16723,2.24797
0.0142615,11.5749,51,8.28643,1.16595,2.1225
0.0658715,11.7229,51,8.38615,1.16921,2.16757
0.00847598,11.3496,51,8.13334,1.16456,2.05165
0.017091,11.3741,51,8.0811,1.16179,2.13124
0.0185197,11.8131,51,8.46114,1.16725,2.18472
2.21835,11.8714,51,8.13569,1.15451,2.58125
0.110613,11.7268,51,8.29479,1.1658,2.2662
0.00671911,11.733,51,8.50117,1.17211,2.05968
0.0158829,11.4594,51,8.22544,1.16481,2.06918
0.0331382,11.6291,51,8.35136,1.16898,2.10881
0.00610525,11.5273,51,8.3245,1.17061,2.03217
0.00835811,11.7745,51,8.51027,1.17037,2.09386
0.00864771,12.0172,51,8.75526,1.17852,2.08338
0.012353,11.615,51,8.29284,1.16527,2.15693
0.00816469,11.4235,51,8.26486,1.17077,1.98791
0.0813001,11.4903,51,8.17823,1.16596,2.14607
0.0371846,11.8064,51,8.49581,1.17117,2.13946
0.01484,11.9898,51,8.61826,1.17327,2.19828
0.0135306,11.2922,51,7.99865,1.16312,2.13045
0.294181,11.7292,51,8.19372,1.16024,2.37527
0.0354959,11.2486,51,8.00245,1.163,2.08314
0.00883003,11.4165,51,8.15864,1.16516,2.09272
0.0106793,11.5699,51,8.33981,1.16899,2.06111
0.0104489,11.6065,51,8.33106,1.16801,2.10744
0.0111341,11.2827,51,8.05359,1.16615,2.063
0.0773011,12.0141,51,8.44591,1.16433,2.40388
0.147244,11.7579,51,8.28683,1.1653,2.30575
0.0246931,11.6066,51,8.30002,1.16854,2.13809
7.35435,11.957,51,7.03017,1.10135,3.82552
0.0539901,11.4586,51,8.09805,1.16124,2.19928
0.0109511,11.5756,51,8.28744,1.16784,2.12027
0.00897361,11.7685,51,8.54166,1.17321,2.05367
2.63138,12.0018,51,8.37771,1.16331,2.46083
