Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0185529,6.38336,14,3.45429,0.951784,1.97729
0.00742347,6.13565,14,3.22294,0.946132,1.96658
0.0159912,6.32289,14,3.33996,0.939483,2.04345
0.010004,6.36271,14,3.44884,0.96319,1.95068
0.0147311,6.4023,14,3.4975,0.960827,1.94397
0.248596,6.37678,14,3.28265,0.942067,2.15207
0.0357792,6.23272,14,3.30547,0.947654,1.9796
0.0172161,6.26523,14,3.26458,0.950984,2.04967
0.0218061,6.19287,14,3.26152,0.941454,1.98989
0.0119368,6.1707,14,3.29877,0.959972,1.91196
0.00614671,6.2363,14,3.40132,0.963721,1.87126
0.0164361,6.34502,14,3.37191,0.944161,2.02895
0.0532114,6.54534,14,3.42034,0.938212,2.18679
0.00930282,6.42313,14,3.47368,0.964178,1.98527
0.0163638,6.28356,14,3.35567,0.942466,1.98543
0.0418738,6.46189,14,3.40598,0.943895,2.11202
0.0148555,6.32107,14,3.38598,0.947895,1.98719
0.0198836,6.26249,14,3.36422,0.949192,1.94908
0.0128358,6.19034,14,3.37137,0.946483,1.87249
0.0127315,6.19936,14,3.2905,0.945464,1.96339
0.0104177,6.31866,14,3.39199,0.949619,1.97705
0.0154157,6.24249,14,3.31642,0.941048,1.98503
0.0416058,6.56248,14,3.50293,0.958815,2.10073
0.0456963,6.41668,14,3.35454,0.944665,2.11747
0.0209843,6.27606,14,3.34774,0.947116,1.9812
0.0155118,6.2626,14,3.36527,0.953135,1.9442
0.00660638,6.1112,14,3.20835,0.934324,1.96852
0.0465213,6.40641,14,3.50917,0.960009,1.93723
0.0193693,6.28481,14,3.35357,0.948181,1.98306
0.0157921,6.58496,14,3.5236,0.968348,2.09301
0.0149064,6.17388,14,3.30017,0.943658,1.93005
0.0118389,6.24154,14,3.33387,0.937801,1.96986
0.0102687,6.13329,14,3.28976,0.943097,1.90043
0.0220216,6.37964,14,3.39896,0.951193,2.02949
0.0285536,6.27712,14,3.27838,0.937953,2.06078
0.165369,6.53586,14,3.37811,0.948824,2.20892
0.0403735,6.36262,14,3.32784,0.939227,2.09555
0.0367034,6.25103,14,3.32892,0.93924,1.98287
0.0423407,6.43806,14,3.42091,0.941362,2.07579
0.0577252,6.35297,14,3.40978,0.943386,1.9998
0.0630612,6.4042,14,3.29361,0.92858,2.18201
0.0124922,6.30648,14,3.41959,0.957252,1.92964
0.0481739,6.33918,14,3.38455,0.940808,2.01383
0.0189452,6.25857,14,3.38291,0.952058,1.9236
0.0162661,6.35828,14,3.36381,0.949206,2.04526
0.0173992,6.37871,14,3.42669,0.951483,2.00054
0.0131565,6.40357,14,3.41284,0.957324,2.03341
0.0188964,6.18113,14,3.25447,0.94118,1.98548
0.0642701,6.33942,14,3.36834,0.942765,2.02831
0.0249662,6.16781,14,3.29941,0.945798,1.9226
0.0132056,6.3368,14,3.42406,0.952624,1.96011
0.0420389,6.3481,14,3.32071,0.925462,2.10193
0.0270335,6.27541,14,3.32014,0.944173,2.0111
0.00949855,6.27588,14,3.38283,0.954372,1.93868
0.0643964,6.30573,14,3.28344,0.935457,2.08684
0.103615,6.3614,14,3.39102,0.950897,2.01949
0.0831385,6.2634,14,3.26059,0.933817,2.06899
0.0304661,6.26145,14,3.24112,0.929762,2.09057
0.0260741,6.31249,14,3.33532,0.93708,2.04009
0.30172,6.38862,14,3.36255,0.941352,2.08472
0.0211203,6.39455,14,3.43333,0.95227,2.00896
0.0254802,6.25673,14,3.30505,0.937114,2.01456
0.0305827,6.28834,14,3.30898,0.930309,2.04906
0.0484916,6.5163,14,3.33998,0.935651,2.24067
0.0816374,6.35157,14,3.25602,0.927448,2.1681
0.016475,6.19095,14,3.26478,0.940371,1.9858
0.0228031,6.26371,14,3.28414,0.933618,2.04595
0.0240167,6.32535,14,3.33188,0.932402,2.06107
0.0143202,6.27361,14,3.26471,0.93449,2.07441
0.0426502,6.2405,14,3.21851,0.931058,2.09093
0.0187975,6.38231,14,3.39583,0.94066,2.04583
5.3992,6.97138,14,3.03539,0.918365,3.01763
0.0447619,6.26341,14,3.2832,0.918019,2.06219
0.0164418,6.13067,14,3.25692,0.947152,1.92659
0.0663332,6.32583,14,3.33399,0.941008,2.05083
0.0233343,6.30169,14,3.35239,0.935596,2.0137
0.0304338,6.3543,14,3.35628,0.934593,2.06342
0.0215077,6.28524,14,3.28036,0.934445,2.07044
0.0145925,6.31214,14,3.39146,0.947163,1.97351
0.0330556,6.31507,14,3.28163,0.941051,2.09238
0.0150154,6.28087,14,3.25962,0.930729,2.09052
0.036288,6.30418,14,3.34241,0.936585,2.02518
0.0803101,6.31493,14,3.23069,0.927594,2.15665
0.0152658,6.20428,14,3.36864,0.947406,1.88824
0.00926316,6.22591,14,3.34544,0.943919,1.93656
0.027341,6.29182,14,3.26161,0.929924,2.10029
0.0168895,6.34176,14,3.34924,0.938929,2.0536
0.0137074,6.3097,14,3.34217,0.940824,2.0267
0.0620084,6.55254,14,3.40229,0.931225,2.21902
0.0277442,6.27101,14,3.27492,0.933718,2.06237
0.0331477,6.3719,14,3.34252,0.938744,2.09064
0.0285111,6.33658,14,3.3498,0.938127,2.04865
0.0259638,6.30034,14,3.29103,0.935642,2.07367
0.0702165,6.28774,14,3.26616,0.926058,2.09553
0.0625894,6.22998,14,3.30315,0.947203,1.97963
0.0229239,6.20382,14,3.25019,0.934769,2.01886
0.175087,6.51751,14,3.2957,0.925474,2.29633
0.102791,6.36402,14,3.2867,0.932323,2.145
0.0223869,6.26606,14,3.34386,0.944116,1.97808
0.0334067,6.31167,14,3.33131,0.938156,2.0422
