Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0276981,6.0482,8,2.85216,0.914529,2.28151
0.0109405,5.99334,8,2.93915,0.920774,2.13341
7.05521,7.12885,8,2.92187,0.920026,3.28696
0.0114059,5.96642,8,2.85867,0.919711,2.18804
0.0181997,5.90284,8,2.91691,0.918739,2.06719
0.00731293,5.97789,8,2.925,0.933737,2.11916
0.0227348,6.04327,8,2.87552,0.912142,2.25561
0.0417016,5.9307,8,2.89862,0.913149,2.11892
0.0281398,6.07317,8,2.98055,0.925663,2.16696
0.032801,6.02352,8,2.91549,0.918074,2.18996
0.0121161,6.16469,8,2.97216,0.915643,2.27689
3.86639,6.48946,8,2.75386,0.912612,2.82298
0.0190405,5.96071,8,2.81731,0.923008,2.22039
0.0749101,6.14191,8,2.86501,0.919999,2.3569
0.00831746,5.97864,8,2.91584,0.919731,2.14307
0.0336086,6.03507,8,2.89669,0.916057,2.22233
0.0158594,5.99371,8,2.92499,0.932283,2.13643
0.0315441,6.08103,8,2.84539,0.919197,2.31644
0.0234951,6.16253,8,2.89153,0.915357,2.35564
0.058739,6.22486,8,2.87298,0.918475,2.4334
0.0352525,6.0748,8,2.91998,0.924109,2.23071
0.0308426,6.07368,8,2.82386,0.928922,2.32089
0.0457641,6.16988,8,2.90394,0.907677,2.35826
0.0347783,6.11438,8,2.87475,0.916701,2.32294
0.0205117,6.138,8,2.94701,0.910823,2.28017
0.0171371,5.97941,8,2.863,0.909463,2.20695
0.0693477,6.16902,8,2.87881,0.903295,2.38692
0.347683,6.53299,8,2.90232,0.915887,2.71478
0.018309,5.91154,8,2.82534,0.902599,2.1836
0.0190178,6.09419,8,2.8182,0.911365,2.36463
0.0851156,6.25714,8,2.89794,0.9174,2.4418
0.0216555,6.19456,8,2.93188,0.920282,2.34241
0.0263451,5.95173,8,2.84189,0.9098,2.20004
0.0518509,6.22702,8,2.94397,0.924046,2.359
0.118271,6.25083,8,2.9158,0.913199,2.42183
0.595012,6.21228,8,2.84061,0.908263,2.46341
0.258074,6.27892,8,2.88115,0.922427,2.47535
0.00972349,5.97825,8,2.83005,0.913303,2.2349
0.019718,6.05489,8,2.8419,0.916287,2.2967
0.0114727,6.06903,8,2.86125,0.91727,2.29051
0.123331,6.00852,8,2.90512,0.908247,2.19515
0.276317,6.18277,8,2.8754,0.910898,2.39648
0.0330806,6.2107,8,2.82098,0.917232,2.47249
0.146205,6.23933,8,2.89085,0.902139,2.44634
0.0595227,6.25055,8,2.98624,0.915698,2.34861
0.0832669,6.11516,8,2.82996,0.909215,2.37598
3.30188,6.73716,8,2.87789,0.913269,2.946
0.0132911,5.96501,8,2.81761,0.911768,2.23563
0.0657509,6.25243,8,2.90522,0.909225,2.43798
0.017386,6.0988,8,2.88883,0.904574,2.3054
0.0355123,6.16293,8,2.83715,0.914614,2.41117
0.0438603,6.11345,8,2.90161,0.906898,2.30494
0.0609631,6.2483,8,2.92596,0.915557,2.40678
2.17491,6.34897,8,2.8703,0.914609,2.56406
1.70477,6.64452,8,2.94876,0.908877,2.78689
0.025297,6.1137,8,2.89036,0.910135,2.31321
0.0492802,6.031,8,2.83583,0.907789,2.28738
0.0259303,6.26348,8,2.93725,0.912781,2.41345
0.455416,6.26314,8,2.86863,0.908649,2.48586
0.0165086,6.01005,8,2.89651,0.90813,2.20541
0.0108787,6.02419,8,2.91485,0.91377,2.19557
0.0127553,6.0059,8,2.9084,0.90631,2.19119
0.0216114,6.04792,8,2.87955,0.912034,2.25633
0.0593345,6.23491,8,2.90254,0.906225,2.42615
0.0419329,6.27571,8,2.91217,0.924,2.43954
0.020715,6.12754,8,2.88151,0.918746,2.32729
0.0913592,6.31525,8,2.92672,0.914893,2.47364
0.0847439,6.3095,8,2.88451,0.91419,2.5108
0.0319952,6.18837,8,2.87583,0.906817,2.40572
0.0423432,6.31797,8,2.87806,0.911374,2.52853
0.0762576,6.11799,8,2.86995,0.917624,2.33042
0.0880184,6.06429,8,2.81811,0.909147,2.33703
0.0885057,6.28771,8,2.8905,0.915855,2.48136
4.25046,6.73767,8,2.77154,0.914218,3.05191
0.0954275,6.25544,8,2.86062,0.918313,2.47651
0.0955752,6.14461,8,2.80453,0.918345,2.42173
8.10126,7.08485,8,2.91427,0.903655,3.26692
0.160808,6.34305,8,2.87554,0.90999,2.55752
0.0326796,6.09304,8,2.80161,0.911493,2.37994
0.0328688,6.03878,8,2.83283,0.919756,2.2862
0.271335,6.33021,8,2.82375,0.90528,2.60117
0.108871,6.41096,8,2.85395,0.910658,2.64635
0.142725,6.12453,8,2.9347,0.911676,2.27815
0.0822955,6.42132,8,2.8652,0.913587,2.64253
0.296493,6.40424,8,2.83376,0.90736,2.66312
2.58832,6.4428,8,2.8048,0.9104,2.72759
0.0306449,6.06077,8,2.85164,0.909817,2.29931
0.0234425,6.0792,8,2.80226,0.915547,2.36139
0.15244,6.40438,8,2.91049,0.916078,2.57782
0.334236,6.46826,8,2.87893,0.917825,2.67151
5.43869,7.0318,8,2.9741,0.914962,3.14274
6.96246,7.09561,8,2.8316,0.9093,3.35471
0.245292,6.63293,8,2.89563,0.913036,2.82426
0.226725,6.29917,8,2.83609,0.911927,2.55115
0.0705253,6.17196,8,2.87258,0.921029,2.37836
0.125829,6.42189,8,2.8648,0.909645,2.64745
0.121029,6.23758,8,2.88291,0.902514,2.45216
0.140163,6.47994,8,2.84918,0.903875,2.72689
0.0640069,6.19901,8,2.84647,0.915063,2.43747
0.0309032,6.35532,8,2.86572,0.911065,2.57853
