Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0425471,6.1397,9,3.05095,0.919203,2.16955
0.0356857,6.12052,9,3.01623,0.915638,2.18865
0.0282887,6.33095,9,3.12979,0.922911,2.27826
0.0310917,5.9275,9,2.92869,0.915058,2.08374
0.01042,5.91838,9,3.01829,0.919924,1.98016
0.0452406,6.083,9,3.03423,0.917548,2.13122
0.0172917,6.12595,9,3.0791,0.922957,2.1239
0.0681651,6.37216,9,3.03571,0.918808,2.41764
0.0062776,5.8302,9,2.89807,0.91971,2.01242
0.16675,6.22764,9,2.98503,0.918766,2.32385
0.0218031,6.05417,9,2.98071,0.915985,2.15748
0.0225503,6.01972,9,2.97826,0.925628,2.11584
0.0698524,6.24349,9,2.97378,0.918067,2.35164
0.0334239,6.01194,9,2.93128,0.919813,2.16085
0.00685084,5.99074,9,2.94634,0.924272,2.12013
0.0202011,6.03168,9,3.10411,0.920287,2.00728
0.0266803,6.06423,9,2.95988,0.913988,2.19037
3.96462,6.49552,9,2.9608,0.925703,2.60902
0.066708,6.16537,9,3.03788,0.912804,2.2147
0.0403616,6.23501,9,3.00956,0.910744,2.31471
0.0964256,6.02369,9,2.97396,0.92137,2.12835
5.3175,6.82734,9,3.02375,0.91772,2.88587
0.0462663,6.25671,9,3.00346,0.907125,2.34612
0.0977322,6.08332,9,2.92848,0.914593,2.24025
0.444256,6.15287,9,3.04759,0.909324,2.19596
0.0121222,6.06285,9,2.99277,0.933246,2.13684
0.0196035,6.04633,9,2.98133,0.922791,2.14222
0.0220763,6.16867,9,3.04281,0.912926,2.21293
0.130249,6.07095,9,2.89621,0.910461,2.26429
0.0179134,5.97839,9,2.95495,0.914255,2.10918
0.115333,6.02411,9,2.90907,0.921988,2.19305
0.0402621,6.05757,9,3.05955,0.912376,2.08565
0.0469935,6.10666,9,3.01995,0.915485,2.17123
0.0310792,6.09649,9,2.9794,0.919923,2.19716
0.0169597,5.94683,9,2.94101,0.917726,2.08809
0.0166762,5.94092,9,2.90487,0.916475,2.11958
0.086622,6.33148,9,2.96845,0.909289,2.45374
0.0716006,6.27859,9,2.90794,0.922546,2.44811
0.123796,6.15047,9,2.93865,0.91884,2.29298
0.0351288,6.35033,9,2.9786,0.9233,2.44843
0.0795275,6.06631,9,2.87893,0.916459,2.27092
0.0284028,6.5246,9,3.21878,0.956382,2.34944
0.0160787,6.10873,9,2.96638,0.917665,2.22468
0.0604118,6.157,9,2.94177,0.913181,2.30205
0.251551,6.28555,9,2.90081,0.90515,2.47959
0.00550276,5.79717,9,3.03131,0.911004,1.85486
0.179452,6.15213,9,2.95242,0.91173,2.28798
0.0461023,6.0642,9,2.98128,0.921446,2.16147
0.0172303,5.96098,9,2.91779,0.914322,2.12888
0.167345,6.16094,9,2.93024,0.914515,2.31618
4.03965,6.839,9,2.92269,0.919993,2.99632
0.0832204,6.27037,9,2.93012,0.909041,2.43121
0.0393582,6.11232,9,2.93392,0.914693,2.2637
0.0511894,6.08597,9,2.91089,0.914773,2.2603
0.0624241,6.35149,9,2.98894,0.916808,2.44574
0.0167554,6.10069,9,2.91819,0.922626,2.25988
13.6319,6.9407,9,3.11016,0.91972,2.91082
0.0782062,6.37794,9,2.97389,0.920632,2.48342
0.062431,6.08416,9,2.96363,0.91313,2.20739
0.0137141,5.99057,9,2.86475,0.918835,2.20699
0.128142,6.12601,9,2.97698,0.926948,2.22209
0.179871,6.20569,9,2.85735,0.912041,2.4363
0.0829315,6.21482,9,2.97417,0.91662,2.32404
0.178918,6.20549,9,2.95469,0.910125,2.34068
0.0254056,6.09247,9,2.88587,0.924282,2.28232
0.324648,6.25966,9,2.98929,0.919728,2.35064
0.0661257,6.15741,9,3.00061,0.913921,2.24288
0.0193712,6.20881,9,2.89839,0.923461,2.38695
0.075737,6.20419,9,2.91766,0.913687,2.37285
17.6398,7.1426,9,3.23177,0.916257,2.99457
0.0259885,5.9749,9,2.83279,0.911976,2.23014
0.0221615,6.17,9,2.91178,0.917031,2.34119
0.310325,6.15619,9,2.88551,0.912439,2.35824
0.0202963,6.08363,9,2.9662,0.925754,2.19167
0.0386365,6.19237,9,2.89771,0.920965,2.37369
0.0181534,6.12446,9,2.93361,0.918776,2.27208
0.163659,6.3112,9,2.8906,0.91931,2.50129
0.0664522,6.18637,9,2.92912,0.91678,2.34047
0.00848979,5.88241,9,2.97205,0.910183,2.00018
1.49929,6.35233,9,2.92059,0.917388,2.51436
0.0148899,5.91071,9,2.91684,0.916349,2.07753
0.0430664,6.14334,9,2.91972,0.911054,2.31257
0.0482165,6.2254,9,2.92811,0.917732,2.37956
0.0579788,6.15223,9,2.89954,0.922356,2.33033
2.40126,6.4787,9,2.89874,0.914974,2.66499
