Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0325041,5.90555,10,3.07799,0.924779,1.90278
0.00708906,5.90046,10,3.1188,0.912506,1.86916
0.0170409,5.93599,10,3.03168,0.903047,2.00127
0.0169773,6.09602,10,3.0707,0.916499,2.10882
0.00943144,6.03941,10,3.13372,0.911574,1.99411
0.0193056,5.99242,10,3.01917,0.915349,2.0579
0.0914015,5.9935,10,3.02467,0.910597,2.05824
0.0118107,5.94602,10,2.97698,0.911523,2.05751
0.0664619,6.09066,10,3.01276,0.912232,2.16567
0.0266978,5.91272,10,2.95851,0.922698,2.03151
0.0301692,5.95713,10,2.96552,0.912482,2.07913
0.0272441,6.06832,10,3.1619,0.909484,1.99693
0.027548,6.03891,10,3.07294,0.906964,2.05901
0.0178968,5.9757,10,3.04552,0.912668,2.01751
0.0111044,5.81231,10,2.91623,0.901941,1.99414
0.0105159,5.9534,10,3.0318,0.906267,2.01534
0.0148113,5.94251,10,2.95448,0.907271,2.08076
0.0249229,5.94984,10,2.93972,0.90665,2.10347
0.0644976,6.08297,10,3.04688,0.910072,2.12602
0.117355,6.07354,10,3.03082,0.911138,2.13158
0.0140524,6.04843,10,3.12541,0.916312,2.00671
0.0423531,6.08424,10,3.05347,0.913436,2.11733
0.0425975,6.11021,10,3.15484,0.906557,2.04881
0.0176445,6.24275,10,3.11935,0.916086,2.20732
0.0520243,6.07153,10,3.02209,0.912565,2.13687
0.0280926,6.19837,10,3.06736,0.910036,2.22097
0.173401,6.09739,10,2.9983,0.906862,2.19223
7.70478,7.07703,10,2.6787,0.907974,3.49035
0.0525004,6.19139,10,3.04171,0.909369,2.24031
0.115394,6.08301,10,3.0353,0.910523,2.13719
0.0281264,6.01469,10,3.04169,0.911456,2.06154
0.0791877,6.08707,10,2.99014,0.919679,2.17725
0.0144901,5.99744,10,3.04073,0.914531,2.04218
0.243645,6.14269,10,3.05823,0.907798,2.17666
0.0201285,5.93879,10,2.9586,0.910519,2.06967
0.0290878,6.01682,10,3.0232,0.913847,2.07978
6.76165,6.71942,10,3.22023,0.915042,2.58415
0.0322799,6.02039,10,2.9323,0.919146,2.16894
0.0309607,5.98439,10,3.00927,0.903216,2.07191
0.03244,6.09456,10,3.02834,0.904838,2.16138
0.0115043,5.85895,10,3.03559,0.915931,1.90743
0.023841,6.10172,10,2.98207,0.916809,2.20284
0.0220092,6.07529,10,3.00944,0.915566,2.15029
0.00623392,5.95187,10,3.13911,0.907085,1.90567
0.0313559,6.00375,10,3.06367,0.905364,2.03472
0.0430983,6.11283,10,3.04107,0.915272,2.15648
0.0440421,6.28427,10,3.11025,0.909796,2.26422
0.0336771,6.15537,10,3.04028,0.910609,2.20448
0.0684447,6.23598,10,3.0593,0.91034,2.26634
1.90822,6.52647,10,3.02983,0.909461,2.58718
0.080099,6.16552,10,3.01021,0.915032,2.24028
0.0253326,6.18635,10,3.04343,0.904893,2.23802
0.0786282,6.06407,10,2.96785,0.909129,2.18709
0.0200468,6.14519,10,3.10687,0.920064,2.11826
0.0205031,6.07275,10,3.09392,0.909841,2.06898
6.93508,7.04304,10,2.82331,0.910473,3.30925
0.0253923,6.02104,10,2.99839,0.910677,2.11197
0.0427999,6.1054,10,2.97995,0.908369,2.21708
0.0356284,6.12694,10,2.98303,0.908779,2.23513
0.0264064,6.09864,10,2.99455,0.912213,2.19187
0.052261,5.99908,10,2.94876,0.917161,2.13316
0.0520794,6.22692,10,3.07955,0.909323,2.23805
0.0649269,5.99827,10,2.93188,0.904339,2.16205
0.111809,6.31515,10,2.94967,0.914537,2.45094
0.0357466,6.21528,10,3.08601,0.908489,2.22078
0.176614,6.04402,10,2.93968,0.906545,2.1978
0.0570676,6.06861,10,2.97829,0.910235,2.18008
0.0233537,6.04046,10,2.98143,0.919084,2.13995
0.0264297,6.04847,10,3.04055,0.912321,2.09559
0.0156396,5.92296,10,3.02357,0.910206,1.98918
0.0277306,6.01318,10,2.97606,0.908924,2.1282
0.0555401,6.18869,10,3.05626,0.912796,2.21964
0.033778,6.11663,10,3.07294,0.917454,2.12624
0.0828233,5.97992,10,3.02225,0.915249,2.04242
3.32254,6.57174,10,3.06544,0.91024,2.59606
0.345969,6.17012,10,2.9961,0.912333,2.26168
0.0327311,6.82022,10,3.45184,0.958994,2.40939
0.0160879,6.12469,10,2.97119,0.931921,2.22157
0.307889,6.18979,10,2.97991,0.909413,2.30046
0.310058,6.40706,10,2.97369,0.91759,2.51577
0.0174576,6.04499,10,2.93424,0.919384,2.19137
0.385368,6.26921,10,3.06436,0.917441,2.28741
0.0315064,6.05369,10,2.98984,0.911111,2.15274
0.0936,6.23423,10,3.07828,0.911093,2.24485
0.0369325,6.03473,10,2.96212,0.911947,2.16066
0.012778,6.15919,10,3.03891,0.913667,2.20662
0.0628964,6.18263,10,3.01341,0.918711,2.25051
0.0572311,6.2885,10,3.01096,0.916468,2.36107
0.0165007,5.96789,10,3.00854,0.913389,2.04596
