Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.00550541,7.30094,21,4.27586,1.03607,1.98901
0.00388686,7.26324,21,4.25071,1.03619,1.97634
8.3884,8.0502,21,3.69588,0.955328,3.39899
0.00537989,7.20232,21,4.16407,1.03231,2.00594
8.70687,8.33965,21,4.06472,0.975195,3.29973
0.0261547,7.24296,21,4.1606,1.02152,2.06084
0.0117321,7.12827,21,4.13192,1.03088,1.96548
0.0154953,7.2592,21,4.16474,1.02455,2.06991
0.00730181,7.05916,21,4.07375,1.02551,1.9599
0.00405334,7.37095,21,4.38461,1.04328,1.94307
0.0190685,7.15395,21,4.06861,1.01686,2.06848
0.00495974,7.29652,21,4.30796,1.04328,1.94528
0.0148005,7.35812,21,4.24964,1.02604,2.08244
0.00747427,7.16132,21,4.16102,1.03483,1.96547
0.0111601,7.01047,21,4.02592,1.02398,1.96057
0.00627284,7.30699,21,4.29159,1.04397,1.97144
0.0786219,7.36943,21,4.14166,1.02491,2.20285
0.00689642,7.09383,21,4.10282,1.03035,1.96066
0.00276741,7.05078,21,4.0957,1.03707,1.91801
0.0260092,7.36376,21,4.24124,1.02764,2.09488
0.0152688,7.17374,21,4.20125,1.03897,1.93352
0.0514389,7.1867,21,4.09118,1.02537,2.07015
0.034553,7.12638,21,4.11879,1.02175,1.98584
0.0114584,7.23102,21,4.15869,1.02561,2.04672
0.0167021,7.36843,21,4.28006,1.03055,2.05781
0.0118406,7.27355,21,4.2248,1.03175,2.017
0.0113828,7.55974,21,4.43492,1.04278,2.08203
0.0126448,7.12987,21,4.11664,1.02513,1.98809
0.0136507,7.45186,21,4.33313,1.03855,2.08017
0.0108438,7.35404,21,4.28035,1.04548,2.02821
0.009734,7.24916,21,4.19898,1.02922,2.02096
0.0129652,7.46984,21,4.31941,1.04316,2.10727
0.0102954,7.256,21,4.24252,1.04038,1.9731
0.00891183,7.32871,21,4.10329,1.02714,2.19829
0.0110919,7.23684,21,4.17113,1.03486,2.03086
0.0114957,7.28148,21,4.1452,1.02505,2.11123
0.0115956,7.27127,21,4.18748,1.03124,2.05255
0.00991383,7.15256,21,4.09877,1.03376,2.02004
0.00510032,7.2051,21,4.11585,1.02275,2.0665
0.0124876,7.12939,21,4.06919,1.02615,2.03405
0.0271506,7.23128,21,4.11562,1.02724,2.08842
0.00500204,7.27069,21,4.23379,1.03434,2.00256
0.0200094,7.15266,21,4.13355,1.02559,1.99352
0.0131053,7.20883,21,4.10172,1.02736,2.07975
0.0143524,7.29549,21,4.17445,1.03061,2.09043
0.014314,7.22316,21,4.10915,1.02042,2.09359
0.0230496,7.12642,21,4.0578,1.02037,2.04825
0.0181683,7.30565,21,4.2561,1.03133,2.01823
0.0499336,7.27617,21,4.10043,1.01754,2.1582
0.0158999,7.15702,21,4.07248,1.02759,2.05695
0.0110741,7.22512,21,4.13974,1.02973,2.05566
0.0242035,7.32599,21,4.11924,1.02047,2.18628
0.00860158,7.14233,21,4.1351,1.03186,1.97537
0.0102605,7.40868,21,4.29671,1.03665,2.07532
0.0115356,7.06163,21,4.06183,1.02548,1.97432
0.00958293,7.35049,21,4.23658,1.0334,2.08052
0.0215088,7.15526,21,4.02481,1.01702,2.11343
0.0122436,7.09622,21,4.04472,1.02338,2.02813
0.0105817,7.20351,21,4.19157,1.0331,1.97884
0.00892865,7.18853,21,4.13227,1.0218,2.03446
0.00725131,7.37457,21,4.2767,1.04265,2.05523
0.0211441,7.21894,21,4.10316,1.01894,2.09684
0.0226231,7.16066,21,4.03223,1.01867,2.10976
0.00889689,7.29811,21,4.21042,1.03118,2.05652
0.00588156,7.38647,21,4.30739,1.03577,2.04331
0.024722,7.3744,21,4.11332,1.01555,2.24552
0.00651395,7.29485,21,4.30495,1.04926,1.94063
0.0112491,7.27067,21,4.14738,1.02223,2.10107
0.0180758,7.28354,21,4.13066,1.02841,2.12447
0.00729882,7.05254,21,4.06014,1.02191,1.97049
0.0105521,7.19434,21,4.1153,1.02099,2.05806
0.0136347,7.23178,21,4.12695,1.03366,2.07116
0.0429288,7.17064,21,4.04118,1.01964,2.10982
0.00979067,7.03375,21,4.02306,1.02079,1.9899
0.0126466,7.22823,21,4.15895,1.0281,2.04118
0.0705682,7.2697,21,4.01619,1.01116,2.24234
0.0125495,7.18042,21,4.13019,1.03283,2.0174
0.0295581,7.31545,21,4.15634,1.02568,2.13343
0.0411752,7.18305,21,3.97924,1.0128,2.19101
0.0181547,7.22268,21,4.12488,1.02975,2.06805
0.0154495,7.24419,21,4.15027,1.02841,2.06551
0.011932,7.24524,21,4.11716,1.0231,2.10498
0.0193977,7.0692,21,4.07526,1.02421,1.96972
0.012941,7.09658,21,4.0076,1.02488,2.0641
0.013812,7.14936,21,4.04631,1.02414,2.07892
0.0107739,7.24137,21,4.09801,1.02624,2.11712
0.0193991,7.27173,21,4.15422,1.03187,2.08564
0.0334203,7.13553,21,3.99334,1.01157,2.13063
0.00667616,7.32659,21,4.32232,1.04865,1.95562
0.200695,7.26265,21,4.04354,1.02232,2.19679
0.010158,7.21216,21,4.13688,1.02263,2.05266
0.0117859,7.26079,21,4.08421,1.02845,2.14813
0.0265791,7.23791,21,4.07093,1.01587,2.15111
0.0282459,7.01414,21,3.89094,1.01463,2.10857
0.0208375,7.21548,21,4.06687,1.02341,2.12521
0.0286069,7.25883,21,4.084,1.02338,2.15146
0.0160519,7.11386,21,3.99798,1.02291,2.09297
0.0229921,7.22224,21,4.12278,1.02904,2.07041
0.0225616,7.17909,21,4.04392,1.02063,2.11453
0.0106622,7.13083,21,3.9928,1.021,2.11702
