Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.00355698,6.72841,18,3.76671,1.00973,1.95197
0.0129194,6.84551,18,3.85877,1.01132,1.97542
0.0147294,6.80084,18,3.78752,1.00842,2.00489
0.0122639,6.68617,18,3.67964,0.997234,2.00929
0.0180287,6.73234,18,3.71522,1.00666,2.01046
0.0169151,6.63746,18,3.6209,0.991499,2.02506
0.0127148,6.68311,18,3.76158,1.00766,1.91388
0.0106185,6.81749,18,3.76669,0.992078,2.05873
0.194594,6.88888,18,3.63693,0.984434,2.26751
0.0141093,6.90724,18,3.84562,1.00314,2.05848
0.0160693,6.89055,18,3.92921,1.01995,1.94139
0.022506,6.94374,18,3.85292,1.00439,2.08643
0.034573,6.74568,18,3.72714,1.00015,2.01839
0.00616456,6.90248,18,3.90398,1.01681,1.98168
0.00840802,6.77983,18,3.74933,1.00865,2.02185
0.0146955,6.7248,18,3.73688,1.0068,1.98112
0.0302384,6.58784,18,3.60576,1.00081,1.98128
5.2995,7.67971,18,3.75205,0.965967,2.9617
0.0141056,6.78424,18,3.79652,1.01346,1.97427
0.00641811,6.89279,18,3.93323,1.01938,1.94018
0.0107871,6.6871,18,3.68067,1.01096,1.99547
0.00844304,6.66915,18,3.68736,0.998169,1.98363
0.0345235,6.8807,18,3.76292,1.00531,2.11247
0.0239436,7.04809,18,3.9096,1.01001,2.12848
0.0346427,6.87037,18,3.86342,1.02018,1.98677
0.0192383,6.67952,18,3.72716,1.00091,1.95145
0.0150319,6.69697,18,3.66256,1.00554,2.02887
0.0213469,6.74392,18,3.66451,0.992194,2.08722
0.00553488,6.93996,18,3.98535,1.03104,1.92357
0.044189,6.70788,18,3.64123,0.99508,2.07157
0.0190032,7.05171,18,3.88012,1.0068,2.16478
0.0139078,6.67901,18,3.63524,0.989789,2.05398
0.00876796,6.84598,18,3.80211,1.00724,2.03663
0.0145069,6.75566,18,3.7339,0.995746,2.02601
0.0155702,6.80392,18,3.74257,0.998816,2.06253
0.0111783,6.71596,18,3.64728,0.994371,2.07432
0.00986677,6.67909,18,3.69824,1.0074,1.97346
0.0101752,6.8138,18,3.77839,1.00491,2.0305
0.0333018,6.80252,18,3.73486,0.988846,2.07881
0.00484937,6.67638,18,3.79156,1.01875,1.86606
0.0270707,6.72491,18,3.67361,0.9949,2.0564
0.0132121,6.65892,18,3.6566,0.998072,2.00425
0.00663398,6.71682,18,3.77787,1.01599,1.92296
0.0205203,6.90706,18,3.8314,1.00191,2.07375
0.0262789,6.84339,18,3.83464,1.00947,1.99927
0.026613,6.72223,18,3.6765,0.993968,2.05176
0.169505,6.90225,18,3.61592,0.976089,2.31024
0.0136563,6.89985,18,3.82374,1.01612,2.05999
0.0159809,6.74286,18,3.74169,1.01082,1.99034
0.00895375,6.93337,18,3.83834,1.01375,2.08128
0.0173819,6.81842,18,3.72146,1.00406,2.09289
0.01775,6.85211,18,3.76489,0.999793,2.08742
0.0205391,6.79788,18,3.76379,1.00478,2.02931
0.0158491,6.86305,18,3.81505,1.00686,2.04114
0.0951863,6.96767,18,3.7876,0.989778,2.1903
0.0127346,6.76086,18,3.74339,1.00148,2.01599
0.00452976,6.62459,18,3.69218,0.998834,1.93358
0.0201213,6.74822,18,3.67838,0.993075,2.07676
0.00729739,6.86347,18,3.82416,1.01261,2.0267
0.0284284,6.84962,18,3.77093,1.00611,2.07257
0.0184696,6.65236,18,3.63581,0.995617,2.02093
0.00977924,6.71449,18,3.74401,0.999225,1.97125
0.00918364,6.74914,18,3.7701,1.01383,1.96521
0.0159937,6.79709,18,3.72765,0.996249,2.07319
0.0151235,6.80281,18,3.73256,0.999287,2.07096
0.00928951,6.73582,18,3.7378,1.00762,1.9904
0.0236154,6.84819,18,3.69348,0.989922,2.16479
0.0114142,6.84689,18,3.8099,1.00885,2.02814
0.00969665,6.80411,18,3.78009,1.01568,2.00833
0.0126675,6.69341,18,3.58481,0.983601,2.125
0.0141799,6.70904,18,3.64678,0.995684,2.06657
0.0525612,6.77315,18,3.70484,1.00602,2.0623
0.0343365,6.92098,18,3.76036,1.00332,2.1573
0.0127488,6.81314,18,3.75777,0.998653,2.05672
0.042843,6.89122,18,3.81013,1.00488,2.07621
0.00877934,6.76172,18,3.77474,1.01514,1.97184
0.253076,6.90895,18,3.698,0.990406,2.22055
0.0127943,6.72897,18,3.7222,1.00357,2.00319
0.0105897,6.82469,18,3.81577,1.0164,1.99252
0.0214477,6.91363,18,3.85058,1.0182,2.04484
0.022055,6.75453,18,3.6688,0.996309,2.08942
0.0157817,6.75082,18,3.72183,0.99997,2.02902
0.00581129,6.77136,18,3.76671,1.0131,1.99156
0.0571781,6.76881,18,3.70051,1.00069,2.06761
0.0166809,6.60231,18,3.54569,0.98365,2.07297
0.0220382,6.78974,18,3.62173,0.985758,2.18226
0.0264892,6.80716,18,3.7054,0.991827,2.10993
0.0307575,6.79953,18,3.75389,0.999611,2.04603
0.0128941,6.81561,18,3.76157,1.00307,2.05096
0.0343165,6.74894,18,3.61481,0.992217,2.14192
0.00775706,6.74459,18,3.69759,0.994455,2.05255
0.0327843,6.84306,18,3.71919,1.00182,2.12205
0.0435956,6.82024,18,3.65784,0.986887,2.17551
0.0452256,6.68788,18,3.56089,0.978371,2.14861
0.0239912,6.65653,18,3.59783,0.992934,2.06577
0.0198086,6.703,18,3.63779,0.989642,2.07557
0.01664,6.53019,18,3.50951,0.98766,2.03302
0.00978761,6.73127,18,3.6989,1.00468,2.0277
0.00680901,6.613,18,3.58516,0.986136,2.04171
0.0202515,6.7192,18,3.72253,1.00119,1.99548
