Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
0.0101792,8.11493,26,5.04846,1.07323,1.99324
0.00788006,7.99585,26,4.97552,1.07041,1.94992
0.0108451,8.08356,26,4.98426,1.062,2.0373
0.00822223,7.79465,26,4.75486,1.05594,1.98385
0.00884608,7.97729,26,4.84374,1.05905,2.0745
0.00484686,7.83564,26,4.80883,1.05981,1.967
0.00853717,8.00407,26,4.89402,1.0588,2.05125
0.00743648,8.15974,26,5.1042,1.07705,1.97849
0.00464835,7.84682,26,4.81231,1.06008,1.97444
0.00785476,8.39018,26,5.3334,1.08241,1.97437
0.0120421,7.99396,26,4.9466,1.06632,1.98104
0.0100354,8.14319,26,5.01449,1.0669,2.0618
0.0113975,8.25989,26,5.22186,1.07622,1.96181
0.1043,8.07435,26,4.80012,1.05368,2.22055
0.0112418,7.83146,26,4.69787,1.05921,2.07438
0.0102603,7.99592,26,4.87617,1.0563,2.06345
0.0275296,8.02721,26,4.90665,1.06144,2.05911
0.00974834,8.15317,26,5.06249,1.07123,2.01945
0.0172126,7.98049,26,4.88298,1.06092,2.0366
0.0070329,8.05786,26,4.99093,1.06222,2.00471
0.00698958,8.14842,26,5.06582,1.06945,2.01315
0.0035004,8.01482,26,5.02563,1.07198,1.91721
0.00749905,8.1041,26,5.00149,1.064,2.03861
0.00320343,8.3183,26,5.23379,1.07926,2.00526
0.00817874,8.07683,26,5.05115,1.06825,1.95742
0.00851265,8.04151,26,4.92055,1.05841,2.06255
0.014821,7.99205,26,4.88022,1.06062,2.05121
0.015107,8.02334,26,4.94908,1.06238,2.01188
0.00747456,8.10864,26,4.99738,1.06374,2.04752
0.0181455,8.26255,26,5.17211,1.08172,2.00871
0.0162962,7.96759,26,4.88825,1.05978,2.01956
0.00873971,7.93059,26,4.82824,1.0589,2.04344
0.0244202,8.05657,26,4.87203,1.06012,2.12442
0.00598563,8.11364,26,4.98373,1.06676,2.06315
0.0261785,8.16856,26,4.96275,1.06596,2.13985
0.00919398,7.75542,26,4.73604,1.05669,1.96269
0.0126061,8.17084,26,5.06081,1.06631,2.04372
0.0157091,8.09975,26,4.89666,1.05679,2.14629
0.0251179,8.12178,26,4.89345,1.05785,2.17048
0.0100984,7.92152,26,4.80007,1.05845,2.063
0.00602643,8.0653,26,4.99675,1.06868,1.99987
0.00821527,8.28312,26,5.14318,1.06755,2.07238
0.00603661,8.08647,26,5.03325,1.06719,1.98603
0.0263293,8.08433,26,4.8911,1.06169,2.13154
0.0435634,7.89511,26,4.67086,1.04351,2.18074
0.0079936,7.99072,26,4.8555,1.05641,2.07881
0.00876589,8.06434,26,4.94301,1.06316,2.05818
0.00901776,7.96777,26,4.87991,1.05968,2.02819
0.134382,8.37014,26,5.02856,1.06364,2.27793
0.0268288,8.08717,26,4.96701,1.06145,2.05871
0.0244705,8.03834,26,4.86363,1.05825,2.11646
0.00734535,8.23516,26,5.1357,1.07405,2.02541
0.0114138,8.0642,26,4.94931,1.06399,2.05089
0.00742799,8.222,26,5.10911,1.07099,2.0419
0.0275807,7.9045,26,4.74337,1.0538,2.10733
0.0221694,7.97419,26,4.82505,1.07398,2.07517
0.00850126,7.89295,26,4.83143,1.064,1.99752
0.0168307,8.10881,26,4.99407,1.06383,2.05091
0.00497127,8.14585,26,5.01798,1.06932,2.05855
0.00535103,7.70114,26,4.62848,1.05203,2.02064
0.0152311,7.81499,26,4.71517,1.05662,2.0432
0.00724171,7.97137,26,4.90647,1.06501,1.99989
0.028129,8.02118,26,4.7781,1.05373,2.18935
0.020958,8.16807,26,4.97625,1.0634,2.12843
0.00684525,7.85615,26,4.77678,1.05463,2.02473
0.0199812,7.68452,26,4.63892,1.05172,1.99388
0.00769239,8.10053,26,4.9599,1.06107,2.07957
0.0211361,8.14509,26,4.96888,1.06394,2.11227
0.0254734,7.86869,26,4.68655,1.0493,2.13284
0.00699987,7.94176,26,4.80742,1.05915,2.07519
0.0250364,8.06664,26,4.87605,1.06203,2.12855
0.00851231,8.13983,26,5.0427,1.06809,2.02904
0.00778727,7.983,26,4.84448,1.0612,2.07732
0.0196995,8.05965,26,4.90901,1.0628,2.08783
0.0110853,7.96415,26,4.83676,1.06063,2.06676
0.00287272,8.00479,26,4.99646,1.06909,1.93924
0.022501,8.06882,26,4.77808,1.05334,2.23741
0.00863245,7.96136,26,4.82806,1.05963,2.07368
0.0208437,8.07632,26,4.85522,1.06001,2.1611
0.0070448,7.96321,26,4.89632,1.0682,1.99868
0.00876163,7.96968,26,4.81285,1.05865,2.09818
0.154328,8.1306,26,4.79627,1.05273,2.2816
0.0158847,7.90781,26,4.76155,1.05629,2.08997
0.00826617,7.97214,26,4.83756,1.06343,2.07115
0.0142895,8.01967,26,4.93308,1.06623,2.02037
4.54731,8.48025,26,4.57843,1.02328,2.87854
0.005795,7.97052,26,4.88719,1.05887,2.02445
0.0324316,7.96073,26,4.71464,1.05171,2.19438
0.0147747,8.13145,26,4.98522,1.06529,2.08094
0.010483,7.89212,26,4.84793,1.06073,1.98346
0.00697571,8.01498,26,4.81851,1.05863,2.13785
0.274111,8.04839,26,4.75813,1.05222,2.23803
0.00657676,8.08629,26,4.93552,1.06573,2.08504
0.0244026,7.95995,26,4.83125,1.0615,2.06721
0.104055,8.28711,26,4.95551,1.05894,2.27266
0.0106679,7.912,26,4.76285,1.0554,2.09375
0.0187041,7.94928,26,4.73736,1.05484,2.15708
2.56516,8.36408,26,4.6588,1.03588,2.6694
0.0194004,8.01822,26,4.78652,1.0585,2.1732
0.0125426,7.84273,26,4.69623,1.05443,2.09208
