Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
2.85323,6.35238,7,2.7753,0.914619,2.66245
7.80868,7.26036,7,2.84687,0.913591,3.49989
0.0198565,6.11714,7,2.81683,0.915721,2.38459
0.0162859,6.04265,7,2.89282,0.911852,2.23798
0.0333349,6.08424,7,2.84044,0.919684,2.32412
0.188852,6.17025,7,2.79699,0.920246,2.45301
1.12703,6.31135,7,2.80332,0.921973,2.58606
0.00978009,5.99398,7,2.91057,0.927339,2.15607
0.122406,6.10949,7,2.76196,0.912834,2.43469
0.0402695,5.99602,7,2.75391,0.911941,2.33017
0.0105379,6.12314,7,2.89587,0.922861,2.3044
0.049196,5.9911,7,2.79802,0.912973,2.28011
0.00647291,5.88609,7,2.82566,0.920415,2.14001
0.206463,6.17858,7,2.83943,0.922602,2.41654
0.062663,6.12689,7,2.87903,0.918447,2.32941
0.125837,5.9143,7,2.8154,0.92171,2.17719
0.0838223,6.27884,7,2.81836,0.91487,2.54561
0.159938,6.31286,7,2.77026,0.923775,2.61883
0.0595532,6.14163,7,2.76649,0.915695,2.45945
0.0477575,6.15533,7,2.73537,0.922729,2.49723
0.0179584,5.96619,7,2.77051,0.919224,2.27646
0.0154464,5.90449,7,2.7729,0.916057,2.21553
0.0375101,6.02944,7,2.81529,0.921432,2.29272
0.0638897,6.11613,7,2.77778,0.916199,2.42215
0.0543842,6.1444,7,2.82181,0.915297,2.40729
0.0128378,6.02618,7,2.76194,0.920003,2.34423
0.0452367,6.22677,7,2.82138,0.91775,2.48764
0.0273998,6.11159,7,2.80973,0.916929,2.38493
0.214791,6.13802,7,2.80895,0.908898,2.42017
0.314818,6.26857,7,2.81643,0.906217,2.54592
0.0403149,6.00669,7,2.86268,0.912737,2.23127
0.0776982,6.0495,7,2.71953,0.9172,2.41277
0.208141,6.31415,7,2.87463,0.905935,2.53358
0.0220666,6.21903,7,2.85233,0.912317,2.45438
0.0572305,6.24479,7,2.81059,0.916174,2.51803
0.109093,6.10711,7,2.80527,0.908679,2.39316
0.174687,6.2912,7,2.83776,0.91633,2.53711
0.0420615,6.0549,7,2.75987,0.91381,2.38122
0.120399,6.12007,7,2.80717,0.914501,2.39841
0.0711107,6.15923,7,2.85906,0.912822,2.38735
1.43399,6.20345,7,2.79526,0.91422,2.49396
0.0157602,6.10814,7,2.86009,0.91109,2.33696
24.2953,7.6885,7,3.16488,0.916479,3.60714
0.0210627,5.98504,7,2.85949,0.919598,2.20596
0.140183,6.35771,7,2.78952,0.912742,2.65544
0.0473305,6.26026,7,2.87212,0.918876,2.46926
0.027282,5.93692,7,2.76015,0.91175,2.26502
0.0413903,6.08918,7,2.86093,0.909481,2.31877
0.288253,6.32248,7,2.76066,0.91163,2.6502
0.0760777,6.14141,7,2.78893,0.911535,2.44094
0.0972008,6.23026,7,2.77293,0.912996,2.54433
0.169885,6.32793,7,2.81908,0.906427,2.60242
0.0224062,6.07342,7,2.82753,0.91186,2.33403
0.0265049,6.22986,7,2.79135,0.912693,2.52581
0.042867,6.17598,7,2.82211,0.910849,2.44302
0.0352472,6.10408,7,2.80626,0.918787,2.37903
0.0413466,6.14278,7,2.79147,0.917553,2.43376
14.2068,7.15475,7,2.90868,0.913879,3.33219
0.0262859,6.18216,7,2.79361,0.912173,2.47638
0.377341,6.33603,7,2.72523,0.918441,2.69235
0.0859149,6.16989,7,2.73917,0.921202,2.50952
0.327488,6.16275,7,2.80787,0.911704,2.44318
0.0556133,6.12204,7,2.74961,0.910852,2.46158
0.327277,6.25195,7,2.86026,0.909188,2.4825
0.0125388,5.9416,7,2.80536,0.915136,2.22111
0.0600203,6.25896,7,2.8622,0.904554,2.49221
0.0562473,6.38411,7,2.82463,0.911719,2.64776
0.051817,6.13969,7,2.83117,0.910684,2.39784
0.0325218,6.06643,7,2.86477,0.909082,2.29258
0.0669323,6.34914,7,2.85308,0.918807,2.57726
0.129489,6.24932,7,2.78989,0.912428,2.54701
0.488372,6.51496,7,2.7515,0.910048,2.85341
0.147075,6.21578,7,2.72887,0.920162,2.56674
0.135354,6.45921,7,2.86149,0.914436,2.68328
0.207844,6.25462,7,2.79889,0.907007,2.54872
0.229272,6.20109,7,2.77411,0.907758,2.51922
0.0104779,6.0418,7,2.88321,0.918327,2.24026
0.0871588,6.42639,7,2.84253,0.927173,2.65669
0.148078,5.95524,7,2.75276,0.907628,2.29486
0.173395,6.63729,7,2.81813,0.913496,2.90567
0.0702098,6.25839,7,2.86706,0.910298,2.48103
0.245019,6.45002,7,2.88806,0.918996,2.64297
0.464783,6.52638,7,2.82731,0.915207,2.78386
6.83337,6.87555,7,2.61813,0.905183,3.35224
0.129814,6.35418,7,2.83132,0.915422,2.60743
0.0489819,6.21563,7,2.82415,0.915674,2.4758
0.0638925,6.2756,7,2.77047,0.919005,2.58613
0.0812419,6.24501,7,2.81167,0.921764,2.51158
0.19398,6.35272,7,2.79747,0.906735,2.64852
0.79975,6.68706,7,2.78975,0.907237,2.99007
0.177237,6.35902,7,2.7999,0.910587,2.64854
0.0315035,6.16365,7,2.7606,0.911704,2.49135
0.26921,6.41295,7,2.73341,0.912857,2.76668
0.0302412,6.13423,7,2.72956,0.909591,2.49507
0.652467,6.39355,7,2.79382,0.91206,2.68767
0.260753,6.4181,7,2.79422,0.912219,2.71165
3.88913,6.80634,7,2.90916,0.911306,2.98588
0.0312272,6.07721,7,2.8161,0.910146,2.35096
1.29108,6.44256,7,2.81937,0.909389,2.7138
0.701534,6.45236,7,2.74001,0.91293,2.79942
