Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.248489,26.0929,54.6573,17.1964,1.4011,4.35947,1.19932
0.108288,30.2759,56.9305,19.0608,1.38244,6.11409,0.878182
0.0919538,14.2226,20.7196,6.90597,1.19332,3.63132,1.9928
0.10372,21.4994,42.1824,13.5234,1.31875,3.74054,9.24347
0.132213,30.6766,62.2706,20.147,1.40962,5.50533,0.953583
0.117781,23.4763,47.2796,15.129,1.3128,4.02748,9.99199
0.251695,23.9385,47.9551,15.3844,1.37508,4.09848,1.25143
0.118735,30.2542,56.2175,18.6461,1.36804,6.53394,0.759729
0.117861,28.6603,55.2402,18.0219,1.37345,5.62062,1.01338
0.177782,23.2387,42.2631,13.5485,1.30438,5.44711,1.61052
0.0884337,13.3329,17.7372,5.9304,1.16565,3.89179,9.86893
0.106735,16.942,29.3355,9.45814,1.2944,3.38476,1.48684
0.140772,27.2512,46.4045,15.1468,1.31972,7.37883,5.9224
0.12358,28.0547,48.1349,16.0369,1.30489,7.21559,3.14185
0.11657,30.397,58.8872,19.2785,1.38152,6.08414,0.743285
0.0957771,14.0785,19.983,6.82569,1.1805,3.59141,8.23436
0.309015,18.1177,32.7468,10.6182,1.31336,3.38854,2.26167
0.12111,30.4,56.5385,18.5978,1.36505,6.73034,0.81268
0.122857,30.0965,59.2123,19.3212,1.38068,5.84077,0.986606
0.13166,29.5242,50.9367,17.0464,1.32735,7.57722,0.971825
0.0999607,20.1962,39.752,12.6622,1.29745,3.44742,1.96213
0.116601,30.6514,55.7818,18.1708,1.34742,7.59463,0.654913
0.111906,27.1154,53.167,17.1798,1.394,4.96115,1.21631
0.168116,21.1357,25.6923,9.45315,1.13947,7.76851,12.2654
0.112748,28.3393,57.8764,18.7906,1.39721,4.60035,1.14276
0.137011,25.2007,40.8547,13.9421,1.28973,6.63588,3.5131
0.105132,18.6698,29.8251,10.0344,1.24571,4.53904,2.97135
0.129241,31.9692,60.6243,20.0042,1.37655,6.82718,1.09427
0.109299,20.0174,33.3602,11.0471,1.26512,4.82382,2.16693
0.118054,19.2045,35.059,11.4755,1.27942,3.62913,1.6427
0.120384,29.8884,47.8716,16.3023,1.30204,8.72823,14.4232
0.125602,30.4161,56.4774,18.2224,1.35928,7.29103,0.914124
0.123313,29.1081,50.4871,17.0274,1.33133,7.06973,3.15275
0.230238,20.9659,35.8317,11.5368,1.27266,5.27155,5.93036
0.120462,27.4753,50.0786,17.0408,1.33585,5.46705,1.21406
0.08437,14.8193,25.1099,8.00929,1.26922,2.99773,1.6222
0.127511,32.5494,58.7321,19.9446,1.39257,7.4888,0.793222
0.121709,29.5712,55.9681,18.6147,1.34551,5.92289,1.06621
0.139594,29.1661,52.2358,17.1023,1.37027,7.10255,1.01371
0.137327,22.5389,30.1275,10.2674,1.14939,8.23161,1.66454
0.0827812,13.6472,17.8448,6.1605,1.16851,3.87551,10.0851
0.127815,28.5312,56.7338,18.7959,1.39074,4.69477,1.05847
0.306506,19.1294,34.8697,11.1981,1.319,3.86201,3.29772
0.133266,30.1199,59.8491,19.7585,1.37339,5.24545,1.09811
0.10973,27.7168,48.3237,16.0283,1.28607,6.90689,4.14762
0.114438,29.1111,51.4978,17.2416,1.33679,6.89434,0.765132
0.426952,22.0202,41.2496,13.2975,1.32917,4.42986,2.94116
0.112169,27.9779,56.6058,18.5423,1.39428,4.40576,1.17875
0.107541,30.1871,53.1473,17.4946,1.33891,7.69986,0.665427
0.0889829,14.9843,23.1863,7.98691,1.2302,3.19755,2.29212
0.700085,16.9372,30.7693,9.88021,1.27121,3.23041,2.58061
0.327252,20.995,41.5321,13.2454,1.34694,3.60369,2.30698
0.13464,31.9848,59.8036,19.6826,1.39257,7.26613,0.667884
0.0975556,16.4145,23.3575,7.75577,1.19852,4.9509,12.9143
1.32889,17.4417,32.3002,10.409,1.29302,3.1008,8.34213
0.940974,19.0668,35.0162,11.7388,1.31992,3.18269,4.64696
0.238782,14.7879,22.2424,7.72381,1.21829,3.19193,6.1693
1.32069,19.8244,33.3299,11.4539,1.29531,4.02773,3.83815
0.146717,25.5493,30.4544,10.8952,1.19996,10.2266,1.37168
0.132071,27.1633,51.0358,16.4866,1.26382,6.12641,1.12401
1.33482,17.6243,32.63,10.4876,1.31185,3.12164,3.66696
0.365377,21.4991,35.5264,12.051,1.27268,5.24552,5.04382
0.402313,14.9282,18.9257,7.18639,1.17865,3.75421,43082.7
0.107534,20.7059,38.578,12.3329,1.28107,4.20484,1.68626
0.12203,30.7002,52.1816,17.7128,1.32858,7.9901,2.83023
0.735963,21.6188,43.6841,14.028,1.35071,3.43634,1.79429
0.169067,28.8345,48.9613,16.6589,1.29321,7.49363,4.78113
0.120366,32.2167,57.0812,19.3269,1.37852,7.70055,0.850704
0.110179,30.7699,54.8014,18.5717,1.36109,7.12913,0.787095
0.307806,20.4788,37.9436,12.877,1.3434,3.3175,1.82997
0.14087,28.9918,51.0318,16.9386,1.32841,7.15171,0.985404
0.152682,18.9328,26.8607,9.77705,1.18919,5.21511,1.20891
0.10868,30.6293,57.647,18.9166,1.39845,6.67746,0.813778
