Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.882282,3.01088,56.808,7,9,23.4286,26,0,16,0,8,1,11
0.74692,5.76355,31.413,7,9,17.5714,12,0,8,0,3,0,7
0.920328,2.49825,36.592,7,9,17.5714,16,0,8,0,6,0,7
0.948969,1.88181,45.838,9,9,16.2222,20,0,12,0,7,0,9
0.857197,3.15908,43.061,7,9,23,22,0,15,0,5,0,8
0.887393,4.07371,51.434,8,9,36,27,0,20,0,7,0,8
0.828631,4.71312,37.987,7,9,20,16,0,10,0,5,1,9
0.940976,1.6217,53.823,10,9,18.6,25,0,14,0,9,0,10
0.914258,1.95921,29.364,7,9,9.85714,9,0,4,0,2,0,7
0.843039,6.24574,31.078,7,9,13,11,0,7,0,3,0,9
0.789403,4.98333,43.748,9,9,17.6667,17,0,12,0,5,2,9
0.874632,2.85295,33.532,7,9,18.2857,15,0,9,0,3,1,7
0.813268,4.72075,36.242,7,9,19.8571,16,0,9,0,5,0,7
0.835198,4.57806,39.649,8,9,20.375,18,0,10,0,4,0,9
0.949782,2.09095,55.442,9,9,32.8889,28,0,18,0,8,0,9
0.916975,2.04554,59.515,8,9,47.875,34,0,26,0,8,0,9
0.646858,19.5374,35.278,7,9,16,15,0,7,0,6,0,7
0.95759,1.38621,49.832,7,9,20.7143,24,0,14,0,7,0,8
0.91048,3.68532,35.926,7,9,13.8571,14,0,8,0,5,0,7
0.687945,7.54189,38.067,7,9,17.5714,17,0,10,0,4,0,7
0.864137,4.7047,29.81,7,9,12,10,0,5,0,3,0,7
0.731918,6.90563,35.132,7,9,9.85714,13,0,6,0,4,0,7
0.949948,1.76903,56.198,10,9,20.6,25,0,14,0,9,0,10
0.954016,1.50236,44.632,8,9,23.5,22,0,11,0,8,0,8
0.882193,3.52578,33.442,7,9,17.8571,15,0,9,0,5,0,7
0.605707,16.9704,35.73,7,9,17.5714,14,0,9,0,5,1,8
0.832646,4.09628,44.19,7,9,32.7143,24,0,16,0,6,0,7
0.961952,1.31953,51.485,8,9,29.375,27,0,17,0,8,0,8
0.971644,0.830897,62.476,8,9,34.125,37,0,23,0,8,0,9
0.887974,2.27675,52.825,9,9,17.7778,24,0,14,0,7,0,10
0.830093,3.17968,58.29,7,9,17.8571,28,0,16,0,9,6,14
0.730413,6.46166,60.538,7,9,19.1429,28,0,18,0,6,7,15
0.980019,0.840127,66.816,7,9,20.7143,35,0,23,0,8,5,13
0.83182,7.17603,46.515,7,9,22.1429,22,0,14,0,7,0,7
0.958668,1.19214,66.661,10,9,26.4,33,0,21,0,10,2,10
0.950773,1.80604,57.763,10,9,22.1,28,0,18,0,9,0,10
0.920391,2.74679,46.39,8,9,25.375,23,0,15,0,8,0,8
0.868787,4.99421,32.5,7,9,16.5714,14,0,7,0,5,0,7
0.786226,4.82308,39.695,7,9,20,18,0,11,0,5,0,7
0.86193,4.85911,40.95,8,9,17.25,17,0,9,0,7,0,8
0.925324,1.5927,40.495,7,9,27.7143,20,0,13,0,5,0,7
0.720586,5.62105,45.243,7,9,40.2857,25,0,19,0,5,0,7
0.697358,7.15776,40.071,7,9,24.2857,20,0,11,0,6,0,7
0.853085,3.33331,46.083,7,9,27.4286,23,0,15,0,6,0,8
0.951797,1.4697,45.535,7,9,15.8571,22,0,12,0,6,0,8
0.855421,3.22685,63.233,9,9,26.1111,33,0,19,0,9,1,11
0.960281,0.973986,42.885,7,9,27.5714,22,0,13,0,7,0,7
0.976629,1.08009,65.319,10,9,30.7,33,0,22,0,9,0,10
0.868067,7.09608,34.492,7,9,14.4286,14,0,8,0,6,1,7
0.487626,11.0905,51.648,10,9,20.9,24,0,14,0,9,0,10
0.790588,5.67749,36.497,7,9,20.4286,17,0,10,0,6,0,7
0.895317,3.07384,60.089,9,9,22.4444,30,0,18,0,9,0,9
0.816912,8.10552,45.313,8,9,13.25,19,0,10,0,6,0,9
0.877221,3.19347,46.63,7,9,25,23,0,15,0,6,0,7
0.961373,1.46419,47.671,7,9,25.4286,23,0,15,0,7,0,7
0.944103,1.3424,48.048,8,9,20.125,22,0,12,0,8,0,8
0.946474,1.55028,47.928,8,9,29.25,23,0,16,0,7,0,8
