Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
74.961,0,4,37.173,21.168,13.833,0,0,0
75.437,0,4,36.476,24.018,11.984,0,0,0
71.816,0,4,36.629,18.606,13.573,0,0,0
75.403,0,4,36.348,22.143,13.98,0,0,0
69.891,0,4,34.436,18.89,13.698,0,0,0
71.324,0,4,34.884,19.395,13.906,0,0,0
71.241,0,4,36.016,18.065,14.057,0,0,0
71.998,0,4,36.262,18.129,14.451,0,0,0
70.863,0,4,34.593,18.705,14.319,0,0,0
76.457,0,4,39.531,18.478,15.18,0,0,0
74.741,0,4,37.962,18.626,14.896,0,0,0
81.03,0,4,40.389,22.502,14.78,0,0,0
79.973,0,4,41.134,18.226,17.068,0,0,0
75.876,0,4,38.22,19.059,14.576,0,0,0
82.057,0,4,41.672,19.413,17.357,0,0,0
79.005,0,4,41.374,18.604,15.274,0,0,0
77.172,0,4,39.693,19.212,14.453,0,0,0
73.769,0,4,36.338,19.454,14.418,0,0,0
78.156,0,4,39.177,19.516,15.935,0,0,0
78.954,0,4,40.974,19.366,14.949,0,0,0
78.338,0,4,40.984,18.841,14.842,0,0,0
76.379,0,4,37.929,19.757,14.928,0,0,0
78.778,0,4,41.753,18.157,14.946,0,0,0
78.815,0,4,40.375,18.594,15.812,0,0,0
84.66,0,4,44.861,19.387,16.332,0,0,0
78.697,0,4,40.562,18.119,15.582,0,0,0
80.809,0,4,42.2,18.698,15.47,0,0,0
88.578,0,4,49.681,18.26,16.273,0,0,0
85.368,0,4,44.469,20.156,16.45,0,0,0
83.589,0,4,44.759,18.841,15.791,0,0,0
83.434,0,4,43.651,19.525,16.153,0,0,0
83.026,0,4,43.709,18.201,16.67,0,0,0
85.152,0,4,46.9,19.067,15.092,0,0,0
85.379,0,4,46.099,18.565,16.103,0,0,0
86.221,0,4,47.106,19.286,15.299,0,0,0
86.056,0,4,47.987,18.131,15.418,0,0,0
92.394,0,4,49.812,19.916,18.103,0,0,0
87.015,0,4,46.779,19.177,16.167,0,0,0
90.352,0,4,50.407,19.453,15.801,0,0,0
92.923,0,4,51.622,18.843,17.738,0,0,0
91.078,0,4,50.689,19.004,16.236,0,0,0
93.886,0,4,53.526,18.694,16.243,0,0,0
95.255,0,4,52.145,18.867,18.749,0,0,0
99.476,0,4,54.839,18.885,20.164,0,0,0
95.475,0,4,55.38,18.06,16.387,0,0,0
96.871,0,4,52.059,19.992,19.171,0,0,0
96.166,0,4,51.093,20.052,19.761,0,0,0
93.268,0,4,50.711,20.4,16.814,0,0,0
90.235,0,4,49.028,19.624,16.341,0,0,0
93.958,0,4,47.389,21.02,19.482,0,0,0
91.067,0,4,48.774,19.847,16.755,0,0,0
91.915,0,4,50.863,18.153,17.213,0,0,0
91.768,0,4,50.471,19.63,16.263,0,0,0
90.586,0,4,48.076,20.52,16.557,0,0,0
93.436,0,4,51.696,19.556,16.557,0,0,0
90.727,0,4,48.768,20.153,15.973,0,0,0
96.161,0,4,49.453,24.502,16.378,0,0,0
90.07,0,4,48.926,20.269,15.475,0,0,0
96.02,0,4,53.405,18.981,18.041,0,0,0
93.746,0,4,50.997,17.992,19.103,0,0,0
95.251,0,4,50.962,19.526,19.152,0,0,0
94.507,0,4,50.808,19.804,18.133,0,0,0
95.036,0,4,53.079,18.837,17.718,0,0,0
91.98,0,4,51.803,18.163,16.532,0,0,0
