Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
70.499,0,4,35.561,19.009,13.065,0,0,0
75.038,0,4,35.571,24.135,12.44,0,0,0
75.612,0,4,36.512,21.896,14.289,0,0,0
71.028,0,4,35.538,18.803,13.86,0,0,0
70.775,0,4,35.52,18.841,13.531,0,0,0
70.907,0,4,35.11,19.313,13.661,0,0,0
71.565,0,4,35.214,19.613,13.805,0,0,0
72.836,0,4,35.972,19.297,14.398,0,0,0
74.511,0,4,37.483,19.155,14.676,0,0,0
73.023,0,4,36.443,19.24,14.133,0,0,0
74.138,0,4,37.598,18.897,14.391,0,0,0
72.954,0,4,36.618,18.868,14.265,0,0,0
76.052,0,4,38.387,19.683,14.686,0,0,0
77.85,0,4,36.944,22.453,15.161,0,0,0
75.603,0,4,38.907,18.957,14.178,0,0,0
75.115,0,4,38.081,19.049,14.762,0,0,0
80.588,0,4,42.391,19.445,15.36,0,0,0
77.389,0,4,39.94,18.89,15.047,0,0,0
77.432,0,4,38.924,20.469,14.441,0,0,0
81.127,0,4,41.238,21.111,14.98,0,0,0
79.388,0,4,41.581,19.526,14.607,0,0,0
77.798,0,4,39.591,18.948,15.33,0,0,0
83.59,0,4,40.408,24.052,15.397,0,0,0
77.503,0,4,39.368,19.091,14.979,0,0,0
77.875,0,4,40.611,19.411,14.407,0,0,0
72.872,0,4,36.287,19.11,14.067,0,0,0
76.767,0,4,40.104,19.03,14.26,0,0,0
75.927,0,4,37.901,19.595,15.062,0,0,0
77.05,0,4,36.406,20.996,16.245,0,0,0
72.644,0,4,36.196,18.84,14.254,0,0,0
74.932,0,4,37.974,19.43,14.162,0,0,0
75.732,0,4,37.197,19.663,15.471,0,0,0
77.234,0,4,39.357,19.716,14.624,0,0,0
75.648,0,4,38.302,18.827,14.894,0,0,0
78.508,0,4,40.454,19.791,14.623,0,0,0
75.432,0,4,37.927,18.597,14.877,0,0,0
79.164,0,4,39.362,20.619,15.311,0,0,0
78.144,0,4,41.285,18.35,14.761,0,0,0
76.731,0,4,39.138,19.135,14.61,0,0,0
77.144,0,4,40.277,18.274,14.797,0,0,0
78.091,0,4,40.849,18.156,15.155,0,0,0
80.646,0,4,41.463,19.313,15.676,0,0,0
80.689,0,4,41.173,20.234,15.48,0,0,0
83.792,0,4,44.048,20.31,15.477,0,0,0
86.172,0,4,43.818,20.41,18.088,0,0,0
85.863,0,4,48.123,18.013,15.592,0,0,0
85.014,0,4,44.949,20.19,15.88,0,0,0
83.373,0,4,44.554,19.353,15.167,0,0,0
88.149,0,4,48.311,19.888,15.812,0,0,0
81.399,0,4,43.508,18.702,15.046,0,0,0
81.94,0,4,43.431,18.665,15.778,0,0,0
84.718,0,4,44.125,20.835,15.479,0,0,0
89.786,0,4,46.091,24.094,15.342,0,0,0
86.58,0,4,46.783,20.068,15.276,0,0,0
88.34,0,4,48.955,18.885,15.898,0,0,0
93.947,0,4,52.042,21.136,15.846,0,0,0
92.424,0,4,51.163,19.782,16.441,0,0,0
98.329,0,4,54.403,19.335,19.38,0,0,0
92.262,0,4,51.641,19.801,15.825,0,0,0
95.833,0,4,54.098,20.241,16.032,0,0,0
90.206,0,4,49.807,19.885,15.296,0,0,0
91.023,0,4,51.07,18.578,16.396,0,0,0
90.329,0,4,50.589,18.635,15.955,0,0,0
89.384,0,4,51.425,17.738,15.578,0,0,0
91.555,0,4,49.394,22.017,15.606,0,0,0
80.395,0,4,42.679,17.734,15.732,0,0,0
81.312,0,4,41.79,20.168,15.027,0,0,0
83.197,0,4,43.9,19.763,15.696,0,0,0
81.821,0,4,42.859,19.069,15.966,0,0,0
78.393,0,4,40.576,18.986,14.983,0,0,0
81.23,0,4,44.021,18.139,15.076,0,0,0
79.358,0,4,42.031,18.672,14.712,0,0,0
81.424,0,4,43.199,18.63,15.741,0,0,0
80.113,0,4,43.066,18.634,14.577,0,0,0
83.231,0,4,43.802,20.618,14.865,0,0,0
80.693,0,4,42.304,19.504,14.887,0,0,0
90.032,0,4,47.176,22.253,16.552,0,0,0
89.745,0,4,48.881,18.933,17.708,0,0,0
86.151,0,4,48.26,18.01,15.428,0,0,0
91.471,0,4,51.306,17.698,18.036,0,0,0
89.204,0,4,48.101,19.083,17.409,0,0,0
85.856,0,4,46.824,18.772,15.638,0,0,0
91.093,0,4,51.963,18.481,15.983,0,0,0
91.797,0,4,51.9,18.593,16.259,0,0,0
92.225,0,4,52.475,19.095,15.682,0,0,0
91.677,0,4,50.578,19.47,16.768,0,0,0
88.189,0,4,48.443,18.722,16.068,0,0,0
93.483,0,4,53.317,19.27,16.032,0,0,0
90.026,0,4,48.108,21.028,15.959,0,0,0
87.526,0,4,48.49,18.585,15.637,0,0,0
88.373,0,4,48.512,19.678,15.525,0,0,0
85.495,0,4,44.5,18.535,17.941,0,0,0
89.038,0,4,49.033,20.189,15.458,0,0,0
87.52,0,4,47.11,19.869,16.161,0,0,0
88.905,0,4,46.559,22.361,15.588,0,0,0
88.317,0,4,47.82,20.189,15.583,0,0,0
83.059,0,4,43.914,18.27,16.519,0,0,0
85.825,0,4,44.607,18.578,17.864,0,0,0
86.047,0,4,44.938,19.829,16.957,0,0,0
81.506,0,4,42.754,18.062,16.073,0,0,0
85.24,0,4,43.412,19.966,17.398,0,0,0
86.842,0,4,49.305,18.131,15.179,0,0,0
85.119,0,4,46.839,17.937,15.957,0,0,0
84.344,0,4,43.586,20.813,15.748,0,0,0
85.395,0,4,46.887,18.562,15.693,0,0,0
84.202,0,4,44.894,20.105,14.999,0,0,0
83.416,0,4,44.473,19.155,15.574,0,0,0
83.635,0,4,44.434,19.609,15.501,0,0,0
81.45,0,4,43.845,18.356,15.166,0,0,0
83.812,0,4,44.463,19.243,15.687,0,0,0
81.492,0,4,44.186,18.372,14.905,0,0,0
83.117,0,4,45.082,19.029,14.963,0,0,0
86.835,0,4,47.419,19.875,15.374,0,0,0
84.971,0,4,45.035,18.74,16.667,0,0,0
86.442,0,4,47.052,19.127,15.805,0,0,0
87.492,0,4,47.158,18.32,17.464,0,0,0
89.524,0,4,48.522,20.269,16.219,0,0,0
89.674,0,4,48.518,18.655,17.681,0,0,0
88.472,0,4,49.325,18.479,16.178,0,0,0
88.211,0,4,48.637,18.192,16.586,0,0,0
89.41,0,4,50.63,18.673,15.489,0,0,0
87.657,0,4,48.861,18.298,15.624,0,0,0
90.096,0,4,49.491,20.003,15.637,0,0,0
90.623,0,4,49.636,20.134,15.562,0,0,0
88.316,0,4,47.736,18.242,17.434,0,0,0
89.863,0,4,49.394,19.963,15.778,0,0,0
83.879,0,4,44.436,19.105,15.549,0,0,0
89.108,0,4,49.532,19,15.815,0,0,0
92.735,0,4,52.879,18.625,15.74,0,0,0
89.872,0,4,50.974,18.474,15.655,0,0,0
90.312,0,4,50.805,18.749,15.838,0,0,0
92.438,0,4,52.563,18.563,16.614,0,0,0
86.808,0,4,47.539,18.748,15.719,0,0,0
89.481,0,4,50.354,18.944,15.524,0,0,0
89.964,0,4,50.455,18.051,16.91,0,0,0
