Iteration,Cost,Cost reduction,time (ms)
0,87.1297,0.287332,219.51
1,59.7196,0.51153,429.119
2,13.9803,0.885649,637.986
3,5.95354,0.951304,827.193
4,5.02512,0.958898,1018.49
5,5.02512,0.958898,1206.01
