Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
14.407,8.667,1.689,1.986,50,0.963463,0.898948,0.265241
17.098,7.167,1.694,6.213,50,2.66202,0.119118,0.320986
13.075,7.084,1.664,2.196,50,1.59274,1.40194,0.0776384
13.228,7.142,1.676,2.277,50,1.71479,0.123595,0.0191302
13.64,7.459,1.687,2.251,50,1.78726,0.805617,0.0359708
13.333,7.07,1.688,2.281,50,1.79427,0.170049,0.0445172
16.314,6.732,1.673,5.705,50,2.04625,4.25081,5.37875
11.43,5.714,1.677,2.069,50,0.982071,4.49091,0.690359
10.948,5.247,1.684,2.03,50,1.61664,4.09257,0.185264
10.971,5.235,1.7,2.032,50,0.679334,41.2356,0.103304
11.128,5.361,1.666,2.128,50,1.07981,0.377138,0.0902513
11.96,6.228,1.66,1.958,50,0.829993,2.98224,0.837853
10.127,4.759,1.668,1.843,50,0.66935,118.374,2.745
10.078,4.69,1.671,1.869,50,0.853722,58.9723,2.40396
10.745,4.912,1.685,2.253,50,0.447987,0.682015,0.504989
10.372,4.863,1.843,1.784,50,0.877414,17.5873,0.507364
10.17,4.601,1.678,1.915,50,0.977243,1.223,1.22223
10.248,4.831,1.681,1.876,50,0.552876,0.54444,0.792793
10.629,5.154,1.695,1.81,50,0.665122,115.109,3.51331
10.377,4.954,1.705,1.878,50,0.586654,95.4705,1.6975
10.055,4.686,1.709,1.828,50,0.866061,26.7978,0.852492
11.789,4.742,1.668,3.487,50,0.322229,2.08901,2.23552
10.035,4.711,1.624,1.808,50,0.814575,67.2055,1.82471
10.088,4.708,1.657,1.869,50,0.441423,2.3771,1.94363
10.351,4.961,1.609,1.89,50,0.911539,130.106,0.552599
10.519,5.094,1.633,1.877,50,0.853998,62.4511,3.4796
11.882,4.759,1.619,3.589,50,1.8501,1.04947,1.18022
18.008,5.639,1.633,8.868,50,0.698617,0.0932705,1.50459
13.704,5.109,1.577,5.173,50,0.866069,2.03552,4.80698
9.386,4.388,1.583,1.753,50,1.26981,17.6995,2.21988
9.699,4.635,1.638,1.704,50,0.742766,33.5697,1.64687
9.376,4.353,1.565,1.752,50,1.08577,12.4291,0.602159
9.961,4.768,1.6,1.762,50,0.642303,145.109,2.5649
12.905,4.385,1.603,5.165,50,3.08527,0.660592,0.956939
15.2,5.064,1.589,6.773,50,6.45066,0.2339,1.07145
13.305,5.059,1.586,4.936,50,2.33839,0.409406,1.18379
9.613,4.612,1.576,1.716,50,0.889265,46.892,1.16047
9.779,4.75,1.574,1.717,50,1.23196,3.96928,0.805519
9.63,4.558,1.577,1.739,50,1.15746,129.393,19.585
10.345,5.089,1.608,1.813,50,1.13458,57.0662,3.19744
9.325,4.376,1.573,1.643,50,0.963359,4.65544,3.84308
11.258,4.698,1.586,3.279,50,0.76381,2.29949,2.25719
10.036,4.965,1.58,1.732,50,0.724522,29.5471,0.61476
9.532,4.474,1.593,1.732,50,0.697638,47.1222,2.58347
13.362,4.62,1.585,5.376,50,1.96516,0.562761,1.05628
16.382,4.516,1.593,8.546,50,0.210945,0.0938314,3.06736
9.407,4.404,1.561,1.797,50,0.923872,19.3677,1.0723
9.734,4.548,1.574,1.835,50,1.2947,8.95059,0.608682
10.561,5.282,1.613,1.81,50,0.913235,0.916875,0.157038
10.011,4.799,1.574,1.883,50,1.02473,36.3031,0.303295
10.627,5.209,1.593,1.969,50,1.36831,0.954434,0.110288
10.969,5.469,1.586,1.951,50,1.00426,18.4945,1.26329
11.326,5.695,1.622,2.034,50,1.81926,0.471787,0.0967493
10.482,5.078,1.617,1.917,50,0.619637,115.769,23.698
10.062,4.691,1.637,1.92,50,0.949987,101.869,1.41996
10.702,5.115,1.605,2.04,50,0.562767,157.326,2.27212
11.162,5.521,1.621,1.987,50,1.33008,1.41541,1.35628
10.793,5.324,1.628,1.9,50,0.416744,169.163,100.065
10.711,5.151,1.617,1.983,50,0.908994,96.5128,1.79898
14.104,4.952,1.625,5.585,50,2.5229,0.364694,0.526081
10.288,4.907,1.614,1.931,50,0.911483,60.992,3.56633
11.077,5.596,1.612,1.939,50,1.45799,0.996712,0.309374
10.604,5.152,1.682,1.884,50,0.898287,0.446116,0.427955
10.039,4.637,1.618,1.947,50,1.1848,0.404099,0.217826
11.082,5.628,1.606,1.875,50,2.076,0.657215,0.150371
10.296,4.874,1.649,1.937,50,0.824795,16.305,0.775757
10.757,5.291,1.634,1.902,50,1.07155,0.876295,0.229816
10.525,5.106,1.645,1.882,50,1.06002,2.67311,1.80236
10.308,4.957,1.628,1.849,50,0.581328,88.4226,1.07159
9.971,4.643,1.625,1.868,50,0.657264,7.6321,1.16462
10.649,5.189,1.639,1.9,50,1.13035,0.308222,0.414638
10.686,5.143,1.62,2.003,50,0.821885,0.70002,0.789361
10.697,5.287,1.615,1.875,50,1.45626,31.7592,0.866288
10.189,4.75,1.663,1.848,50,0.698934,114.259,6.25919
10.188,4.838,1.611,1.865,50,1.21482,23.546,1.6424
10.533,5.12,1.622,1.863,50,0.382065,0.652198,1.01655
11.107,5.498,1.667,1.934,50,1.69357,1.76175,0.765308
10.412,4.986,1.611,1.876,50,0.662743,6.15753,1.70789
10.369,4.903,1.618,1.957,50,0.462918,4.94751,2.07317
11.197,5.584,1.648,1.984,50,1.26081,1.86054,0.106161
10.687,5.251,1.612,1.872,50,1.04625,89.9165,6.63937
10.172,4.771,1.612,1.906,50,1.00142,81.093,0.905892
10.916,5.334,1.646,1.971,50,1.73192,0.899589,0.306804
10.754,5.277,1.608,1.915,50,1.24936,2.85717,0.212597
17.474,5.227,1.616,8.794,50,0,0.0583251,1.49154
13.925,5.118,1.593,5.369,50,0.429919,1.54499,2.28786
12.164,5.141,1.588,3.584,50,1.05897,0.780948,0.307265
10.183,5.044,1.611,1.744,50,0.625232,0.907544,1.61024
9.843,4.663,1.585,1.795,50,0.627896,78.7385,1.37814
9.936,4.693,1.586,1.877,50,0.754284,23.4975,0.667657
10.389,5.039,1.627,1.857,50,0.945509,5.07764,0.601644
10.466,5.069,1.625,1.849,50,0.7365,7.77463,0.591259
10.265,5.01,1.628,1.772,50,1.33887,1.3228,0.137519
9.945,4.736,1.645,1.836,50,0.788436,3.5684,0.299246
9.763,4.464,1.643,1.854,50,0.837083,2.48997,0.218455
10.196,4.885,1.607,1.86,50,0.88807,56.2029,2.63539
10.482,5.044,1.683,1.9,50,0.574815,117.276,1.22834
13.829,4.903,1.632,5.434,50,1.12797,0.291032,0.846829
15.712,4.963,1.654,7.27,50,2.27327,1.10083,2.2085
11.777,4.932,1.632,3.476,50,0.242172,0.898427,1.69916
9.75,4.596,1.595,1.816,50,1.55389,4.90726,0.506081
9.713,4.568,1.594,1.764,50,0.635463,118.176,2.41355
9.567,4.421,1.568,1.769,50,0.707668,149.632,4.08545
9.514,4.424,1.632,1.693,50,0.911286,17.1148,2.77616
9.749,4.673,1.581,1.743,50,0.603386,17.1824,2.32362
11.726,4.907,1.58,3.429,50,0.247792,3.71643,3.46284
10.194,5.135,1.619,1.688,50,0.468902,6.43755,5.15316
11.005,4.285,1.585,3.419,50,1.38844,1.27318,0.84801
9.213,4.157,1.609,1.758,50,1.34293,0.490852,0.312595
13.019,4.451,1.576,5.174,50,2.62181,0.135973,0.262307
9.501,4.451,1.588,1.737,50,1.08601,1.15997,0.375101
9.124,4.054,1.62,1.762,50,0.279682,1.11021,1.43524
11.239,4.391,1.581,3.464,50,0.909299,0.471597,0.486399
9.696,4.541,1.617,1.771,50,1.15172,4.59022,0.264182
12.163,5.177,1.615,3.544,50,0.73767,2.53208,1.46848
16.91,4.844,1.569,8.799,50,0,0.045385,0.789768
9.718,4.742,1.549,1.683,50,0.352279,0.652288,0.441716
9.729,4.66,1.583,1.757,50,0.474591,47.0242,0.474735
12.134,5.142,1.613,3.604,50,0.35408,0.469262,0.690764
13.212,4.726,1.609,5.082,50,0.972171,0.778356,3.48
10.036,4.833,1.599,1.838,50,1.35088,4.76138,0.515001
10.37,5.135,1.61,1.818,50,1.3485,16.1982,0.548318
9.321,4.291,1.612,1.749,50,0.882183,27.5851,0.198951
9.456,4.357,1.581,1.784,50,0.488773,33.6814,12.0324
9.834,4.629,1.614,1.808,50,0.82004,9.88469,7.02684
