Iteration,Cost,Cost reduction,time (ms)
0,43.5267,0.0678215,562.681
1,17.8589,0.61753,1158.33
2,8.81305,0.811257,1685.42
3,8.81305,0.811257,2240.73
4,8.81305,0.811257,2329.37
