Iteration,Cost,Cost reduction,time (ms)
0,10.3837,0.663364,155.32
1,6.44103,0.791184,276.628
2,6.44103,0.791184,423.455
3,6.44103,0.791184,497.609
4,6.44103,0.791184,570.536
5,6.44103,0.791184,643.966
6,6.44103,0.791184,716.697
