MSE,Frobenius Error,Elementnorm Error,Max Error (abs),Max Error (rel),% Derivatives
1.03122,8.89064e-05,0.0256273,7.29906,0.000238732,0.15
43.4607,0.000180976,0.0244376,26039.8,0.000462943,0.15
249.126,0.000258759,0.03023,251965,0.000599253,0.15
109.408,0.00029102,0.0155904,61747.9,0.000795778,0.15
195.602,0.000100305,0.0711257,68438.8,0.000416457,0.15
1777.93,0.000508423,0.017721,1.2859e+06,0.00119095,0.15
240.849,0.000530579,0.0127136,114365,0.00141773,0.15
3195.92,0.000567945,0.0117569,4.56592e+06,0.00151335,0.15
18.7164,5.91775e-05,0.00190106,11102.5,0.000359314,0.15
1792.54,0.000334023,0.00785824,2.29461e+06,0.00119919,0.15
66.0844,0.000469484,0.0066942,21194.5,0.00208465,0.15
1137.3,0.000524064,0.014182,2.16282e+06,0.00232594,0.15
15.9478,0.000116792,0.0763169,13840.4,0.000355079,0.15
19.5211,0.000261416,0.0618166,5277.95,0.000976866,0.15
42.2179,0.000318789,0.0598333,21296.7,0.000989128,0.15
249.132,0.000460422,0.0193804,327783,0.00210373,0.15
0.942853,0.000100928,0.0290297,5.60449,0.000459338,0.15
1537.12,0.000252096,0.0250429,2.49624e+06,0.000766365,0.15
1447.89,0.000252017,0.0217855,669372,0.000805545,0.15
2207.32,0.000242931,0.0099337,3.72562e+06,0.000687213,0.15
21.5348,0.000113711,0.0221773,10320.1,0.000363086,0.15
438.163,0.00112432,0.0458385,87814,0.00446725,0.15
75.5534,0.000518684,0.00944067,45909.7,0.00162341,0.15
1882.32,0.000419393,0.0102444,3.43942e+06,0.000670288,0.15
0.171287,4.65916e-05,0.00754101,6.1291,0.000247331,0.15
755.642,0.000649806,0.0247463,875542,0.0018718,0.15
1857.91,0.000628576,0.00921426,3.08675e+06,0.0015196,0.15
3171.07,0.000702098,0.00725268,5.57327e+06,0.00194538,0.15
0.669685,8.8866e-05,0.0617578,4.63291,0.00044952,0.15
146.917,0.00022249,0.0280377,70794.3,0.000923697,0.15
90.2632,0.00023839,0.0279962,71444.4,0.000494637,0.15
80.7231,0.000238551,0.0200261,37767.5,0.000507134,0.15
1045.67,8.45328e-05,0.011228,208336,0.000298869,0.15
84158.2,0.000345289,0.00497483,1.38084e+08,0.000642822,0.15
179954,0.000341507,0.00409629,2.86047e+08,0.000644202,0.15
511.241,0.000369162,0.00698313,702177,0.00100603,0.15
12.8867,5.43245e-05,0.00137901,12572.5,0.000731794,0.15
747.59,0.000359248,0.043694,574608,0.000841002,0.15
515.195,0.000262017,0.0123447,511953,0.000639313,0.15
655.826,0.000267842,0.00485452,1.02943e+06,0.000697363,0.15
21.4866,0.000116323,0.0589071,38066.2,0.000278029,0.15
372.972,0.00041046,0.0272402,312006,0.00110594,0.15
763.377,0.000354191,0.0272068,434491,0.000691798,0.15
763.377,0.000354191,0.0272068,434491,0.000691798,0.15
1.46113,0.000123529,0.0499103,5.85825,0.000293272,0.15
112.529,0.000147282,0.0221218,102163,0.000416894,0.15
424.163,0.000198422,0.0123193,682659,0.000699882,0.15
1440.3,0.000311206,0.0173039,2.35531e+06,0.000548284,0.15
382.729,0.000115581,0.0157579,260866,0.000361746,0.15
225.88,0.000349888,0.0232927,132268,0.000897221,0.15
2527.63,0.00038661,0.00686344,2.07354e+06,0.000819504,0.15
2162.9,0.000568046,0.0102495,3.7946e+06,0.00119918,0.15
10.3468,5.31154e-05,0.00124538,17815.7,0.000741769,0.15
8741.71,0.000316099,0.0315776,1.6025e+07,0.00101495,0.15
252.91,0.000276918,0.00927579,388557,0.000677168,0.15
510.454,0.000304005,0.0156101,506547,0.000696487,0.15
0.753523,7.91151e-05,0.0194064,14.7852,0.000268674,0.15
1011.11,0.000481829,0.0297628,783633,0.00144383,0.15
862.325,0.000433896,0.0277754,729347,0.0011755,0.15
