Iteration,Cost,Cost reduction,time (ms)
0,4.956837836846438,0.0,82.3984146118164
1,4.6141061807959645,0.06914320527147211,381.89029693603516
2,4.066584475955888,0.17960106628320383,1781.3289165496826
3,4.051898064953587,0.18256392516334108,3550.506591796875
4,3.6332868515707526,0.2670151876741108,4184.487581253052
5,2.5875691093240505,0.477979874570544,5134.984970092773
6,2.098867858785203,0.5765712077196956,5875.790119171143
7,1.9305616908035281,0.6105255498873128,6588.266134262085
8,1.8711329673274224,0.6225147908978508,7380.7213306427
9,1.7886704323024682,0.6391509080635108,8244.522333145142
10,1.6893363627224092,0.6591907142564155,9111.96255683899
11,1.6241837133767525,0.6723347087727072,10427.842378616333
12,1.607897560690445,0.6756203019719127,11247.168064117432
13,1.5880394457512708,0.6796265082656832,12037.041425704956
14,1.5844824286589594,0.68034410630084,12818.97234916687
15,1.5521000983136415,0.6868769668484667,13648.555040359497
16,1.5177544062880939,0.6938059189659317,14454.689979553223
17,1.5159651762293211,0.694166880957763,15587.894439697266
18,1.511498625576683,0.6950679696759446,16427.525520324707
19,1.5002916974325426,0.6973288723951812,17179.60262298584
20,1.498536914772411,0.6976828849164477,18082.573175430298
21,1.4980731221341197,0.6977764511482989,18942.341089248657
