Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.758468,10.019,98.8855,6.64286,0.99381,1.52185,0.723515
1.21153,9.83885,98.8773,6.66313,0.996424,1.30449,0.777457
15.539,11.5678,98.8003,7.05973,1.09161,2.41668,0.389615
0.200494,11.1183,98.901,7.13444,1.21833,1.63873,0.811815
0.963315,11.5576,98.8774,7.22632,1.20561,1.98035,0.631272
1.68809,11.0718,98.848,6.98303,1.20806,1.77296,0.624879
2.22222,11.6048,98.8521,7.10338,1.19416,2.18802,0.550254
0.818883,10.0568,98.8608,5.95817,1.20668,1.77976,0.783667
1.32556,11.273,98.8846,7.09024,1.19845,1.86591,0.671559
1.86114,11.338,98.8752,7.09528,1.19512,1.9346,0.63166
1.24197,11.3705,98.8786,7.1137,1.19564,1.94074,0.659601
1.81082,11.4413,98.8869,6.98376,1.187,2.17309,0.711086
0.175482,10.9011,98.8996,6.97298,1.21065,1.61104,0.804352
2.91835,11.4694,98.8317,7.10791,1.19616,2.05249,0.540873
1.10902,11.4402,98.8621,7.05386,1.19631,2.08052,0.585701
0.836667,11.1246,98.884,6.98426,1.20326,1.83561,0.731576
0.899109,11.2263,98.8782,7.04243,1.20057,1.87249,0.686769
0.674411,11.1312,98.8831,7.06406,1.20732,1.73948,0.805225
2.45277,11.1878,98.8806,6.95598,1.19954,1.93598,0.623422
2.35965,11.2906,98.8542,6.99105,1.20367,1.99066,0.643321
0.234934,11.117,98.8884,7.05802,1.21073,1.72712,0.827491
1.28045,11.5688,98.8665,7.23407,1.20665,1.99461,0.64697
4.33056,11.6458,98.847,7.17798,1.19641,2.1541,0.498391
4.71221,11.871,98.8286,7.17362,1.19181,2.3897,0.445256
12.4839,12.1569,98.8434,7.16686,1.18404,2.68116,0.289738
0.288501,11.1895,98.8998,7.1002,1.20473,1.76038,0.813408
1.31532,11.1869,98.8651,7.11374,1.21488,1.74576,0.742273
2.20674,11.646,98.8467,7.13599,1.19658,2.19001,0.599955
0.550211,10.9584,98.8711,6.99305,1.20982,1.64605,0.754137
0.141048,11.0418,98.8969,7.08793,1.21526,1.61473,0.806855
0.359122,11.2778,98.8885,7.19627,1.20917,1.73707,0.719851
0.292811,11.1571,98.9006,7.16391,1.20893,1.65034,0.779815
2.45947,11.4869,98.8818,7.09532,1.20059,2.07465,0.572538
0.452758,11.2403,98.8772,7.0863,1.206,1.83137,0.717733
2.19317,11.5106,98.8394,7.20116,1.20128,1.98425,0.520976
2.10248,11.5228,98.9022,7.11514,1.19763,2.08936,0.629119
21.8246,12.5677,98.8726,7.28944,1.17641,2.96224,0.115569
0.383763,11.3786,98.8964,7.09361,1.20386,1.96105,0.698645
1.41662,11.2293,98.8781,7.081,1.20878,1.81959,0.718203
16.2108,12.1393,98.7748,7.20298,1.1862,2.62098,0.330092
0.201047,11.0997,98.9085,7.1655,1.21485,1.58488,0.789109
2.26157,11.5346,98.8726,7.13118,1.20334,2.08124,0.576956
2.33114,11.7838,98.8701,7.2253,1.19903,2.22284,0.524803
0.367539,11.1995,98.8784,7.11182,1.20934,1.75715,0.727216
0.575103,11.2298,98.8632,6.99159,1.20149,1.93467,0.718799
2.50051,11.3695,98.8659,7.09856,1.20154,1.94111,0.580346
1.73545,11.2144,98.867,7.01493,1.20009,1.89396,0.671283
0.355706,10.8976,98.8888,6.98353,1.20672,1.59807,0.797114
1.69544,11.6284,98.8524,7.15993,1.20125,2.14503,0.651441
1.77419,11.3111,98.8726,7.09202,1.20344,1.90223,0.626077
4.45813,11.6792,98.8277,7.0725,1.19215,2.3113,0.565356
1.72626,11.3929,98.8634,7.02276,1.20071,2.05946,0.604004
2.9455,11.6205,98.8872,7.17,1.20656,2.11371,0.563646
1.88277,11.4871,98.8602,7.206,1.2062,1.94086,0.659689
1.10849,11.1859,98.8784,7.00144,1.20389,1.87608,0.650239
2.72272,11.7412,98.847,7.1986,1.19768,2.21699,0.549411
3.27213,11.5598,98.8649,7.08529,1.19912,2.16407,0.473243
4.90231,11.6169,98.8636,7.12658,1.19674,2.17445,0.601278
21.1062,12.2976,98.8276,7.21152,1.18792,2.79885,0.458704
8.3553,11.6918,98.8803,7.11422,1.19627,2.25196,0.540034
19.3832,12.5446,98.825,7.21139,1.17205,3.03957,0.132774
0.460813,11.3266,98.8744,7.12178,1.20511,1.87392,0.75055
2.57672,11.4339,98.8608,7.18551,1.20547,1.91229,0.65596
0.715657,11.3553,98.765,7.18846,1.20634,1.83419,0.660758
9.97856,11.575,98.6832,7.0878,1.19326,2.17876,0.5482
0.367646,11.1233,98.8914,7.05293,1.21126,1.73963,0.719872
1.63849,11.3448,98.8706,7.02103,1.19908,2.01686,0.60982
2.14485,11.4563,98.8801,7.15668,1.20216,1.97044,0.596513
3.76209,11.5596,98.8948,7.15136,1.2011,2.07935,0.536334
3.54536,11.676,98.8782,7.1478,1.19778,2.19996,0.520353
1.53443,11.3141,98.8807,7.12658,1.20761,1.85213,0.702463
1.04638,11.0685,98.8851,6.99367,1.20816,1.7594,0.749147
0.314221,11.2857,98.8877,7.11288,1.20504,1.84087,0.745461
0.180974,10.8546,98.8978,6.99826,1.21736,1.52375,0.844609
2.01467,11.4556,98.8866,7.10621,1.20184,2.02835,0.595788
0.31066,10.9264,98.8885,7.05672,1.21695,1.53131,0.800357
0.536604,10.9094,98.8952,6.94347,1.21022,1.64944,0.78795
1.83728,11.6256,98.8724,7.18511,1.1962,2.1204,0.64373
0.0521719,10.751,98.8971,6.98634,1.21819,1.43328,0.868617
0.296345,10.9373,98.8773,7.01468,1.21464,1.59562,0.796627
3.73882,11.7145,98.8482,7.21883,1.19909,2.16748,0.524477
1.13133,11.4657,98.8879,7.17412,1.20566,1.95568,0.652043
2.57729,11.3509,98.8667,7.00851,1.19932,2.03597,0.668359
10.9001,11.6355,98.8896,7.0779,1.19247,2.24498,0.498283
0.891628,11.0815,98.8704,7.01494,1.20638,1.75003,0.776528
0.818408,11.0512,98.8848,7.01969,1.20973,1.70713,0.705479
0.910685,11.152,98.85,6.98217,1.20575,1.86486,0.72807
0.261085,11.2954,98.8896,7.16148,1.21434,1.78142,0.726942
1.87325,11.3484,98.8549,7.08014,1.19874,1.95471,0.632565
13.399,12.0754,98.838,7.17541,1.18664,2.59067,0.337607
