Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
12.45,6.46,1.12,3.848,99,2.16664,0.949599,3.65855
9.878,6.733,1.122,0.995,98.7778,1.02956,2.6481,1.38437
9.443,6.294,1.145,1.014,99,0.690469,0.914619,1.56266
11.734,6.521,1.15,3.031,99,2.20009,0.353705,0.878166
9.768,6.59,1.132,1.029,99,1.32478,0.83381,0.535125
10.25,6.901,1.168,1.106,99,0.889989,1.20725,0.687643
9.957,6.679,1.163,1.058,98.8889,0.235799,2.22267,3.20333
9.958,6.594,1.194,1.102,99,1.51483,5.14253,1.61215
10.022,6.67,1.181,1.103,99,0.840118,1.31388,1.21968
10.109,6.759,1.179,1.078,98.8889,1.1144,8.61942,1.50088
10.613,7.19,1.206,1.11,98.8889,0.451211,1.07956,1.15746
9.958,6.64,1.184,1.039,99,0.978263,78.1975,2.32164
9.73,6.462,1.168,1.059,99,1.02928,4.56033,1.7576
10.557,7.105,1.21,1.131,98.8889,0.470165,0.627138,0.691365
9.882,6.493,1.196,1.123,99,1.12562,2.2037,0.618252
12.739,7.257,1.221,3.118,98.7778,1.11398,0.115036,0.29643
10.54,7.141,1.172,1.117,99,1.29068,6.89688,4.65419
10.172,6.697,1.211,1.18,98.6667,0.973889,3.25953,1.17771
10.436,6.99,1.252,1.102,98.7778,0.938843,68.6132,3.49993
10.01,6.652,1.222,1.083,98.8889,1.39314,2.63488,0.792475
10.652,7.193,1.236,1.134,98.8889,1.40945,0.522608,0.202589
10.625,7.144,1.241,1.107,99,0.925565,1.53508,0.692704
10.372,6.954,1.261,1.059,98.8889,1.0608,0.820424,0.163345
10.239,6.81,1.205,1.113,98.8889,0.982209,42.6715,0.173816
10.189,6.744,1.2,1.062,99,0.820708,0.552315,0.283485
10.051,6.684,1.201,1.083,98.8889,0.970047,4.0189,0.563669
9.866,6.521,1.218,1.067,99,0.597115,4.74874,2.28342
9.976,6.66,1.197,1.056,98.6667,0.877301,1.31773,0.36241
10.399,6.919,1.216,1.148,98.8889,1.21961,14.4618,0.424737
10.232,6.822,1.209,1.095,98.6667,1.1258,3.71263,0.287667
10.059,6.711,1.208,1.067,99,0.482779,0.369961,0.400291
9.871,6.465,1.204,1.117,99,0.687248,4.12949,1.59557
9.655,6.259,1.246,1.091,98.8889,0.977874,2.95453,0.212457
9.971,6.603,1.205,1.093,98.8889,0.483929,0.975203,0.687663
10.095,6.669,1.209,1.106,99,1.10303,2.97395,0.852944
10.968,7.506,1.237,1.078,98.7778,0.417075,5.61122,4.32952
10.43,6.997,1.204,1.123,99,1.14049,4.90302,0.231641
10.152,6.779,1.197,1.068,98.8889,0.949325,14.5605,0.421752
9.805,6.359,1.258,1.122,99,0.716923,0.624988,0.154825
10.499,7.013,1.234,1.117,98.7778,1.02082,6.76347,0.163714
11.027,7.293,1.366,1.206,99,1.34034,0.553947,0.0672891
11.169,7.292,1.27,1.418,98.4444,1.05539,6.37781,0.186691
10.929,7.417,1.204,1.162,98.8889,1.30862,0.419303,0.120365
10.649,7.03,1.219,1.219,98.6667,1.07227,2.19724,0.0698202
11.068,7.298,1.213,1.391,98.8889,0.882899,3.5611,0.688055
10.313,6.901,1.217,1.057,98.8889,1.06299,4.67873,0.0905071
10.212,6.781,1.238,1.089,99,1.0319,14.2822,0.466205
10.043,6.634,1.222,1.081,98.7778,1.19262,8.35701,0.327186
10.182,6.779,1.213,1.097,98.8889,1.12501,1.63759,0.170032
10.298,6.757,1.272,1.121,98.6667,1.0118,7.98003,0.143203
10.947,7.48,1.216,1.091,99,1.02137,3.5223,0.562153
10.321,6.855,1.238,1.099,99,0.983841,20.1154,1.16192
10.899,7.389,1.231,1.127,99,1.00035,1.99771,0.520458
10.226,6.834,1.215,1.099,99,0.830714,0.382536,0.212376
10.848,7.294,1.216,1.237,98.8889,0.940639,5.31689,0.132192
13.194,7.803,2.301,1.861,98.6667,1.02096,6.59736,0.377971
10.993,6.879,1.24,1.087,98.8889,0.545196,26.8217,11.1915
9.684,6.414,1.216,1.027,99,0.993422,9.68561,4.92572
9.828,6.492,1.266,1.024,98.8889,1.07027,2.43184,0.65463
9.653,6.416,1.2,1.013,99,0.879715,7.88856,0.652011
10.255,6.769,1.331,1.131,98.8889,1.29424,3.70263,0.227894
9.884,6.611,1.222,1.033,99,0.914499,0.538075,0.102686
9.649,6.406,1.234,0.997,99,1.07564,2.24879,0.119684
9.701,6.427,1.267,1.011,99,0.943047,3.36457,0.307305
9.864,6.593,1.231,1.013,99,0.703942,2.88516,1.36205
10.09,6.807,1.237,1.043,99,0.960756,3.30072,0.344053
9.429,6.188,1.201,0.995,98.8889,1.23383,20.631,0.603613
9.546,6.202,1.229,1.1,99,1.01316,23.1394,1.77361
10.197,6.754,1.262,1.101,98.7778,0.951344,16.9946,1.04857
10.104,6.709,1.202,1.121,99,0.819296,3.54094,0.775851
12.484,6.827,1.251,3.29,98.8889,0.887024,0.833526,1.4316
10.318,6.929,1.234,1.046,98.7778,0.0206648,3.49655,4.03185
13.068,6.739,1.22,4.047,99,1.53781,0.791915,3.06741
9.53,6.228,1.175,1.086,98.7778,0.716646,2.12883,2.30647
10.494,7.132,1.174,1.079,98.8889,1.01218,1.06507,0.684067
14.041,6.637,1.177,5.19,98.8889,0,0.133345,1.96473
9.74,6.41,1.178,1.073,98.8889,0.744634,3.07141,0.320691
9.742,6.399,1.18,1.084,98.7778,0.594412,1.03144,0.312055
11.328,6.948,1.173,2.095,98.4444,0.381804,2.35059,2.38626
10.513,7.091,1.196,1.106,98.7778,0.830462,6.65453,1.36641
11.367,6.885,1.184,2.142,99,0.632289,2.59879,2.39891
10.066,6.784,1.17,1.05,99,1.1516,4.39678,0.580778
10.102,6.83,1.195,0.988,99,0.19112,3.56575,4.54209
9.148,5.9,1.168,1.067,99,0.853636,4.31365,1.00808
10.382,7.015,1.214,1.071,98.8889,0.69758,1.46189,0.421081
11.679,7.2,1.253,2.158,98.6667,0.582746,0.749661,0.758028
10.362,6.927,1.223,1.127,98.3333,0.789235,2.42523,0.506486
10.611,7.16,1.218,1.096,99,0.953686,9.87852,2.07518
10.778,7.24,1.277,1.153,99,0.900174,0.776743,0.394029
10.214,6.817,1.203,1.124,98.5556,0.969208,16.9387,0.916759
10.113,6.699,1.212,1.112,98.8889,0.992326,14.1034,2.74756
10.413,6.841,1.386,1.099,98.7778,1.08592,8.84048,0.36126
10.225,6.837,1.223,1.085,99,0.848692,0.972134,0.260779
10.319,6.857,1.253,1.1,99,0.739023,1.54058,0.563227
10.376,6.97,1.207,1.102,98.8889,0.474419,0.557507,0.403136
10.459,6.996,1.242,1.108,99,1.35462,2.21926,0.213158
10.174,6.775,1.222,1.082,99,0.973059,1.94115,0.257117
9.983,6.614,1.239,1.065,99,1.05601,2.87817,0.120954
10.179,6.789,1.202,1.086,99,0.838756,44.7349,6.36115
10.069,6.674,1.235,1.036,98.8889,1.67088,5.08097,0.257797
9.781,6.437,1.223,1.06,99,0.975614,1.30543,0.29856
10.023,6.67,1.214,1.069,99,0.760788,1.73365,1.06388
9.827,6.493,1.204,1.07,98.4444,1.3378,5.00758,0.158781
11.005,6.498,1.264,2.145,99,1.12569,0.183624,0.111621
10.149,6.798,1.213,1.094,99,1.29206,0.861123,0.46232
10.091,6.72,1.203,1.108,99,0.222606,3.06041,2.82328
9.449,6.07,1.247,1.078,98.8889,0.983896,3.82854,0.512768
10.241,6.838,1.249,1.069,98.8889,0.844262,3.23641,0.98743
10.317,6.9,1.212,1.149,98.7778,0.685634,3.65108,1.67669
10.914,7.39,1.228,1.147,98.8889,0.778003,1.48886,0.911606
11.072,7.594,1.223,1.103,98.8889,0.752806,2.4674,0.970114
10.871,7.279,1.241,1.213,98.8889,0.733258,1.80712,0.49921
11.285,7.701,1.204,1.21,98.7778,0.777629,1.6532,0.629936
10.729,7.235,1.214,1.156,98.8889,0.976016,13.8023,0.699446
10.576,7.093,1.231,1.094,99,0.912695,17.1649,0.833445
9.93,6.56,1.205,1.097,98.4444,0.932162,25.5641,0.68592
11.018,7.43,1.287,1.194,99,0.931277,11.848,1.79037
11.197,7.666,1.257,1.138,99,1.04852,4.77535,0.153728
11.24,7.405,1.23,1.092,99,1.26293,3.43644,0.288171
10.323,6.784,1.289,1.154,99,0.716723,6.60427,2.06266
10.628,7.172,1.234,1.066,98.8889,1.41021,5.54183,0.415384
10.317,6.878,1.21,1.126,99,0.873936,1.66938,1.02953
10.255,6.727,1.317,1.145,99,1.01213,6.15189,0.365149
10.468,7.06,1.217,1.069,99,0.355568,0.505967,0.561126
10.205,6.777,1.209,1.133,98.8889,1.08652,6.15811,0.436544
11.647,7.1,1.214,2.183,99,0.779931,0.752413,0.797983
10.305,6.912,1.216,1.057,99,0.961168,11.9907,0.810486
10.412,6.926,1.232,1.163,99,1.25815,3.70887,0.54263
10.013,6.628,1.239,1.074,99,1.2661,0.84471,0.311156
10.267,6.916,1.206,1.081,98.7778,0.979402,8.64824,0.310911
10.079,6.591,1.292,1.143,99,0.884514,6.87454,0.68135
10.299,6.817,1.201,1.116,98.5556,1.14305,0.887984,0.0793339
10.458,6.976,1.214,1.137,98.8889,0.847282,2.33145,0.28326
10.467,7.024,1.226,1.123,99,1.33556,3.4328,0.112092
10.673,7.136,1.222,1.168,99,0.488315,0.434913,0.399657
11.147,7.64,1.206,1.132,98.6667,1.15324,2.49392,0.259237
10.288,6.776,1.215,1.172,99,0.489569,8.26433,6.98892
10.379,6.919,1.209,1.137,99,1.58968,3.0605,0.260851
9.999,6.616,1.207,1.088,99,1.25853,9.61173,0.236993
9.726,6.297,1.217,1.136,98,0.885076,22.1762,0.79682
10.351,6.902,1.227,1.091,99,0.9885,3.77794,0.250708
10.746,7.275,1.222,1.115,98.8889,1.01229,4.42022,0.075668
10.787,7.194,1.211,1.22,99,1.08432,10.2625,0.344354
10.514,6.999,1.201,1.17,99,1.38486,1.07644,0.105133
12.387,7.765,1.233,2.195,99,0.101995,0.924588,1.45043
10.6,7.014,1.265,1.154,98.5556,0.900068,6.84362,1.308
10.487,7.063,1.211,1.111,98.8889,0.875195,2.64912,0.767944
10.264,6.781,1.213,1.163,99,1.00526,6.94772,0.298114
