Commanded Joint 0 Position,Commanded Joint 1 Position,Commanded Joint 2 Position,Commanded Joint 3 Position,Commanded Joint 4 Position,Commanded Joint 5 Position,Commanded Joint 6 Position,Commanded Joint 0 Velocity,Commanded Joint 1 Velocity,Commanded Joint 2 Velocity,Commanded Joint 3 Velocity,Commanded Joint 4 Velocity,Commanded Joint 5 Velocity,Commanded Joint 6 Velocity,Commanded Joint 0 Torque,Commanded Joint 1 Torque,Commanded Joint 2 Torque,Commanded Joint 3 Torque,Commanded Joint 4 Torque,Commanded Joint 5 Torque,Commanded Joint 6 Torque,Actual Joint 0 Position,Actual Joint 1 Position,Actual Joint 2 Position,Actual Joint 3 Position,Actual Joint 4 Position,Actual Joint 5 Position,Actual Joint 6 Position,Actual Joint 0 Velocity,Actual Joint 1 Velocity,Actual Joint 2 Velocity,Actual Joint 3 Velocity,Actual Joint 4 Velocity,Actual Joint 5 Velocity,Actual Joint 6 Velocity,Actual Joint 0 Torque,Actual Joint 1 Torque,Actual Joint 2 Torque,Actual Joint 3 Torque,Actual Joint 4 Torque,Actual Joint 5 Torque,Actual Joint 6 Torque,EE ext force 0,EE ext force 1,EE ext force 2,EE ext force 3,EE ext force 4,EE ext force 5,joint ext torque 0,joint ext torque 1,joint ext torque 2,joint ext torque 3,joint ext torque 4,joint ext torque 5,joint ext torque 6,
0.013866,-0.196838,-0.331347,-1.66203,-0.0931606,-0.0913246,-0.382919,-0.0017953,0.0188721,-0.0117703,-0.151737,0.00315498,0.201397,-0.00217063,0,0,0,0,0,0,0,0.0138769,-0.196896,-0.331258,-1.6605,-0.0931616,1.47746,0.402503,0.00191306,0.00305392,-0.000784013,-0.00138438,-0.000671528,0.000633322,-0.00117692,-0.147213,-25.6355,1.88936,26.0306,0.440975,2.9406,-0.0026396,-1.14992,-0.0349845,-0.297176,0.0603628,-0.435243,-0.177492,-0.07674,-0.0596264,-0.269072,-0.300548,-0.136367,-0.328956,-0.0350625,
0.0138537,-0.19669,-0.331406,-1.66268,-0.0931512,-0.0904909,-0.382927,-0.00309275,0.0371008,-0.0147005,-0.160804,0.0023354,0.208428,-0.00206498,0,0,0,0,0,0,0,0.0138769,-0.196896,-0.331258,-1.6605,-0.0931616,1.47746,0.402503,0.00191306,0.00305392,-0.000784013,-0.00138438,-0.000671528,0.000633322,-0.00117692,-0.147213,-25.6355,1.88936,26.0306,0.440975,2.9406,-0.0026396,-1.25279,-0.0445514,-0.221811,0.0506237,-0.544988,-0.199837,-0.0972861,-0.13506,-0.289768,-0.256153,-0.142057,-0.325295,-0.0350094,
0.0138837,-0.196861,-0.331253,-1.66052,-0.0931649,-0.0933392,-0.382896,0.000360088,0.00170399,0.000292803,-0.000891034,-0.000120421,-0.000342774,-1.43301e-05,0,0,0,0,0,0,0,0.0138769,-0.196896,-0.331258,-1.6605,-0.0931616,1.47746,0.402503,0.00191306,0.00305392,-0.000784013,-0.00138438,-0.000671528,0.000633322,-0.00117692,-0.147213,-25.6355,1.88936,26.0306,0.440975,2.9406,-0.0026396,-1.25279,-0.0445514,-0.221811,0.0506237,-0.544988,-0.199837,-0.0972861,-0.13506,-0.289768,-0.256153,-0.142057,-0.325295,-0.0350094,
0.013885,-0.196856,-0.331252,-1.66052,-0.0931653,-0.093341,-0.382896,0.000329628,0.00146183,0.000265981,-0.000784262,-7.91157e-05,-0.00045686,-1.27263e-05,0,0,0,0,0,0,0,0.0138769,-0.196896,-0.331258,-1.6605,-0.0931616,1.47746,0.402503,0.00191306,0.00305392,-0.000784013,-0.00138438,-0.000671528,0.000633322,-0.00117692,-0.147213,-25.6355,1.88936,26.0306,0.440975,2.9406,-0.0026396,-0.970818,-0.0468215,-0.391837,0.0772543,-0.275267,-0.149623,-0.050916,0.0406562,-0.242792,-0.34269,-0.13707,-0.313326,-0.036344,
0.0138862,-0.196851,-0.331251,-1.66053,-0.0931654,-0.0933431,-0.382896,0.000301059,0.00125023,0.000240192,-0.000689074,-4.69357e-05,-0.000535663,-1.12855e-05,0,0,0,0,0,0,0,0.0138675,-0.196951,-0.331254,-1.6606,-0.0931473,1.47754,0.402503,0.000397893,-0.00820463,0.0010744,-0.0180246,-4.39543e-05,0.0254476,-0.00135197,-0.0440639,-24.8103,1.78621,24.0152,0.354916,2.94701,-0.0026396,-0.970818,-0.0468215,-0.391837,0.0772543,-0.275267,-0.149623,-0.050916,0.0406562,-0.242792,-0.34269,-0.13707,-0.313326,-0.036344,
0.0138873,-0.196846,-0.33125,-1.66053,-0.0931655,-0.0933455,-0.382896,0.000274469,0.00106513,0.000215756,-0.000604163,-2.29373e-05,-0.000587564,-9.96926e-06,0,0,0,0,0,0,0,0.0138675,-0.196951,-0.331254,-1.6606,-0.0931473,1.47754,0.402503,0.000397893,-0.00820463,0.0010744,-0.0180246,-4.39543e-05,0.0254476,-0.00135197,-0.0440639,-24.8103,1.78621,24.0152,0.354916,2.94701,-0.0026396,-2.03452,0.301736,-0.82088,-0.131301,-0.937463,-0.178692,-0.0772272,-0.266029,-0.254767,-0.375124,-0.140761,-0.318518,-0.0357065,
0.0138883,-0.196843,-0.33125,-1.66053,-0.0931656,-0.093348,-0.382896,0.00024987,0.000903024,0.000192834,-0.000528413,-6.02866e-06,-0.00061909,-8.77133e-06,0,0,0,0,0,0,0,0.0138675,-0.196951,-0.331254,-1.6606,-0.0931473,1.47754,0.402503,0.000397893,-0.00820463,0.0010744,-0.0180246,-4.39543e-05,0.0254476,-0.00135197,-0.0440639,-24.8103,1.78621,24.0152,0.354916,2.94701,-0.0026396,-2.6662,0.459052,-1.15924,-0.20499,-1.32473,-0.216654,-0.109302,-0.442973,-0.292354,-0.402152,-0.136983,-0.297749,-0.0354785,
0.0138892,-0.19684,-0.331249,-1.66053,-0.0931655,-0.0933505,-0.382896,0.000227213,0.000760887,0.000171489,-0.000460843,4.89879e-06,-0.000635332,-7.68547e-06,0,0,0,0,0,0,0,0.0138675,-0.196951,-0.331254,-1.6606,-0.0931473,1.47754,0.402503,0.000397893,-0.00820463,0.0010744,-0.0180246,-4.39543e-05,0.0254476,-0.00135197,-0.0440639,-24.8103,1.78621,24.0152,0.354916,2.94701,-0.0026396,-2.6662,0.459052,-1.15924,-0.20499,-1.32473,-0.216654,-0.109302,-0.442973,-0.292354,-0.402152,-0.136983,-0.297749,-0.0354785,
0.0138901,-0.196837,-0.331248,-1.66053,-0.0931655,-0.0933531,-0.382896,0.000206416,0.000636128,0.000151719,-0.000400584,1.08935e-05,-0.000640259,-6.70414e-06,0,0,0,0,0,0,0,0.0138675,-0.196951,-0.331254,-1.6606,-0.0931473,1.47754,0.402503,0.000397893,-0.00820463,0.0010744,-0.0180246,-4.39543e-05,0.0254476,-0.00135197,-0.0440639,-24.8103,1.78621,24.0152,0.354916,2.94701,-0.0026396,-0.424317,-0.183279,-1.53332,0.34394,0.521229,-0.112271,-0.00995771,0.652004,-0.254144,-0.787692,-0.130091,-0.263486,-0.0342536,
0.0138908,-0.196835,-0.331248,-1.66054,-0.0931654,-0.0933556,-0.382897,0.000187375,0.000526512,0.000133482,-0.000346858,1.29043e-05,-0.000636956,-5.81916e-06,0,0,0,0,0,0,0,0.0138749,-0.196936,-0.331241,-1.66087,-0.0931468,1.47811,0.402506,-0.000802954,0.00162316,0.000828033,0.00555182,0.00451777,-0.00239073,-0.000139838,-0.119442,-25.211,1.7386,26.106,0.349423,3.31139,-0.0365141,-0.424317,-0.183279,-1.53332,0.34394,0.521229,-0.112271,-0.00995771,0.652004,-0.254144,-0.787692,-0.130091,-0.263486,-0.0342536,
