Iteration,Cost,Cost reduction,time (ms)
0,8.179101836846474,0.0,30.9908390045166
1,8.097422805193535,0.009986308189119164,212.080717086792
2,6.206098530066336,0.24122493473450224,1055.9406280517578
3,5.449339741709927,0.3337483931107319,1554.5158386230469
4,3.471164053537348,0.5756057177452034,1921.0138320922852
5,2.3651285054431335,0.7108327353514123,2305.462598800659
6,2.152657699872833,0.7368100137627325,2785.693883895874
7,2.086846440756459,0.7448562834423564,3353.5096645355225
8,2.0183811243610297,0.7532270456313044,3785.545587539673
9,1.8858897877314167,0.7694258091719104,4245.887756347656
10,1.846032703874067,0.7742988483701505,4873.982667922974
11,1.8370645222848074,0.7753953234805175,5385.827541351318
12,1.8357521154343344,0.7755557820341157,5894.45948600769
13,1.8355532459246837,0.7755800963798247,6669.173717498779
