Iteration,Cost,Cost reduction,time (ms)
0,1.63549,0.567054,12.691
1,1.13793,0.698767,21.893
2,1.06299,0.718606,31.134
3,1.05968,0.719481,40.602
4,1.05968,0.719481,49.51
5,1.05968,0.719481,55.28
6,1.05968,0.719481,60.288
