Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.814096,8.30303,1882.87,6,31,3.3129,841.243,2.243,436.27,24.345,378.364,0,483.884
0.278498,30.7252,1099.84,5,31,1.5,268.998,1.052,139.499,7.882,120.559,0,373.382
0.614723,18.0296,1225.12,5,31,1.18,393.097,1.304,134.235,15.796,241.749,0,370.592
0.528385,19.9457,1133.91,5,31,0.82,280.74,1.082,92.388,11.787,175.474,0,397.732
0.822794,7.57271,1364.91,5,31,1.72,529.115,1.635,204.4,19.385,303.679,0,370.415
0.594846,18.0137,1425.77,5,31,2.18194,561.124,2.053,230.357,19.92,308.778,0,393.453
0.66446,14.3025,1561.34,6,31,1.15,559.202,1.89,169.872,23.831,363.594,0,448.073
0.516572,21.6555,1211.26,5,31,0.9,361.065,1.223,103.634,16.757,239.434,0,385.645
0.897119,4.90755,2901.02,7,31,6.99954,1636.59,4.194,1145.17,28.671,458.531,0,602.735
0.684936,13.546,1599.59,5,31,4,734.999,2.644,381.146,20.062,331.133,0,376.024
0.679734,12.6849,1263.22,5,31,1.58,432.584,1.464,172.717,15.612,242.776,0,354.505
0.320966,33.342,1142.82,5,31,1.1,298.799,1.166,107.126,11.84,178.657,0,385.282
0.575041,18.6611,1595.75,6,31,1.43495,568.795,1.883,180.516,24.241,362.136,0,473.661
0.890295,4.62583,2737.46,10,31,2.21774,1077.49,2.951,470.025,35.09,569.394,0,750.155
0.546616,21.0295,1369.43,5,31,1.92,515.483,1.714,189.643,20.974,303.129,0,378.147
0.919611,3.31293,3801,9,31,7.78638,2188.93,5.614,1549.03,37.665,596.597,0,770.884
0.727006,12.433,1523.61,5,31,4.3,665.9,2.564,388.054,16.131,259.136,0,380.046
0.921694,3.09085,2268.66,8,31,2.2625,920.642,2.492,384.819,32.16,501.143,0,618.65
0,44.2299,911.383,5,31,0.8,136.325,0.57,75.798,3.946,56.008,0,316.296
0.731181,11.2887,1370.35,5,31,2.26,508.598,1.934,242.007,15.841,248.803,0,378.02
0.576977,19.6865,2165.71,6,31,5.26667,1072.6,2.457,716.218,20.475,333.44,0,520.985
0.517973,20.2865,1405.04,5,31,2.22,550.255,1.826,222.008,19.317,307.086,0,373.602
0.920577,3.74965,3090.36,9,31,4.43082,1503.21,4.094,866.733,35.888,596.469,0,744.965
0.507343,21.6975,1156.03,5,31,1.46,341.596,1.148,149.599,11.311,179.527,0,350.224
0.781891,9.8225,1416.17,5,31,2.12,555.79,1.839,222.564,20.354,311.019,0,388.184
0.919461,3.88159,3540.7,10,31,4.91548,1774.93,4.845,1060.46,40.044,669.544,0,832.409
0.766364,9.54764,1385.8,5,31,2.58,521.695,1.822,253.671,15.825,250.367,0,390.14
0.855259,6.65427,2232.58,8,31,1.88185,845.917,2.747,315.887,31.839,495.418,0,656.71
0.503876,21.011,1212.01,5,31,1.5,377.829,1.267,168.86,12.167,195.526,0,373.28
0.678692,13.0977,1254.85,5,31,1.62,418.978,1.513,160.061,15.684,241.707,0,366.283
0.913302,3.98132,4445.96,10,31,8.51258,2657.62,7.085,1946.37,40.542,663.595,0,864.309
