0.00345887,2.08706e-05,-0.00132435,8.13937e-07,0.00175697,2.5996e-05,2.23575e-05,9.48759e-05,0.00191763,-1.62724e-05,4.77977e-05,0.000417824,0.00218164,-0.000512387,-0.00132044,-4.44124e-06,0.00349004,2.39832e-06,0.00162624,5.3763e-06,1.14987e-05,0.000430569,0.000153695,-6.07046e-05,0.000276401,0.00237391,0.00201394,-0.00292442,0.00153773,-6.8458e-05,0.00163557,-0.000136252,0.0325285,-0.000696471,-0.000556279,-0.000571665,0.00162214,7.13277e-05,-0.000379857,-0.00296616,0.023704,0.00441853,5.8622e-05,3.202e-06,3.29752e-05,1.77515e-05,-0.00184541,0.000528839,0.0465536,0,2.98156e-13,-2.98156e-13,0,0,-5.96311e-13,-9.21572e-13,9.01243e-13,2.98156e-13,-2.98156e-13,2.98156e-13,2.98156e-13,5.96311e-13,0,
0.00345648,2.08904e-05,-0.00132672,8.08209e-07,0.00175297,2.59388e-05,2.23506e-05,9.47392e-05,0.00191587,-1.61628e-05,4.78506e-05,0.000419308,0.00218176,-0.00051338,-0.00132284,-4.432e-06,0.00348745,2.3881e-06,0.00162333,5.28537e-06,1.14382e-05,0.000428957,0.000153594,-6.00618e-05,0.000276264,0.00237599,0.00201511,-0.0029258,0.00153443,-6.79909e-05,0.00163242,-0.000136271,0.0325367,-0.000697086,-0.000554895,-0.000569603,0.0016216,7.04274e-05,-0.000379753,-0.00296915,0.0237024,0.00442137,5.84446e-05,3.24614e-06,3.28743e-05,1.77332e-05,-0.00184558,0.000528897,0.0465535,0,0,0,0,0,0,0,-8.94467e-13,0,0,0,0,0,0,
0.00345404,2.09189e-05,-0.00132898,8.03323e-07,0.00174863,2.59003e-05,2.23705e-05,9.45935e-05,0.00191411,-1.60432e-05,4.79005e-05,0.000420862,0.00218177,-0.000514382,-0.00132512,-4.42375e-06,0.00348482,2.37979e-06,0.00162008,5.20934e-06,1.13745e-05,0.000427241,0.000153488,-5.93499e-05,0.000276103,0.00237843,0.00201654,-0.00292721,0.00153081,-6.75303e-05,0.00162887,-0.000136288,0.0325462,-0.000697848,-0.000553387,-0.000567443,0.00162087,6.94372e-05,-0.000379654,-0.00297291,0.0236999,0.00442465,5.82941e-05,3.2986e-06,3.27975e-05,1.77116e-05,-0.00184572,0.000528966,0.0465535,0,0,0,0,0,0,0,6.09864e-13,0,0,0,0,0,0,
0.00345159,2.09522e-05,-0.00133117,7.98379e-07,0.00174422,2.58664e-05,2.24018e-05,9.44496e-05,0.00191236,-1.59224e-05,4.79496e-05,0.000422439,0.00218174,-0.000515384,-0.00132734,-4.41631e-06,0.00348215,2.37219e-06,0.00161675,5.13682e-06,1.13105e-05,0.000425511,0.000153381,-5.86262e-05,0.000275937,0.00238096,0.00201804,-0.0029286,0.00152714,-6.70671e-05,0.00162524,-0.000136303,0.0325559,-0.000698636,-0.000551849,-0.00056527,0.00162009,6.84294e-05,-0.000379556,-0.00297685,0.0236971,0.00442802,5.8153e-05,3.35297e-06,3.2729e-05,1.76891e-05,-0.00184585,0.000529037,0.0465534,3.25261e-13,0,0,0,0,0,0,-2.98156e-13,0,0,0,0,0,0,
0.00344915,2.09876e-05,-0.0013333,7.93123e-07,0.0017399,2.58332e-05,2.24362e-05,9.4312e-05,0.00191062,-1.58048e-05,4.79983e-05,0.000424001,0.00218171,-0.000516373,-0.00132949,-4.40978e-06,0.00347949,2.36487e-06,0.00161346,5.06371e-06,1.12471e-05,0.000423817,0.000153274,-5.79181e-05,0.000275774,0.00238345,0.00201949,-0.00292997,0.00152355,-6.66042e-05,0.00162165,-0.000136319,0.0325654,-0.000699402,-0.000550334,-0.000563135,0.00161931,6.74394e-05,-0.000379457,-0.00298071,0.0236944,0.00443129,5.8014e-05,3.40616e-06,3.26623e-05,1.76671e-05,-0.00184596,0.000529105,0.0465534,-3.06753e-07,0,0,0,0,0,0,-1.43495e-07,0,0,0,0,0,0,
0.00344676,2.10237e-05,-0.00133534,7.87608e-07,0.00173575,2.57985e-05,2.247e-05,9.4182e-05,0.00190892,-1.56923e-05,4.80463e-05,0.000425523,0.00218168,-0.000517337,-0.00133156,-4.40433e-06,0.00347688,2.35779e-06,0.00161029,4.98839e-06,1.11846e-05,0.000422184,0.00015317,-5.72367e-05,0.000275618,0.00238585,0.00202087,-0.00293129,0.0015201,-6.61474e-05,0.00161819,-0.000136334,0.0325744,-0.000700132,-0.000548865,-0.000561068,0.00161858,6.6481e-05,-0.000379359,-0.00298438,0.0236919,0.00443439,5.7876e-05,3.45687e-06,3.2596e-05,1.76459e-05,-0.00184607,0.000529169,0.0465534,-1.19262e-12,-3.25261e-13,0,-3.25261e-13,0,0,-3.25261e-13,-6.09864e-13,0,0,0,0,0,0,
0.00344445,2.10595e-05,-0.00133728,7.82032e-07,0.0017318,2.57606e-05,2.25017e-05,9.40593e-05,0.00190728,-1.55854e-05,4.80928e-05,0.00042699,0.00218167,-0.000518266,-0.00133353,-4.40014e-06,0.00347433,2.35108e-06,0.00160725,4.90995e-06,1.11231e-05,0.000420623,0.000153069,-5.65852e-05,0.00027547,0.00238812,0.00202217,-0.00293254,0.00151682,-6.57023e-05,0.00161488,-0.000136349,0.0325829,-0.000700831,-0.000547449,-0.000559087,0.00161789,6.55568e-05,-0.000379263,-0.00298784,0.0236896,0.00443732,5.77404e-05,3.50474e-06,3.25312e-05,1.76258e-05,-0.00184616,0.000529228,0.0465533,-3.51862e-07,0,0,0,0,0,0,-1.77166e-07,0,0,0,0,0,0,
0.00344224,2.10943e-05,-0.00133911,7.7663e-07,0.00172806,2.57173e-05,2.25312e-05,9.39425e-05,0.00190571,-1.54843e-05,4.81374e-05,0.000428392,0.00218165,-0.000519154,-0.00133538,-4.39736e-06,0.00347189,2.34489e-06,0.00160436,4.8277e-06,1.10626e-05,0.000419136,0.000152972,-5.59621e-05,0.00027533,0.00239027,0.00202339,-0.00293374,0.00151373,-6.52736e-05,0.00161172,-0.000136364,0.0325909,-0.000701509,-0.000546081,-0.000557202,0.00161723,6.46632e-05,-0.00037917,-0.00299112,0.0236875,0.00444009,5.76095e-05,3.54979e-06,3.24696e-05,1.76069e-05,-0.00184624,0.000529283,0.0465533,8.67362e-13,0,0,0,0,0,0,-2.98156e-13,0,0,0,0,0,0,
0.00344014,2.11276e-05,-0.00134081,7.71612e-07,0.00172453,2.56668e-05,2.25584e-05,9.38302e-05,0.00190423,-1.53884e-05,4.81793e-05,0.000429725,0.00218163,-0.000519996,-0.0013371,-4.3961e-06,0.00346956,2.33938e-06,0.00160162,4.74109e-06,1.10029e-05,0.000417721,0.000152879,-5.53643e-05,0.000275197,0.00239231,0.00202453,-0.00293489,0.00151081,-6.48647e-05,0.00160872,-0.00013638,0.0325983,-0.00070218,-0.000544755,-0.000555414,0.0016166,6.37946e-05,-0.00037908,-0.00299425,0.0236855,0.0044427,5.74856e-05,3.59228e-06,3.24131e-05,1.7589e-05,-0.0018463,0.000529334,0.0465533,3.25261e-13,0,0,0,0,0,0,6.09864e-13,0,0,0,0,0,0,
0.00343816,2.11591e-05,-0.00134237,7.67164e-07,0.00172119,2.56072e-05,2.25836e-05,9.37209e-05,0.00190284,-1.52973e-05,4.82184e-05,0.000430985,0.0021816,-0.000520788,-0.00133869,-4.39645e-06,0.00346736,2.33469e-06,0.00159902,4.64964e-06,1.09438e-05,0.000416373,0.000152792,-5.47881e-05,0.000275071,0.00239425,0.00202562,-0.00293598,0.00150805,-6.44779e-05,0.00160587,-0.000136397,0.0326053,-0.000702856,-0.000543463,-0.000553725,0.001616,6.29446e-05,-0.000378995,-0.00299726,0.0236835,0.0044452,5.73707e-05,3.63252e-06,3.23632e-05,1.75721e-05,-0.00184635,0.000529384,0.0465532,-2.71051e-13,0,0,0,0,0,0,-2.98156e-13,0,0,0,-2.98156e-13,-2.98156e-13,0,
