Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
0.481815,9.02465,68.7205,4.80986,1.12843,2.05226,0.678867
0.16364,9.01065,70.9682,4.98215,1.1393,1.83587,0.72312
0.269853,8.92792,71.0348,4.95105,1.13795,1.79183,0.736181
0.197122,8.91791,71.7796,5.06106,1.14776,1.64881,0.77214
0.0934785,8.94352,71.5981,4.99832,1.1455,1.74753,0.794985
0.326146,9.02126,71.3262,4.99498,1.14371,1.82887,0.753685
0.315673,8.98858,71.3339,5.01148,1.14573,1.77712,0.741249
0.106255,8.80683,72.0101,5.05586,1.1522,1.53839,0.773753
0.461854,9.05018,69.4299,4.91508,1.13291,1.9462,0.682639
0.102844,8.96902,72.3375,5.05069,1.14699,1.71205,0.794078
0.242044,9.14759,69.419,4.91787,1.13057,2.04543,0.700613
0.19776,8.82065,71.3522,4.95724,1.14342,1.67574,0.774672
0.141292,8.97614,70.6271,4.9572,1.14079,1.82659,0.727363
0.161715,8.95251,71.4489,4.99757,1.14346,1.75691,0.759819
0.572399,9.05451,69.9899,4.95117,1.1384,1.90759,0.723391
0.264814,9.04018,69.976,4.90808,1.13466,1.95071,0.700631
0.506758,9.09762,70.7322,5.01819,1.13802,1.8801,0.701343
0.18099,9.03147,70.8578,4.98775,1.13965,1.84945,0.73537
0.150056,8.94411,70.7961,4.98505,1.14473,1.75653,0.791621
0.503545,9.14809,70.2027,4.98129,1.13599,1.97029,0.699774
0.0952144,8.8921,72.273,5.07912,1.15183,1.59717,0.777175
0.304278,8.96057,69.8441,4.87266,1.13374,1.91383,0.726143
0.118644,8.89324,71.2784,4.96495,1.14643,1.73251,0.781968
0.199139,9.08245,71.5665,5.08064,1.14692,1.78754,0.716074
0.189728,9.13277,70.8321,4.99422,1.14179,1.94193,0.753133
0.212813,8.92817,70.8007,4.93132,1.14041,1.8125,0.723803
0.401854,8.98613,69.8133,4.96168,1.1405,1.82758,0.72328
0.289579,9.05599,70.7849,4.99053,1.14328,1.86265,0.734333
0.176638,9.10974,71.3884,5.05832,1.14378,1.84168,0.789349
