Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.747244,33.9124,157.236,1,13,1.68718,33.527,0.344,7.112,1.424,24.645,37.091,40.963
0.931286,4.10536,149.58,1,13,1.13333,30.59,0.246,4.594,1.215,24.531,38.258,37.399
0.9498,2.65499,157.922,1,13,1,30.565,0.237,4.42,1.282,24.624,51.224,32.817
0.915176,10.6164,165.929,1,13,0.466667,28.357,0.216,2.868,1.142,24.129,56.808,38.686
0.819063,11.1689,162.47,1,13,1.55385,33.643,0.253,7.499,1.358,24.53,42.747,41.568
0.264534,47.9077,162.893,1,13,1.26667,31.712,0.328,5.429,1.277,24.676,49.515,37.671
0.783901,32.8892,153.935,1,13,0.933333,30.892,0.437,4.515,1.424,24.514,44.881,35.658
0.352606,62.273,166.773,1,13,1,31.382,0.243,5.193,1.37,24.574,52.838,38.688
0.763141,30.9143,152.339,1,13,1.26667,32.291,0.239,6.215,1.19,24.645,38.062,35.637
0.125963,90.0177,141.647,1,13,0.933333,30.678,0.248,4.818,1.301,24.308,29.754,36.583
0.61884,65.5307,132.419,1,13,0.733333,30.488,0.234,4.548,1.326,24.377,14.226,42.556
0.910861,12.6686,158.713,1,13,3.98462,38.958,0.449,12.523,1.412,24.57,36.782,37.773
0.479285,76.2505,158.079,1,13,1.26667,31.397,0.22,5.466,1.256,24.453,43.871,39.792
0.386467,84.122,160.906,1,13,1.8,34.796,0.244,8.413,1.324,24.812,43.712,38.559
0,130.929,88.084,1,13,1.6,35.085,0.243,7.528,2.484,24.827,12.497,0
0.756576,20.3421,166.35,1,13,1.6,33.52,0.331,7.443,1.266,24.477,40.792,46.402
0.238994,115.032,176.247,1,13,1.26667,32.368,0.277,5.669,1.333,25.085,62.12,37.319
0.762886,35.1221,179.483,1,13,1.53333,32.87,0.185,6.977,1.254,24.451,57.366,46.063
0.844841,7.96431,156.706,1,13,1,32.26,0.247,4.555,2.493,24.963,42.913,37.44
0,160.657,354.519,1,13,0.933333,31.382,0.255,4.528,1.352,25.244,247.809,34.35
0.19971,122.581,146.49,1,13,0.933333,30.734,0.353,4.86,1.212,24.307,32.996,38.037
0.538587,27.2001,157.231,1,13,1.26667,32.736,0.286,6.583,1.363,24.501,43.337,36.306
0.883711,11.8032,154.938,1,13,0.466667,28.985,0.238,2.896,1.219,24.63,45.819,37.006
0.930628,9.18964,170.988,1,13,1,30.474,0.248,4.07,1.51,24.643,59.439,38.408
