Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
4.06,0,21.6667,2.187,0.446,0.759,0,0,0
3.547,0,21.6667,1.841,0.472,0.653,0,0,0
3.697,0,21.6667,1.831,0.48,0.758,0,0,0
3.618,0,21.6667,1.889,0.454,0.68,0,0,0
3.729,0,21.6667,1.983,0.461,0.659,0,0,0
4.804,0,21.6667,2.205,0.497,1.428,0,0,0
3.589,0,21.6667,1.835,0.479,0.656,0,0,0
3.673,0,21.6667,1.846,0.497,0.707,0,0,0
3.616,0,21.6667,1.864,0.468,0.675,0,0,0
3.776,0,21.6667,1.914,0.467,0.703,0,0,0
3.432,0,21.6667,1.632,0.468,0.752,0,0,0
4.636,0,21.6667,1.731,0.641,1.451,0,0,0
3.424,0,21.6667,1.609,0.49,0.648,0,0,0
3.257,0,21.6667,1.531,0.459,0.651,0,0,0
3.266,0,21.6667,1.548,0.466,0.634,0,0,0
3.295,0,21.6667,1.68,0.468,0.596,0,0,0
3.301,0,21.6667,1.533,0.47,0.743,0,0,0
7.456,0,21.6667,2.114,0.476,4.256,0,0,0
3.602,0,21.6667,1.713,0.483,0.65,0,0,0
3.394,0,21.6667,1.669,0.465,0.64,0,0,0
3.479,0,21.6667,1.737,0.468,0.713,0,0,0
3.376,0,21.6667,1.698,0.452,0.656,0,0,0
3.679,0,21.6667,1.67,0.466,0.695,0,0,0
4.175,0,21.6667,1.705,0.743,1.108,0,0,0
3.493,0,21.6667,1.674,0.481,0.676,0,0,0
3.53,0,21.6667,1.705,0.548,0.689,0,0,0
3.479,0,21.6667,1.749,0.46,0.656,0,0,0
3.455,0,21.6667,1.742,0.465,0.643,0,0,0
3.759,0,21.6667,1.85,0.645,0.654,0,0,0
5.139,0,21.6667,1.913,0.607,1.875,0,0,0
3.479,0,21.6667,1.618,0.484,0.727,0,0,0
3.319,0,21.6667,1.599,0.466,0.656,0,0,0
3.374,0,21.6667,1.67,0.465,0.643,0,0,0
3.396,0,21.6667,1.628,0.466,0.711,0,0,0
3.446,0,21.6667,1.707,0.454,0.7,0,0,0
7.51,0,21.6667,1.762,0.686,4.418,0,0,0
3.676,0,21.6667,1.637,0.481,0.624,0,0,0
3.376,0,21.6667,1.652,0.47,0.652,0,0,0
3.318,0,21.6667,1.542,0.481,0.713,0,0,0
3.597,0,21.6667,1.774,0.468,0.693,0,0,0
3.382,0,21.6667,1.641,0.464,0.659,0,0,0
7.572,0,21.6667,1.733,0.534,4.617,0,0,0
3.536,0,21.6667,1.76,0.481,0.684,0,0,0
3.328,0,21.6667,1.591,0.433,0.709,0,0,0
3.388,0,21.6667,1.714,0.46,0.64,0,0,0
3.296,0,21.6667,1.647,0.466,0.619,0,0,0
3.268,0,21.6667,1.565,0.463,0.686,0,0,0
4.865,0,21.6667,1.942,0.629,1.524,0,0,0
3.398,0,21.6667,1.585,0.471,0.698,0,0,0
3.53,0,21.6667,1.788,0.471,0.655,0,0,0
3.395,0,21.6667,1.691,0.463,0.648,0,0,0
3.449,0,21.6667,1.66,0.484,0.734,0,0,0
3.93,0,21.6667,2.148,0.472,0.693,0,0,0
5.788,0,21.6667,1.989,0.525,2.617,0,0,0
3.522,0,21.6667,1.669,0.479,0.711,0,0,0
3.338,0,21.6667,1.668,0.472,0.631,0,0,0
3.585,0,21.6667,1.709,0.508,0.749,0,0,0
3.478,0,21.6667,1.755,0.464,0.657,0,0,0
3.388,0,21.6667,1.689,0.465,0.635,0,0,0
5.032,0,21.6667,1.909,0.564,1.765,0,0,0
3.542,0,21.6667,1.658,0.479,0.72,0,0,0
3.544,0,21.6667,1.643,0.495,0.797,0,0,0
3.354,0,21.6667,1.678,0.464,0.638,0,0,0
3.446,0,21.6667,1.649,0.472,0.667,0,0,0
3.619,0,21.6667,1.734,0.467,0.804,0,0,0
6.634,0,21.6667,1.767,0.685,3.255,0,0,0
3.697,0,21.6667,1.856,0.483,0.712,0,0,0
3.55,0,21.6667,1.77,0.473,0.716,0,0,0
3.461,0,21.6667,1.647,0.469,0.731,0,0,0
3.356,0,21.6667,1.626,0.433,0.696,0,0,0
3.511,0,21.6667,1.757,0.464,0.677,0,0,0
4.585,0,21.6667,1.753,0.704,1.379,0,0,0
3.553,0,21.6667,1.739,0.479,0.692,0,0,0
3.44,0,21.6667,1.68,0.466,0.666,0,0,0
3.372,0,21.6667,1.603,0.462,0.691,0,0,0
3.816,0,21.6667,2.077,0.464,0.67,0,0,0
3.222,0,21.6667,1.55,0.461,0.649,0,0,0
7.328,0,21.6667,1.781,0.665,3.925,0,0,0
3.514,0,21.6667,1.657,0.478,0.7,0,0,0
3.379,0,21.6667,1.654,0.436,0.685,0,0,0
3.385,0,21.6667,1.653,0.472,0.676,0,0,0
3.289,0,21.6667,1.676,0.462,0.609,0,0,0
3.422,0,21.6667,1.686,0.462,0.694,0,0,0
4.655,0,21.6667,1.849,0.652,1.401,0,0,0
3.452,0,21.6667,1.7,0.483,0.651,0,0,0
3.468,0,21.6667,1.753,0.474,0.647,0,0,0
3.59,0,21.6667,1.71,0.496,0.777,0,0,0
3.794,0,21.6667,1.747,0.458,0.967,0,0,0
3.528,0,21.6667,1.741,0.477,0.675,0,0,0
7.404,0,21.6667,2.033,0.487,4.267,0,0,0
3.783,0,21.6667,1.821,0.489,0.723,0,0,0
3.703,0,21.6667,1.712,0.452,0.944,0,0,0
3.646,0,21.6667,1.713,0.468,0.658,0,0,0
3.433,0,21.6667,1.646,0.466,0.726,0,0,0
3.626,0,21.6667,1.81,0.456,0.729,0,0,0
9.376,0,21.6667,2.261,0.815,5.678,0,0,0
3.666,0,21.6667,1.572,0.477,0.914,0,0,0
3.978,0,21.6667,2.174,0.467,0.74,0,0,0
3.4,0,21.6667,1.598,0.48,0.695,0,0,0
3.542,0,21.6667,1.804,0.453,0.685,0,0,0
3.436,0,21.6667,1.615,0.463,0.667,0,0,0
4.856,0,21.6667,2.085,0.568,1.563,0,0,0
3.569,0,21.6667,1.762,0.482,0.689,0,0,0
3.627,0,21.6667,1.86,0.456,0.701,0,0,0
3.402,0,21.6667,1.648,0.456,0.692,0,0,0
