Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.77823,6.84059,897.891,10,13,0.12,164,0,20,6,135,146,525
0.710959,3.30746,675.603,7,13,0.142857,138,0,17,5,113,102,374
0.0509969,9.52714,570.21,7,13,0.0571429,55,0,7,2,45,103,361
0.675758,7.42253,679.006,7,13,0.114286,110,0,13,4,91,101,407
0.894381,1.83662,701.93,7,13,0.171429,166,0,20,6,137,105,372
0.884661,1.57824,684.173,7,13,0.171429,167,0,19,6,137,102,356
0.837433,4.17325,696.407,7,13,0.114286,112,0,15,4,91,103,422
0.820551,3.68513,691.588,7,13,0.142857,141,0,17,5,114,101,390
0.890687,3.70588,678.587,7,13,0.142857,138,0,16,5,115,103,379
0.622331,8.24871,592.501,7,13,0.0571429,56,0,6,2,46,102,380
0.812102,6.60136,586.502,7,13,0.0857143,84,0,11,3,68,101,345
0.796748,6.10038,584.132,7,13,0.0571429,56,0,6,2,46,102,370
0.769762,5.95388,661.164,7,13,0.114286,115,0,17,4,92,100,386
0.912838,2.121,731.283,7,13,0.2,197,0,23,7,162,99,369
0.86678,4.45553,738.578,7,13,0.171429,169,0,20,6,138,105,400
0.760064,4.87569,586.624,7,13,0.0571429,55,0,7,2,46,103,373
0.841666,5.11264,610.891,7,13,0.0857143,84,0,10,3,69,100,367
0.769937,7.27722,994.385,10,13,0.14,199,0,26,7,162,149,577
0.389758,3.17327,600.835,7,13,0.0571429,56,0,6,2,46,102,386
0.847199,4.66856,688.478,7,13,0.142857,139,0,16,5,115,106,382
0.867156,5.11144,646.273,7,13,0.0857143,86,0,10,3,69,102,402
0.872563,2.13001,666.149,7,13,0.142857,141,0,17,5,115,101,364
0.720353,4.81739,674.839,7,13,0.142857,140,0,15,5,115,101,373
0.845459,3.84307,671.375,7,13,0.142857,136,0,14,5,115,103,369
0.911915,3.39502,677.455,7,13,0.171429,166,0,18,6,139,104,343
0.690453,7.89315,591.628,7,13,0.0571429,56,0,6,2,46,103,377
0.825294,3.11568,602.652,7,13,0.0857143,84,0,10,3,70,105,355
0.690302,6.45987,673.203,7,13,0.114286,115,0,13,4,94,105,396
0.736428,9.50283,641.348,7,13,0.0857143,86,0,11,3,70,104,392
0.805276,5.18862,618.737,7,13,0.0857143,85,0,11,3,69,104,375
0.715986,4.79504,682.147,7,13,0.114286,114,0,12,4,94,107,403
0.842652,4.72579,746.892,8,13,0.15,166,0,17,6,139,121,392
0.654653,6.17401,675.053,7,13,0.114286,115,0,15,4,93,105,396
0.535636,3.01707,667.197,7,13,0.114286,115,0,14,4,95,107,384
