Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.0186587,1050.6,4,19,20.1,624,130,239
0.101075,1241.24,4,19,20.1,821,124,237
0.145073,1046.66,4,19,20.1,615,127,248
0.763458,2964.2,10,19,20.1,1942,310,639
0.28213,1687.18,6,19,20.1,1047,206,372
0.655415,1329.78,5,19,20.1,819,155,298
0.230465,1566.43,5,19,20.1,1035,155,314
0.199394,1240.24,4,19,20.1,826,124,232
0.55947,1224.43,4,19,20.1,804,124,241
0.382225,1265.76,4,19,20.1,825,126,256
0.377872,873.507,4,19,20.1,413,147,259
0.390942,1561.89,5,19,20.1,1046,155,298
0.19079,1105.38,4,19,20.1,635,146,266
0.106426,793.903,4,19,20.1,399,126,215
0.028308,1069.82,4,19,20.1,623,149,237
0.18106,1235.22,4,19,20.1,820,125,230
0.442723,1598.48,6,19,20.1,980,196,364
0.26031,1516.81,5,19,20.1,999,158,301
0.13808,999.031,4,19,20.1,600,128,218
0.0492833,1033.64,4,19,20.1,612,124,241
0.350864,1135.6,5,19,20.1,614,176,286
0.581055,1623.56,6,19,20.1,989,206,369
0.154704,1252.37,4,19,20.1,836,126,232
0.873313,1216.18,4,19,20.1,802,127,235
0.00552229,836.489,4,19,20.1,417,127,234
0.711818,1837.69,6,19,20.1,1227,186,361
0.229391,1236.43,4,19,20.1,794,125,259
0.153321,1522.25,5,19,20.1,1006,155,302
0.0823121,812.28,4,19,20.1,407,131,221
0.237728,1365.71,5,19,20.1,830,174,302
0.121241,1238.3,4,19,20.1,805,127,250
0.0746827,1279.03,4,19,20.1,832,127,262
0.00191204,815.658,4,19,20.1,410,134,220
0.914964,1202.25,4,19,20.1,785,124,240
0.446506,1085.79,4,19,20.1,632,144,252
0.0511466,1061.48,4,19,20.1,623,143,236
0.00274227,860.424,4,19,20.1,420,147,237
0.163017,1659.77,6,19,20.1,1023,212,363
0.147203,1272.41,5,19,20.1,786,155,274
0.0896275,774.868,4,19,20.1,388,139,196
0.432274,1269.45,4,19,20.1,851,124,233
0.0343944,998.979,4,19,20.1,594,125,223
0.560463,2264.21,7,19,20.1,1479,250,468
0.402551,1253.4,4,19,20.1,830,124,242
0.32914,1313.56,5,19,20.1,785,158,313
0.282793,1656.8,6,19,20.1,1033,187,373
0.783569,1258.72,4,19,20.1,839,124,236
0.0856453,811.849,4,19,20.1,411,124,221
0.244817,1257.05,4,19,20.1,816,125,253
0.105129,1383.28,5,19,20.1,854,157,310
0.480767,1564.96,5,19,20.1,1040,155,307
0.019229,819.74,4,19,20.1,412,124,225
0.0425601,838.439,4,19,20.1,403,145,235
0.149858,1242.38,4,19,20.1,813,124,247
0.08895,1030.63,4,19,20.1,609,124,239
0.000214674,601.085,4,19,20.1,199,129,218
0.0432241,784.104,4,19,20.1,390,125,212
0.303865,1298.62,5,19,20.1,800,157,284
0.2117,1254.99,4,19,20.1,831,124,242
0.303795,1057.41,4,19,20.1,648,125,227
0.482261,1353.4,5,19,20.1,844,155,293
0.234744,1673.81,6,19,20.1,1038,207,366
0.234419,849.089,4,19,20.1,434,124,232
0.146211,1044.52,4,19,20.1,631,125,231
0,608.68,4,19,20.1,211,129,214
0.00510717,1053.12,4,19,20.1,629,130,234
0.254244,1281.44,5,19,20.1,777,156,289
0.17188,843.838,4,19,20.1,407,146,235
0.0758399,1056.33,4,19,20.1,620,144,234
0.660222,1600.93,5,19,20.1,1069,156,313
0.148419,1277.1,4,19,20.1,829,125,263
0.15631,1214.07,4,19,20.1,793,124,238
0.285758,814.489,4,19,20.1,412,132,216
0.138697,791.397,4,19,20.1,403,124,210
0.691912,1982.4,7,19,20.1,1273,220,423
0.0497084,1108.57,5,19,20.1,614,161,277
0.544154,1564.22,5,19,20.1,1047,157,299
0.660028,1599.18,6,19,20.1,987,188,362
0.409151,1642.12,6,19,20.1,1028,187,368
0.0499939,831.24,4,19,20.1,411,132,235
0.259376,864.646,4,19,20.1,428,139,239
0.750763,1292.54,4,19,20.1,858,126,250
0,577.496,4,19,20.1,200,124,201
0.628874,1981.4,7,19,20.1,1247,238,435
0.170236,1266.45,4,19,20.1,831,126,251
0.341064,1996.83,7,19,20.1,1243,236,451
0.0908452,1295.52,5,19,20.1,813,157,271
0.0573375,839.228,4,19,20.1,424,130,229
0.0152492,1057.14,4,19,20.1,627,143,229
0.137344,1068.97,4,19,20.1,626,142,243
0.518576,1283.67,4,19,20.1,839,125,260
0.295776,1662.17,6,19,20.1,1034,187,379
0.0411382,1129.55,5,19,20.1,625,163,282
0.191197,1636.17,6,19,20.1,1025,187,364
0.0138596,1049.19,4,19,20.1,625,124,241
0.811775,1279.58,4,19,20.1,847,125,248
0,583.911,4,19,20.1,206,126,200
0.676156,1226.56,4,19,20.1,793,125,249
0.329058,1586.49,6,19,20.1,1006,187,334
0.0906082,1051.72,4,19,20.1,614,138,241
