Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
15.181,10.565,1.328,1.553,98.6667,0.32512,5.66134,3.33985
14.213,9.575,1.423,1.56,96,1.08349,31.9145,0.930716
16.688,9.223,1.317,4.487,90.8148,2.13948,7.66992,7.99877
14.799,8.749,1.315,3.02,85.6296,0.0939933,19.5422,23.7669
13.685,9.085,1.368,1.535,90.2963,1.13384,32.5708,4.49978
13.879,9.239,1.312,1.583,85.037,0.8366,29.7244,6.08277
12.971,8.373,1.377,1.531,80.5185,0.887429,45.2412,5.07936
11.762,7.211,1.395,1.498,75.4815,1.78876,3.40145,0.783672
11.533,7.029,1.413,1.465,70.1481,0.448209,1.05387,1.38983
10.729,6.352,1.301,1.43,66.963,0.744221,53.0188,3.46367
10.941,5.068,1.419,2.906,63.1852,1.26745,1.31696,1.12969
11.015,5.098,1.331,2.961,57.4815,1.48984,0.722109,1.13854
9.007,4.609,1.311,1.507,52.4444,0.659701,42.1074,1.2998
14.079,4.46,1.323,6.558,48.5926,0.539365,0.145674,1.2449
10.844,4.625,1.322,2.937,45.4074,0.937432,6.52105,7.69191
8.656,4.028,1.409,1.57,40.1481,0.702305,74.2767,2.65996
14.787,4.309,1.437,7.395,36.4444,4.94196,0.135619,2.44775
7.997,3.442,1.324,1.52,31.4815,0.627408,38.8058,0.876301
9.387,3.272,1.336,3.1,28,2.15607,0.518533,0.704806
7.425,2.878,1.352,1.564,23.3333,0.770157,6.26932,1.7322
9.787,2.313,1.336,4.507,19.1111,1.55848,1.7451,1.39022
10.942,1.716,1.339,6.191,13.9259,0.911168,1.46512,6.1102
10.603,1.414,1.38,6.144,9.25926,1.96488,4.12884,5.83282
11.947,0.9,1.393,8.057,4.96296,0,0.80735,10.7107
12.122,1.046,1.373,8.04,5.40741,0,1.4486,10.0516
6.096,1.393,1.431,1.576,7.25926,0.286325,16.8085,4.75237
5.861,1.319,1.31,1.558,5.25926,0.475041,10.334,0.864516
11.801,1.212,1.411,7.571,3.62963,1.94092,0.284355,2.02276
11.581,0.947,1.343,7.715,2.66667,0,0.239987,6.08173
8.62,1.045,1.35,4.558,2.66667,1.15262,2.2739,2.71084
8.803,1.179,1.412,4.56,2.66667,0.151547,3.16633,5.68182
12.606,1.782,1.344,7.842,7.92593,0,0.341714,7.42896
6.128,1.467,1.403,1.578,7.92593,0.387442,37.1177,2.23607
11.963,1.222,1.373,7.746,5.25926,0,0.507987,4.13854
6.09,1.387,1.429,1.571,5.25926,0.427647,8.652,0.618818
