Iteration,Cost,Cost reduction,time (ms)
0,4751.99,0.00135812,401.275
1,4713.41,0.00946732,782.766
2,4663.69,0.0199153,1165.74
3,4339.74,0.0879941,1625.37
4,2697.6,0.433094,2110.48
5,2601.16,0.45336,2636.87
6,1974.92,0.584966,3153.4
7,1169.81,0.754161,3660.14
8,1169.81,0.754161,4166.32
