Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.641029,25.1655,417.2,7,9,42.8571,51.478,0.061,44.72,0,6.69,347.112,13.601
0.66211,15.8085,641.2,8,9,62.5,79.588,0.093,68.512,0,10.971,540.086,14.665
0,50.8442,399.351,7,9,14.2857,17.447,0.018,15.345,0,2.081,365.85,12.006
0.667384,52.2762,449.433,8,9,37.5,45.526,0.054,38.759,0,6.707,385.298,13.659
0.626102,13.4035,678.39,8,9,62.5,101.972,0.107,85.981,0.001,15.871,554.836,15.079
0.0269722,48.3625,374.892,7,9,28.5714,48.522,0.053,43.13,0,5.334,308.896,12.602
0.440276,21.7444,511.53,7,9,71.4286,113.768,0.1,99.876,0,13.778,377.955,14.098
0.372134,34.9125,548.372,8,9,75,123.282,0.186,104.877,0.007,18.19,402.591,15.253
0,21.1866,592.266,7,9,14.2857,29.563,0.136,26.666,0.001,2.753,542.553,14.981
0.690101,49.4251,722.133,9,9,77.7778,140.401,0.275,114.678,0.003,25.41,551.56,19.175
0.713661,18.7654,574.608,10,9,70,109.649,0.182,92.837,0.001,16.609,440.263,17.311
0.120582,22.4232,498.402,8,9,50,80.505,0.072,70.912,0,9.513,397.409,15.143
0.241156,27.1653,519.072,7,9,42.8571,54.303,0.058,47.327,0,6.91,446.253,13.158
0.560684,27.5447,462.827,9,9,66.6667,91.858,0.121,78.409,0,13.316,348.791,16.055
0.744997,44.2868,607.231,7,9,71.4286,72.632,0.082,62.092,0,10.449,517.515,12.02
0.166731,24.8834,327.3,7,9,42.8571,51.884,0.052,45.344,0,6.481,258.489,12.57
0.27668,98.4963,690.982,7,9,71.4286,70.409,0.085,59.096,0,11.218,604.001,11.26
0.781311,22.4302,829.274,7,9,85.7143,83.37,0.1,69.737,0,13.52,728.753,11.618
