Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
26.121,0,2.5,10.028,2.739,7.386,0,0,0
29.043,0,2.5,12.149,3.168,7.568,0,0,0
32.893,0,2.5,13.616,2.722,8.649,0,0,0
33.043,0,2.5,13.417,2.854,8.972,0,0,0
34.797,0,2.5,13.923,3.476,9.308,0,0,0
40.943,0,2.5,20.854,2.745,9.244,0,0,0
36.13,0,2.5,16.45,2.779,8.725,0,0,0
30.875,0,2.5,14.051,2.796,5.69,0,0,0
33.816,0,2.5,14.357,2.842,9.033,0,0,0
35.463,0,2.5,14.46,3.007,9.796,0,0,0
34.293,0,2.5,14.258,3.199,9.195,0,0,0
34.516,0,2.5,15.119,3.392,8.244,0,0,0
34.112,0,2.5,15.556,2.837,8.291,0,0,0
34.593,0,2.5,14.69,2.799,8.973,0,0,0
34.88,0,2.5,14.718,2.798,8.446,0,0,0
33.971,0,2.5,14.324,3.04,8.597,0,0,0
33.634,0,2.5,14.852,3.043,8.734,0,0,0
30.893,0,2.5,13.807,2.762,7.557,0,0,0
34.865,0,2.5,15.595,2.982,8.072,0,0,0
34.581,0,2.5,16.683,2.956,7.962,0,0,0
32.749,0,2.5,14.914,2.933,7.56,0,0,0
34.776,0,2.5,15.587,2.718,9.018,0,0,0
33.341,0,2.5,14.14,2.91,8.355,0,0,0
32.747,0,2.5,13.982,2.991,7.926,0,0,0
35.141,0,2.5,14.696,3.199,8.799,0,0,0
33.01,0,2.5,15.146,2.789,7.697,0,0,0
32.815,0,2.5,14.853,2.782,7.841,0,0,0
32.295,0,2.5,15.177,2.735,6.582,0,0,0
34.412,0,2.5,14.598,2.888,8.54,0,0,0
34.436,0,2.5,16.478,2.849,7.039,0,0,0
35.255,0,2.5,15.478,2.961,8.792,0,0,0
34.7,0,2.5,13.945,2.873,10.273,0,0,0
33.293,0,2.5,13.649,2.732,8.765,0,0,0
29.21,0,2.5,13.403,3.088,5.495,0,0,0
35.042,0,2.5,14.176,2.765,9.502,0,0,0
34.639,0,2.5,13.989,2.941,9.271,0,0,0
34.855,0,2.5,13.315,2.956,10.388,0,0,0
33.668,0,2.5,12.423,2.955,9.955,0,0,0
31.574,0,2.5,14.554,2.905,6.872,0,0,0
31.989,0,2.5,15.483,2.923,6.108,0,0,0
33.976,0,2.5,14.554,2.746,8.363,0,0,0
30.048,0,2.5,13.161,2.754,6.407,0,0,0
31.719,0,2.5,11.731,2.727,8.431,0,0,0
31.79,0,2.5,11.92,2.729,8.714,0,0,0
35.462,0,2.5,15.278,2.971,8.995,0,0,0
34.809,0,2.5,16.202,3.156,8.23,0,0,0
33.818,0,2.5,15.742,3.166,8.134,0,0,0
29.161,0,2.5,12.469,2.865,7.243,0,0,0
29.253,0,2.5,12.348,3.152,7.186,0,0,0
27.871,0,2.5,11.643,3.174,6.864,0,0,0
28.172,0,2.5,11.262,3.327,7.237,0,0,0
27.415,0,2.5,10.005,3.292,8.056,0,0,0
30.818,0,2.5,14.569,3.005,6.064,0,0,0
31.491,0,2.5,14.129,3.148,7.472,0,0,0
30.852,0,2.5,13.491,3.046,7.347,0,0,0
30.007,0,2.5,12.515,3.01,7.411,0,0,0
29.49,0,2.5,12.916,3.025,7.567,0,0,0
29.551,0,2.5,12.927,3.03,7.455,0,0,0
29.339,0,2.5,12.775,3.013,7.247,0,0,0
