Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
33.542,0,4,20.511,4.16,6.042,0,0,0
32.782,0,4,20.46,4.274,5.605,0,0,0
32.778,0,4,20.421,4.405,5.505,0,0,0
32.473,0,4,20.163,4.413,5.394,0,0,0
32.457,0,4,20.22,4.383,5.134,0,0,0
33.258,0,4,20.665,4.4,5.651,0,0,0
34.031,0,4,20.961,4.839,5.724,0,0,0
31.844,0,4,19.787,4.965,4.002,0,0,0
32.735,0,4,21.269,4.659,3.831,0,0,0
30.392,0,4,19.746,4.454,3.71,0,0,0
30.585,0,4,19.798,4.658,3.699,0,0,0
31.513,0,4,19.814,5.234,4.018,0,0,0
33.467,0,4,21.339,4.825,4.096,0,0,0
32.465,0,4,20.783,4.346,4.186,0,0,0
31.465,0,4,20.444,3.892,4.177,0,0,0
33.201,0,4,22.188,3.927,4.181,0,0,0
31.71,0,4,20.489,3.963,4.547,0,0,0
33.73,0,4,22.236,4.284,4.347,0,0,0
34.175,0,4,21.418,4.092,5.062,0,0,0
34.659,0,4,21.898,4.425,5.194,0,0,0
33.364,0,4,21.595,4.318,4.495,0,0,0
34.161,0,4,21.506,3.92,5.196,0,0,0
34.093,0,4,21.132,4.557,5.093,0,0,0
33.066,0,4,20.777,4.31,4.643,0,0,0
34.06,0,4,21.657,4.201,4.941,0,0,0
33.627,0,4,21.125,4.158,5.187,0,0,0
32.413,0,4,20.575,3.979,4.64,0,0,0
34.134,0,4,21.59,3.954,4.919,0,0,0
35.872,0,4,23.014,4.329,5.178,0,0,0
36.303,0,4,23.328,4.063,5.488,0,0,0
34.932,0,4,20.958,4.176,5.579,0,0,0
36.856,0,4,22.838,4.318,6.015,0,0,0
35.37,0,4,21.468,3.976,5.87,0,0,0
35.885,0,4,21.858,3.992,5.808,0,0,0
36.072,0,4,21.692,4.29,5.992,0,0,0
36.88,0,4,22.521,4.408,5.953,0,0,0
36.092,0,4,21.632,4.21,6.084,0,0,0
36.3,0,4,22.337,3.989,6.177,0,0,0
38.395,0,4,24.747,4.042,5.678,0,0,0
35.269,0,4,21.394,4.356,5.573,0,0,0
37.401,0,4,23.372,4.192,5.953,0,0,0
36.979,0,4,22.658,4.248,6.042,0,0,0
35.94,0,4,22.08,4.501,5.724,0,0,0
37.244,0,4,23.374,4.124,5.91,0,0,0
37.693,0,4,23.752,3.95,6.017,0,0,0
37.272,0,4,22.62,4.328,6.381,0,0,0
37.316,0,4,22.53,4.438,6.322,0,0,0
35.803,0,4,21.502,4.281,6.174,0,0,0
36.825,0,4,22.831,4.058,6.05,0,0,0
40.763,0,4,25.329,4.072,6.751,0,0,0
36.942,0,4,21.94,4.145,6.632,0,0,0
38.772,0,4,22.532,4.567,7.41,0,0,0
41.134,0,4,25.246,4.143,7.281,0,0,0
41.308,0,4,25.416,4.711,6.769,0,0,0
40.216,0,4,23.504,4.373,7.235,0,0,0
39.13,0,4,23.554,4.261,7.044,0,0,0
57.618,0,4,38.524,4.749,7.146,0,0,0
41.737,0,4,25.764,4.554,6.588,0,0,0
41.572,0,4,25.787,4.605,6.628,0,0,0
39.659,0,4,24.271,4.128,6.71,0,0,0
41.722,0,4,24.483,4.761,7.135,0,0,0
40.28,0,4,24.432,4.44,6.949,0,0,0
39.934,0,4,24.033,4.406,6.755,0,0,0
41.993,0,4,24.848,5.077,6.984,0,0,0
