Iteration,Cost,Cost reduction,time (ms)
0,145.986,0.225763,153.63
1,134.407,0.287173,246.405
2,116.208,0.383688,344.78
3,116.208,0.383688,434.22
4,116.208,0.383688,510.408
5,116.208,0.383688,575.336
