Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
4.1276,23,38.8522,15.4617,1.18204,6.3562
7.60585,22.7508,40.2097,15.6142,1.18744,5.94921
28.9095,24.4013,39.9811,16.6101,1.16188,6.62932
1.79318,23.1405,44.2648,16.5423,1.21309,5.38514
2.91505,22.737,40.2349,16.0081,1.21564,5.51331
24.9194,22.7414,32.579,14.3736,1.1159,7.25195
14.6992,22.3668,39.4483,15.1095,1.17261,6.08471
2.8167,23.085,44.5016,16.6936,1.21768,5.17372
3.59781,23.4528,39.9991,16.114,1.1974,6.14138
4.41655,23.5193,40.3784,16.3326,1.19593,5.9908
3.17637,22.1165,38.1028,15.2913,1.20019,5.62501
14.5601,24.4236,39.1654,16.622,1.20031,6.60126
52.5278,22.5981,32.0677,13.8569,1.13325,7.60794
3.72699,22.5919,40.5116,15.4123,1.16453,6.01513
7.55272,23.4395,39.6671,15.9383,1.18904,6.31217
7.47537,22.9789,38.0162,15.209,1.1704,6.59956
7.50853,22.9555,39.0061,15.3998,1.19084,6.36485
12.9971,22.3824,36.9307,14.7567,1.19096,6.43473
9.77783,22.7633,37.557,15.1571,1.1757,6.43045
6.80949,22.1401,39.1903,14.9031,1.18632,6.05066
2.68363,24.1155,41.3628,17.0312,1.20652,5.87778
3.96009,22.9853,40.748,16.3793,1.19821,5.40783
16.6155,22.4663,38.3909,14.8462,1.15495,6.46511
3.52187,22.2105,39.3264,15.5214,1.18816,5.50098
20.9747,23.7449,35.8583,15.103,1.15502,7.4868
2.89263,22.3093,39.2646,15.3151,1.18822,5.80592
18.772,23.4193,37.0812,15.2761,1.17859,6.9646
25.8329,23.0008,40.2805,15.2792,1.15793,6.56366
42.8555,22.5545,31.9327,14.1102,1.13162,7.31263
13.7941,23.4228,35.0773,15.0063,1.136,7.28049
5.03624,22.7886,41.2477,15.5458,1.18355,6.05922
11.9298,23.2875,35.8662,15.326,1.164,6.79755
3.39714,22.2799,40.1852,15.3957,1.19407,5.69015
8.33338,23.0856,41.7683,15.9412,1.18782,5.95657
6.3543,21.9565,38.3327,15.0959,1.17673,5.68391
3.58108,23.2916,39.2801,15.8654,1.20224,6.22396
7.24156,23.2732,40.5581,15.7005,1.18571,6.38697
11.6027,23.0803,40.4385,15.662,1.17331,6.24502
3.62906,23.2153,42.9057,16.4276,1.20747,5.5802
6.53369,22.5381,40.4862,15.4019,1.18356,5.95262
3.23515,23.4968,42.5929,16.7488,1.20432,5.54369
4.29602,23.3593,40.6598,15.863,1.19045,6.30591
9.99726,22.9984,39.6519,15.9251,1.183,5.89027
1.95218,22.6614,41.5389,15.6992,1.19423,5.76794
7.28514,23.6315,37.8254,15.5492,1.17592,6.9064
10.7536,22.8935,40.5595,15.964,1.18533,5.74424
3.50705,21.3606,37.3099,14.7685,1.18578,5.40631
18.3031,22.7554,37.8575,14.8845,1.17317,6.69769
9.30393,22.2131,36.4603,15.0992,1.18,5.93392
7.22563,23.1782,37.8252,15.5046,1.1807,6.49284
9.42299,23.703,39.4564,16.3505,1.19424,6.15824
2.49468,23.2954,41.4346,16.4828,1.21714,5.59546
