Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP
18.8876,26.8287,50.2183,19.0009,1.22044,6.60731
6.27579,26.7466,49.463,19.2823,1.225,6.23935
5.37565,26.8911,53.5619,20.0509,1.24513,5.59512
6.60058,26.3284,51.761,19.3917,1.22872,5.70799
3.8127,26.8346,51.2541,19.6782,1.24172,5.91462
4.88059,27.1216,51.726,19.93,1.23853,5.9531
2.78952,27.2275,51.0233,20.1878,1.25049,5.78918
34.2253,27.4112,48.4756,18.2999,1.18677,7.92449
12.0619,27.2524,49.3059,19.3551,1.21624,6.68107
14.7472,27.3282,50.1744,19.4991,1.21958,6.60952
2.47729,27.7272,53.5727,20.7266,1.24973,5.75087
3.83889,27.1647,53.282,20.1222,1.24244,5.80005
3.83852,27.6054,53.4239,20.5432,1.24387,5.81825
11.5938,25.8265,47.9391,18.4227,1.21504,6.18878
18.0047,26.9122,48.1288,18.8044,1.21421,6.89359
11.433,25.7677,49.2321,18.5582,1.23837,5.97105
15.966,26.2719,52.0482,18.9618,1.22043,6.0897
28.0643,26.8232,49.7402,18.4265,1.2036,7.19314
13.7717,26.218,49.9411,19.0331,1.2275,5.95736
15.1583,26.819,48.9534,19.1918,1.22755,6.39963
4.06584,26.0659,50.3504,18.791,1.22854,6.04632
8.51239,26.6678,52.3574,19.5166,1.22505,5.92621
10.0529,26.3243,52.5654,19.3897,1.23438,5.70021
28.8361,21.7286,31.1452,13.1791,1.1194,7.43013
4.6297,25.6744,48.5467,19.1406,1.17945,5.35435
15.7433,27.366,51.8026,19.7257,1.22644,6.41384
5.00753,27.2066,52.8375,19.9901,1.24045,5.97607
13.901,27.8274,49.3127,20.1371,1.23463,6.45568
3.90783,25.5477,46.4242,18.213,1.20338,6.13133
13.7982,27.554,49.8824,19.871,1.23026,6.45269
11.787,25.5423,44.891,17.5236,1.18742,6.83133
9.08045,25.8873,51.6671,18.7209,1.22264,5.94375
14.382,26.09,49.4499,18.5352,1.21616,6.33867
7.12942,26.0568,47.696,18.5629,1.21742,6.27649
8.13991,25.5972,51.805,18.9522,1.23038,5.41462
8.63433,26.0864,46.7213,18.5644,1.21484,6.30725
8.43784,27.4858,53.3179,19.9854,1.23329,6.26712
47.535,27.9153,44.4034,19.4332,1.20879,7.27334
4.65835,26.9349,51.8245,19.6331,1.23232,6.06943
7.42583,26.9829,49.9265,19.5843,1.22946,6.16914
3.75529,27.6373,52.7851,20.497,1.23502,5.90523
8.84303,26.8491,50.3555,19.3531,1.21808,6.27795
5.09756,26.2916,51.2878,19.6271,1.25081,5.41366
14.4234,27.608,49.4218,19.572,1.22705,6.80898
7.3564,26.3158,49.5625,18.6696,1.21663,6.42951
4.53552,26.5658,47.0963,19.0123,1.22355,6.32991
23.3454,25.3387,43.8374,17.4905,1.19528,6.6529
3.64452,27.375,51.1786,20.0384,1.23993,6.09665
3.97341,27.2661,51.8589,19.9623,1.24582,6.05799
9.34621,27.1847,52.273,19.792,1.23962,6.15308
17.4013,25.816,47.6888,17.9572,1.20485,6.65392
5.66405,26.5424,51.8203,19.5559,1.22982,5.75661
6.35847,26.7581,51.1776,19.2214,1.21683,6.31986
8.51345,26.888,48.6782,19.6646,1.2259,5.99746
4.39148,27.6898,52.228,20.4227,1.22843,6.03873
17.3327,27.1844,49.2193,19.454,1.21384,6.51653
12.4223,26.8542,51.2464,19.553,1.23506,6.06621
2.89018,27.4847,51.98,20.2645,1.23532,5.98489
16.7735,26.1114,50.4274,18.8279,1.22967,6.05385
19.7221,27.1348,50.7305,19.2975,1.21362,6.62364
17.0686,25.6064,50.6511,18.2938,1.21309,6.0995
23.8881,27.0598,43.8625,18.5988,1.19859,7.26243
9.01732,25.9787,49.9423,18.5965,1.21373,6.1685
8.62703,27.4627,51.2688,20.1132,1.22807,6.12135
40.2993,28.6751,49.4161,20.2263,1.19474,7.25398
15.5253,26.2097,49.001,18.6029,1.2283,6.37849
8.03343,25.8528,50.507,18.582,1.23004,6.04079
