Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
5.922,1.303,0.877,2.845,7.33333,0.281754,1.36665,2.91448
4.824,1.654,1.087,0.991,15.7778,0.414085,3.15358,2.39268
5.392,2.693,0.875,0.803,33.8889,0.859198,1.58883,0.95069
7.694,2.151,0.865,3.888,29.4444,0,0.0397288,0.934172
4.92,2.397,0.887,0.787,29,0.391294,0.871902,0.621815
4.635,2.039,0.926,0.822,26.3333,0.557021,0.546059,0.323071
7.757,2.117,0.979,3.88,27.4444,0,0.0143319,0.324993
4.676,2.08,0.981,0.791,27.1111,0.493494,0.232945,0.21051
7.785,2.118,0.923,3.969,27.6667,0,0.00890862,0.198152
4.818,2.235,0.934,0.796,27.8889,0.257519,0.0960741,0.174009
8.074,2.3,0.893,4.059,27.6667,2.93432,0.00735889,0.174649
7.845,2.22,0.882,3.966,27.4444,0,0.007894,0.195889
6.453,2.306,0.891,2.401,27.2222,0.163651,0.0609431,0.21483
5.923,2.448,0.977,1.617,28.3333,0.807809,0.126025,0.138887
8.104,2.47,0.898,3.93,27.8889,0,0.00502268,0.143096
8.388,2.468,0.877,4.207,27.6667,0,0.00667204,0.173687
5.156,2.478,0.936,0.846,27.3333,0.512215,0.0931342,0.147692
8.282,2.315,0.912,4.163,27.2222,0,0.00724175,0.172693
5.154,2.357,1.022,0.839,27.1111,0.559724,0.0810829,0.162774
4.829,2.195,0.914,0.834,26.2222,0.609192,0.132266,0.112816
8.089,2.316,0.888,4.03,24.5556,0,0.00697191,0.121432
6.583,2.294,0.884,2.533,24.5556,0.308197,0.0424521,0.115636
5.831,2.155,1.092,1.696,25.5556,0.237631,0.421839,0.435251
6.698,2.529,0.899,2.37,24,1.78469,0.145259,0.198233
9.383,3.633,0.962,3.934,43.2222,0,0.00932874,0.207046
9.45,3.49,0.916,4.147,42.6667,0,0.0149073,0.220403
9.355,3.362,0.986,4.108,42.2222,0,0.0147238,0.238756
9.063,3.076,0.893,4.163,42,1.05449,0.0126217,0.249392
8.954,3,0.9,4.128,41.8889,0.209661,0.0171992,0.274102
9.033,2.988,0.974,4.17,42.4444,1.69336,0.0251124,0.288678
9.381,3.363,0.996,4.16,42.4444,0,0.0394673,0.508014
9.255,3.297,0.884,4.185,42.4444,2.77,0.0467168,0.452145
9.194,3.083,1.053,4.181,41.3333,0,0.0857989,1.06215
6.051,3.307,0.956,0.855,40.7778,0.372868,1.37403,0.634051
7.398,3.118,0.876,2.508,40.7778,0.752279,0.303203,0.436464
