Optimisation time (ms),derivs time (ms),BP time (ms),FP time (ms),% derivs,surprise,expected,new cost
4.011,1.351,0.898,0.836,7.22222,0.794493,7.06098,1.12854
4.766,1.707,1.132,1.024,19.1111,0.462884,9.7936,7.07556
5.431,2.726,0.894,0.768,38.2222,0.870705,6.89865,2.08607
5.019,2.591,0.864,0.765,36.7778,0.777045,1.40754,1.03687
5.926,2.572,0.936,1.595,38,0.217524,0.555256,0.926588
6.569,2.585,0.921,2.259,39.5556,1.27651,0.32274,0.520375
6.77,2.723,1.05,2.192,40.1111,0.703765,0.147185,0.424461
5.016,2.516,0.937,0.772,41,1.10957,0.869603,0.135386
5.263,2.642,1.003,0.787,44.1111,0.0370092,0.0696368,0.130082
7.865,2.955,0.907,3.178,43,0.260368,0.0180337,0.129942
8.608,2.898,0.924,4.004,44.7778,0,0.00573234,0.132753
5.508,2.927,0.921,0.826,44.3333,0.373276,0.0843746,0.106034
10.065,3.096,0.929,5.172,44.2222,2.70629,0.00657182,0.113007
9.633,3.246,0.942,4.571,43.6667,0,0.00610599,0.134991
6.411,3.022,1.347,0.868,43.6667,0.0444606,0.0872066,0.147534
7.64,3.098,1.126,2.527,40.7778,1.11636,0.0527245,0.10196
8.963,3.079,0.937,4.104,38.6667,0,0.00487959,0.111779
6.092,3.244,1.074,0.857,38.8889,0.00915987,0.0657493,0.126779
5.499,2.749,0.986,0.867,39,0.157717,0.112792,0.119422
7.397,2.846,1.11,2.532,37.5556,0.107267,0.0289628,0.131012
5.932,3.136,0.981,0.899,42.4444,0.996389,0.563169,0.331012
6.502,3.52,1.15,0.903,41.5556,0.177127,0.323909,0.294143
6.645,2.874,1.163,1.678,43.6667,0.110827,0.167884,0.289466
5.716,2.859,1.052,0.906,45.3333,1.00813,4.42227,0.0686963
5.979,3.074,1.019,0.943,45.3333,0.73765,0.0590406,0.0409258
5.913,3.042,1.024,0.882,43.5556,0.0790195,0.028035,0.0388569
6.986,3.19,1.033,1.838,43.8889,0.00750309,0.019783,0.038714
9.421,3.181,1.043,4.283,45,0,0.00162409,0.0402027
6.212,3.22,1.044,0.955,45.2222,0.558548,0.0219821,0.0322549
6.076,3.136,1.054,0.903,44.5556,0.516863,0.0223262,0.0219728
5.691,2.805,1.031,0.898,44.7778,1.51487,0.782018,0.0257868
9.284,3.087,1.032,4.224,49.5556,1.32608,0.00132077,0.0245848
9.306,3.113,1.042,4.239,47.5556,2.50733,0.00138086,0.0216246
5.878,3.011,1.026,0.918,46.3333,1.08784,0.041063,0.0143131
7.781,3.169,1.028,2.639,49.5556,0.695086,0.00542284,0.0157246
6.278,3.373,1.032,0.912,52.7778,1.09914,3.15195,0.73858
6.214,3.185,1.078,0.981,49.3333,1.09854,0.764843,0.0734832
7.257,3.353,1.055,1.845,48.6667,0.573215,0.0597765,0.0677814
6.046,3.026,1.087,0.945,47.8889,0.984348,1.58963,0.1406
6.318,3.292,1.051,0.975,48.1111,0.029176,0.140293,0.145535
8.629,3.655,1.085,2.879,49.1111,0.447192,0.0475037,0.12749
5.948,2.961,1.079,0.928,42.1111,0.80314,16.8757,1.12681
5.894,2.775,1.061,0.944,40.5556,0.599728,1.51991,0.647986
9.583,3.143,1.06,4.413,42.6667,0.86224,0.0523748,0.714674
6.178,3.106,1.058,1.032,42.7778,0.698006,2.06335,0.396222
7.874,2.881,1.071,2.874,38.2222,0.504092,0.159315,0.348292
5.916,2.9,1.069,0.906,36,0.880749,24.5825,2.51621
5.597,2.635,1.05,0.939,38,0.89437,2.48129,0.626827
9.151,2.61,1.076,4.572,40.7778,0,0.0515117,0.71782
8.925,2.545,1.063,4.366,39.3333,2.24826,0.0684054,0.66934
8.625,2.435,1.046,4.243,38.6667,1.08655,0.0655168,0.699292
8.728,2.531,1.041,4.245,37.1111,0.0874006,0.071225,0.882398
5.17,2.355,1.033,0.86,37.7778,0.948465,3.15379,0.368176
8.545,2.313,1.034,4.342,34,0,0.0352686,0.452564
6.011,2.314,1.03,1.734,33.4444,0.225612,0.386337,0.418477
5.082,2.192,1.038,0.912,31.3333,0.346043,3.62947,1.95578
4.881,2.031,1.1,0.831,30,2.37557,0.709793,0.34086
8.599,2.45,1.031,4.223,36.2222,1.61089,0.0166016,0.325147
8.081,2.23,1.042,3.997,34,0,0.0301789,0.553376
4.659,1.966,1.006,0.808,32.7778,0.611886,0.587492,0.252752
4.708,2.025,1.005,0.822,32.2222,0.54708,0.30788,0.0931774
4.694,1.931,1,0.882,30.8889,0.674682,0.0797328,0.0401933
6.291,2.623,1.035,1.724,33.8889,0.428733,0.0188822,0.0313113
7.079,2.7,1.017,2.481,37.3333,0.555886,1.8719,3.45073
5.2,2.423,1.021,0.879,36.7778,0.482576,4.53941,1.60318
5.113,2.273,1.002,0.886,32.8889,0.933292,2.0275,0.424826
8.485,2.454,1.061,4.106,33.3333,0,0.0335248,0.446947
5.156,2.356,1.016,0.859,32.8889,0.580973,0.519189,0.175517
8.268,2.264,1.031,4.101,32.5556,0,0.0148279,0.18827
5.057,2.249,0.996,0.876,32.1111,0.163967,0.193771,0.166161
5.719,2.097,1.003,1.695,29,0.33639,0.149229,0.131075
5.667,1.985,1.046,1.728,27.5556,0.651939,0.0960612,0.0735301
4.995,2.182,1.006,0.879,31.4444,0.442468,0.0797292,0.0450493
8.494,2.382,1.03,4.175,35.5556,0,0.00274352,0.045109
5.257,2.439,1.03,0.86,34.1111,0.182808,0.0321865,0.0395229
8.61,2.453,1.022,4.214,33.3333,0.147754,0.00240428,0.0397384
8.181,2.054,0.999,4.268,30.4444,0,0.025077,0.32301
5.128,2.239,1.027,0.922,30.4444,0.410989,0.413621,0.183189
5.169,2.333,1.008,0.882,29.6667,0.60613,0.246152,0.0541058
6.409,1.987,1.02,2.49,24.7778,0.367726,0.0179604,0.0486273
8.955,2.572,1.014,4.441,36,2.03095,0.00289975,0.0443628
8.881,2.343,1.164,4.373,34.6667,0,0.00220247,0.0413316
5.428,2.433,1.163,0.882,33.4444,0.35,0.0213442,0.0347695
8.68,2.209,1.016,4.521,32.8889,1.36,0.0011656,0.0331023
6.023,2.259,1.004,1.843,31.5556,0.431416,0.114599,0.0907954
9.182,2.777,1.016,4.537,41.1111,0,0.0048288,0.118634
5.564,2.623,1.147,0.867,40,0.792977,0.0958177,0.0789481
5.938,2.834,1.027,0.881,39.6667,0.106065,0.0339213,0.0770244
8.652,2.536,1.005,4.236,32.2222,0,0.00338278,0.0769316
5.425,2.54,1.01,0.925,31.7778,0.602631,0.0419024,0.0517293
5.279,2.402,1.027,0.891,32.1111,0.696355,0.0876573,0.0362975
8.169,2.058,1.017,4.199,25,0,0.0021972,0.0365457
6.668,2.129,0.984,2.607,24.8889,0.267121,0.00314534,0.0359014
8.382,2.239,0.988,4.253,24.8889,0,0.00135395,0.0369413
8.321,2.095,0.987,4.264,23.5556,7.68463,0.000463034,0.0342445
8.024,2.087,0.98,4.086,22.8889,0,0.00060904,0.0351483
8.233,2.109,0.973,4.268,22.7778,0,0.00030221,0.0352003
8.059,2.033,0.969,4.194,22,0,0.000123605,0.0353767
7.825,1.863,0.948,4.111,21.5556,1.96161,3.65662e-05,0.0354452
7.701,1.846,0.962,4.053,21.2222,0,0.000226609,0.0359165
8.013,2.063,0.963,4.141,21.2222,0,9.54323e-05,0.0362168
4.542,1.87,0.975,0.829,20.3333,1.57622,0.00103421,0.0354512
7.643,1.798,0.944,4.075,20.1111,0,0.000263146,0.0351564
7.745,1.883,0.973,4.046,19.5556,0,0.000126878,0.0348751
4.422,1.725,0.993,0.824,19,0.0687015,0.00115404,0.0348714
5.129,1.688,0.957,1.617,19,0.364858,0.0032385,0.0340998
7.386,1.696,0.919,3.951,18.8889,0,0.000526171,0.0346517
6.745,1.751,0.905,3.183,18.7778,2.53928,0.00142731,0.0317248
7.543,1.775,0.991,3.943,18.7778,0,0.000573524,0.0319185
7.696,1.894,0.936,3.975,18.7778,8.82032,0.000589158,0.0285214
7.331,1.648,0.916,3.917,18.7778,0,0.000704378,0.0286238
7.396,1.758,0.897,3.893,18.6667,0,0.000815477,0.0315641
7.571,1.915,0.898,3.927,18.5556,0,0.000735055,0.0345687
7.486,1.825,0.903,3.927,18.4444,0,0.00142128,0.0445653
7.901,2.148,0.908,4.031,18.4444,0,0.0018629,0.0519073
7.584,1.743,0.917,4.069,18.1111,0,0.00359132,0.0722042
7.745,1.816,0.97,4.096,18,0,0.00402309,0.0863182
7.513,1.691,0.941,4.017,17.7778,0,0.0051446,0.103663
7.697,1.719,0.917,4.156,16.6667,0,0.00694599,0.152882
7.513,1.711,0.919,4.016,16.1111,0,0.00856838,0.187271
7.726,1.728,0.939,4.184,15.2222,0,0.0142217,0.283424
7.373,1.448,0.911,4.139,14.6667,0,0.0175484,0.349134
7.563,1.507,0.972,4.217,14.1111,0,0.0264207,0.525383
7.397,1.572,0.926,4.04,14.1111,0,0.0347592,0.643122
7.287,1.4,0.947,4.073,13.5556,0,0.0581527,0.913266
7.545,1.655,0.964,4.049,13.4444,0,0.0671571,1.03596
7.421,1.603,0.925,4.022,13.3333,0,0.0802785,1.30757
7.312,1.513,0.92,4.006,13.3333,0,0.0747176,1.44986
7.151,1.375,0.92,3.966,13,0,0.0738451,1.59806
7.385,1.464,0.953,4.082,12.4444,0,0.092376,1.91196
7.224,1.398,0.933,4.017,12.4444,0,0.0844264,2.07534
6.895,1.14,0.979,3.914,11.8889,0,0.134337,2.41567
7.038,1.348,0.92,3.89,11.7778,0,0.0991687,2.59319
7.001,1.369,0.93,3.83,11.3333,0,0.147608,2.777
6.935,1.389,0.929,3.749,11.1111,0,0.144715,3.16235
6.896,1.212,0.976,3.84,11,0,0.168711,3.36476
6.872,1.165,0.936,3.9,11,0,0.172241,3.57385
7.033,1.296,0.925,3.936,11.2222,0,0.253003,3.95418
6.876,1.368,0.912,3.763,11.1111,0,0.205684,4.09802
6.96,1.378,0.938,3.791,10.8889,0,0.265546,4.23462
6.987,1.292,0.909,3.922,10.7778,0,0.161507,4.49933
7.188,1.309,0.93,4.093,10.3333,0,0.255168,4.62762
7.258,1.554,0.927,3.881,9.88889,0,0.154236,4.86637
7.031,1.501,0.962,3.716,10,0,0.249388,5.01109
7.062,1.331,0.934,3.932,9.88889,0,0.147993,5.1681
6.986,1.285,0.929,3.894,9.44444,0,0.227091,5.50163
7.314,1.436,0.93,4.055,9.22222,0,0.139513,5.67321
7.096,1.333,0.962,3.923,9,0,0.229009,5.84655
7.192,1.428,0.978,3.9,8.66667,0,0.155491,6.19796
6.988,1.213,0.921,3.957,8.44444,0,0.25076,6.37627
7.124,1.174,0.93,4.138,7.77778,0,0.163688,6.73949
6.962,1.136,0.933,4.011,7.33333,0,0.194832,6.92535
7.036,1.294,0.979,3.884,7.33333,0,0.182152,7.11375
7.158,1.177,0.93,4.129,6.88889,0.192509,0.26803,7.44865
3.736,1.189,0.871,0.807,6.77778,0.0837115,7.0642,7.22717
6.99,1.286,0.878,3.999,8,0,0.219652,7.59759
4.845,1.414,0.893,1.661,8.11111,0.108078,1.72758,7.61387
4.753,1.18,1.559,1.123,8.11111,0.0699839,4.18823,7.62393
3.8,1.073,0.924,0.877,8.11111,0.403567,9.09488,4.35328
5.637,1.37,0.909,2.427,12.2222,0.301693,2.02183,3.97035
4.449,1.777,0.939,0.856,24.4444,0.339739,3.86488,2.95679
7.875,2.137,0.913,3.958,24.7778,0,0.143033,3.49931
8.008,2.307,0.914,3.94,24.7778,0,0.171417,3.80829
4.889,2.322,0.879,0.826,24.7778,0.493666,1.12585,3.88611
4.709,2.154,0.873,0.825,25.8889,0.345095,3.0943,3.14379
4.626,2.016,0.883,0.851,25.1111,0.501207,2.30198,2.32561
7.894,1.919,0.928,4.172,22.8889,0,0.147392,2.50041
4.767,1.949,0.954,0.904,22.8889,0.126008,3.00481,2.21518
7.709,1.778,0.995,4.001,22.3333,0.976066,0.106987,2.31025
8.417,2.03,0.97,4.079,23,0,0.157133,2.72965
4.578,1.881,0.966,0.849,22.8889,0.071447,3.29967,2.64669
6.342,1.992,0.903,2.533,22,0.561795,1.01257,2.13161
7.908,1.927,0.947,4.163,21.3333,0,0.135993,2.19472
7.066,1.803,0.912,3.408,21.3333,0.0387461,0.573976,2.2431
7.926,1.917,0.898,4.174,21,0.873092,0.190404,2.14162
6.159,1.829,0.886,2.543,21.3333,0.415236,0.943958,1.74023
7.073,1.924,0.948,3.306,23,0.00320574,0.419064,1.81222
8.147,1.964,0.973,4.057,26.5556,0,0.117558,1.88399
8.25,2.14,0.974,4.208,26.2222,0.101801,0.122431,1.97812
7.786,1.958,0.981,3.975,26,0,0.155033,2.05787
8.158,2.238,0.981,4.028,25.8889,0,0.134412,2.15133
8.248,2.206,0.985,4.147,25.1111,0.179302,0.119588,2.3667
7.135,1.854,0.986,3.412,23.7778,0.00216133,0.637788,2.51859
4.788,2.046,0.935,0.887,23.2222,0.414569,4.40255,1.99882
7.966,1.882,0.985,4.22,22,0,0.134842,2.00189
7.136,1.924,0.992,3.311,21.4444,0.0185677,0.488901,1.99413
7.873,1.792,0.922,4.251,20.8889,0.146038,0.170956,1.9725
8.513,2.089,1.554,4.009,22.3333,0,0.132734,1.97468
7.774,1.911,0.92,4.055,22.2222,0.626821,0.0666628,1.9399
7.713,1.962,0.895,4.041,22.8889,0,0.153295,1.94172
7.646,1.944,0.904,3.956,22.1111,0,0.0441936,1.93959
7.678,1.882,0.916,4.074,21.6667,0,0.0205508,1.94057
7.529,1.835,0.943,3.919,21,0,0.00702093,1.94031
4.406,1.842,0.889,0.812,21,0.627264,0.049233,1.9101
7.746,2.056,0.874,3.995,21.2222,0,0.021266,1.90907
5.391,1.949,0.957,1.593,20.8889,0.0507636,0.0379881,1.90511
4.466,1.814,0.933,0.863,20.4444,0.0602002,0.0983676,1.89625
7.543,1.712,0.973,4.043,19.5556,0,0.0318923,1.89423
7.865,1.942,0.986,4.081,18.5556,0,0.00766164,1.87975
7.591,1.875,0.933,3.943,18.1111,0,0.00505929,1.88589
7.567,1.796,0.912,3.984,17.5556,2.5031,0.00188452,1.89931
7.578,1.793,0.891,4.024,17.3333,8.25259,0.00165726,1.90657
6.989,1.832,0.909,3.364,17.1111,1.46229,0.0221058,1.91173
7.56,1.691,0.915,4.123,17.4444,0,0.016211,1.91479
7.579,1.677,0.947,4.106,17.2222,0,0.00475175,1.90448
4.459,1.749,0.98,0.839,17.2222,0.170389,0.0106047,1.89606
5.951,1.642,0.941,2.489,17.2222,0.0876396,0.0323757,1.88274
5.233,1.777,0.905,1.654,16.7778,0.210829,0.246742,1.80388
5.937,1.65,0.932,2.475,15.7778,0.233218,0.337017,1.69437
7.397,1.589,0.913,4.05,16.4444,0,0.0871201,1.67504
7.626,1.688,0.938,4.137,16.3333,0,0.0423269,1.66896
5.928,1.607,0.943,2.469,16.3333,0.307503,0.0956376,1.64112
7.183,1.554,0.934,3.828,15.4444,0,0.0434343,1.63957
7.523,1.487,0.928,4.246,15.3333,0,0.014275,1.64712
7.37,1.462,0.932,4.11,15.2222,0,0.01033,1.65471
4.296,1.566,0.962,0.855,15.2222,0.615285,0.0926402,1.62159
4.2,1.516,0.946,0.847,15.2222,0.47636,0.125398,1.56719
7.621,1.803,0.941,3.992,15.2222,0.484072,0.0143693,1.55275
7.19,1.524,0.927,3.932,14.2222,0,0.0703103,1.99231
4.195,1.548,0.977,0.812,14.3333,0.164566,0.863171,1.85824
4.317,1.684,0.949,0.812,15.1111,0.449246,0.901855,1.42681
7.37,1.602,0.948,3.989,14.1111,0,0.0431816,1.38775
7.549,1.558,0.981,4.157,14.1111,0,0.0195565,1.36458
7.572,1.663,0.977,4.085,14.1111,0,0.00892942,1.30853
7.561,1.592,0.933,4.198,14,0,0.00423379,1.2759
7.491,1.538,0.933,4.157,13.2222,0,0.00308713,1.20465
7.415,1.587,0.933,4.057,12.7778,0,0.00186592,1.17009
7.761,1.578,0.963,4.372,11.7778,0,0.00369086,1.08844
7.323,1.42,0.922,4.185,11.1111,0,0.000635136,1.03081
7.547,1.303,1.281,4.173,10.6667,0,0.00248564,0.951976
6.847,1.316,0.982,3.767,10.2222,0,0.000684037,0.816394
6.735,1.221,0.912,3.82,9.66667,0,0.00233718,0.748051
6.915,1.357,0.894,3.869,9.44444,0,0.000969906,0.641195
6.787,1.194,0.942,3.846,9.22222,0,0.00349778,0.598746
7.019,1.376,0.939,3.897,9.11111,0,0.0015907,0.563036
3.92,1.323,0.935,0.788,8.88889,0.228381,0.0717248,0.495531
6.698,1.234,0.933,3.734,8.88889,0,0.00389388,0.467249
6.364,1.093,0.876,3.646,8.55556,0,0.00184255,0.422276
6.401,1.094,0.868,3.689,8.55556,0,0.000631165,0.405226
6.639,1.201,0.894,3.776,8.55556,0,0.00225929,0.391466
6.646,1.213,0.926,3.737,8.55556,0,0.00104805,0.381036
3.743,1.267,0.889,0.77,8.44444,0.250869,0.0464244,0.35869
3.743,1.281,0.888,0.759,8.44444,0.244541,0.0723098,0.334084
3.628,1.13,0.893,0.77,8.44444,0.372689,0.116175,0.276379
3.588,1.105,0.885,0.763,8.33333,0.445103,0.130806,0.202122
3.658,1.125,0.909,0.805,7.88889,0.304846,0.0925309,0.146368
6.927,1.224,0.906,4.013,9.11111,0,0.00255078,0.132473
