Cost reduction,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms)
0.443693,1569.67,6,31,1.11161,545,454,495
0.660674,1302.72,5,31,1.12903,441,366,422
0.150833,1062.71,4,31,1.10538,335,295,357
0.11012,1042.38,4,31,1.10108,324,294,353
0.371007,1151.73,4,31,1.11452,447,294,335
0,969.261,4,31,1.1,110,295,480
0.65622,1115.42,4,31,1.12258,430,303,315
0,902.945,4,31,1.1,108,304,411
0.345296,1083.13,4,31,1.1086,333,316,356
0.605503,1055.85,4,31,1.11183,331,322,335
0.589613,1095.14,4,31,1.11075,337,293,393
0.0564041,1119.21,5,31,1.14839,222,377,451
0.634873,1050.82,4,31,1.10108,328,295,356
0.600762,1030.86,4,31,1.1086,327,303,332
0.747803,1617.26,6,31,1.11161,561,451,525
0.460207,982.897,4,31,1.10323,218,300,397
0.814939,1220.58,4,31,1.16935,445,294,408
0.52044,1732.35,6,31,1.18495,674,446,530
0.201802,1159.83,4,31,1.18629,437,293,359
0.466057,1157.1,4,31,1.1379,437,294,352
0.174044,1036.6,4,31,1.10108,327,299,339
0,899.304,4,31,1.1,110,315,398
0.552658,1465.34,5,31,1.15677,570,366,450
0.0674727,890.351,4,31,1.1,215,294,314
0.688028,1415.93,5,31,1.18194,552,375,414
0.725568,1367.58,5,31,1.10968,432,366,495
0.491941,1119.76,4,31,1.15484,444,294,310
0.443658,1889.42,7,31,1.21505,693,513,604
0.407217,1040.43,4,31,1.11935,332,303,340
0.956012,1060.96,4,31,1.13656,341,293,352
0.366273,1225.66,4,31,1.11694,447,296,410
0.911606,1545,5,31,1.17355,566,368,531
0.250763,1047.79,4,31,1.1086,332,292,344
0.643942,1337.68,5,31,1.13629,440,367,459
0.625145,974.436,4,31,1.10161,223,301,375
0,829.323,4,31,1.1,108,293,357
0.122528,1097.99,4,31,1.10108,333,307,389
0.134054,1058.4,4,31,1.10538,330,295,356
0.224179,1431.46,5,31,1.10323,450,369,530
0.356009,1165.77,4,31,1.11935,435,293,363
0.567931,1038.03,4,31,1.10645,326,300,342
0.236445,1571.08,6,31,1.10645,543,447,506
0.613314,1025.15,4,31,1.11828,325,294,339
0.285275,1160.16,4,31,1.12984,435,294,360
0.190342,607.999,2,31,1.11452,222,223,92
0.156833,1176.78,4,31,1.10108,332,312,442
0.740368,2423.27,8,31,1.30726,949,587,809
0.613605,1648.42,6,31,1.11613,544,440,585
0.675725,1052.87,4,31,1.2129,335,295,357
0.651665,1346.78,5,31,1.18387,445,367,460
0.73379,1146.63,4,31,1.19758,448,293,334
0.356342,1104.16,4,31,1.1043,333,293,402
0.584277,969.949,4,31,1.10968,222,311,363
0,808.193,4,31,1.1,110,295,329
0.381888,1574.87,6,31,1.11161,547,443,516
0.321058,1340.58,5,31,1.14758,445,367,451
0.179798,1321.12,5,31,1.11694,438,366,443
0.298564,938.085,4,31,1.10161,221,294,352
0.0976036,1431.67,5,31,1.11129,449,379,518
0.249123,1112.57,4,31,1.1043,341,293,396
0.432443,1671.68,6,31,1.10839,547,441,608
0.533231,945.341,4,31,1.10806,218,294,368
0.847148,1381.61,5,31,1.12742,437,367,502
0.109333,1103.65,4,31,1.10323,333,293,396
0.216219,1073.61,4,31,1.10323,324,293,384
0.207339,1396.37,5,31,1.1329,542,369,416
0.141012,1015.09,4,31,1.14946,334,294,317
0.316465,1126.52,4,31,1.11828,328,294,424
0.00501896,956.054,4,31,1.1,216,301,366
0.208189,1385.06,5,31,1.11694,443,386,477
0.248785,970.126,4,31,1.10968,229,297,367
0.495661,968.599,4,31,1.10645,224,293,375
0.191765,962.056,4,31,1.1,222,294,374
0.532611,1180.08,4,31,1.1172,342,311,444
0.237817,1313.81,5,31,1.14355,447,417,377
0.0241555,1116.5,4,31,1.1043,336,294,402
0.0738235,1121.84,4,31,1.1043,331,313,396
0.303374,1089.74,4,31,1.11828,329,297,387
0.841072,1637.13,6,31,1.12774,557,440,562
0.421115,949.039,4,31,1.10323,217,293,367
0,816.549,4,31,1.1,110,299,337
0.270797,1298.19,5,31,1.10242,442,366,414
0.263804,1596.73,6,31,1.11097,556,449,512
0.500717,1252.74,4,31,1.15645,465,293,413
0.841825,1077.88,4,31,1.10645,339,294,373
0.288257,1090.48,4,31,1.10215,334,313,373
0.0181615,903.528,4,31,1.10323,215,305,318
0.672401,1182.68,4,31,1.1371,442,295,368
0.618685,1767.29,6,31,1.18871,674,440,567
0,801.384,4,31,1.10323,112,312,308
0.795388,1467.9,5,31,1.20129,566,374,454
0.000258847,914.55,4,31,1.1,215,294,331
0.609843,1047.08,4,31,1.10538,325,298,351
0.777582,1073.99,4,31,1.11183,329,293,382
0.255364,1614,6,31,1.10581,558,440,539
0.397454,1636.57,6,31,1.13806,555,441,564
0.609391,988.452,4,31,1.12688,329,294,302
0.883093,1108.07,4,31,1.12043,333,293,410
0.412038,1112.37,4,31,1.10215,330,294,417
0.274838,1043.03,4,31,1.10215,333,294,343
