Iteration,Cost,Cost reduction,time (ms)
0,5.72684,0.793844,6.729
1,4.99614,0.820147,12.507
2,4.86177,0.824985,17.657
3,4.86177,0.824985,23.193
4,4.86177,0.824985,25.88
5,4.73893,0.829407,28.901
6,4.57806,0.835198,34.482
7,4.57806,0.835198,39.649
