Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0,37.645,97.14,1,13,1.1,26.56,0.132,6.677,1.037,18.711,15.628,27.564
0.296633,32.3605,102.785,1,13,1.1,26.255,0.166,6.688,1.157,18.241,15.732,32.42
0.326301,26.614,104.269,1,13,1.1,26.812,0.139,7.485,0.809,18.376,15.717,32.01
0.316587,27.7205,102.847,1,13,0.7,25.313,0.129,6.617,0.81,17.756,15.852,31.675
0,44.4091,94.419,1,13,1.1,26.01,0.13,6.649,0.815,18.414,15.718,25.173
0.362499,25.9372,103.143,1,13,1.3,26.99,0.163,7.767,0.932,18.125,15.968,31.688
0.414603,28.2862,99.487,1,13,0.7,26.395,0.137,6.678,1.174,18.403,15.687,29.623
0.353909,24.9789,103.588,1,13,0.9,25.843,0.119,6.821,0.92,17.981,15.807,32.47
0.327412,30.6051,103.101,1,13,0.7,25.691,0.125,6.409,1.014,18.14,15.668,32.543
0.346745,28.5176,101.904,1,13,0.9,25.722,0.129,6.225,1.263,18.103,15.675,32.152
0.312031,29.8061,102.676,1,13,1.1,26.106,0.126,6.524,0.833,18.619,15.745,32.741
0.31942,28.438,103.841,1,13,0.9,26.569,0.13,6.835,1.178,18.425,15.62,32.847
0.29864,32.7489,103.714,1,13,0.9,25.786,0.131,6.416,0.932,18.304,15.796,33.962
0,49.4406,95.443,1,13,0.9,26.253,0.126,6.394,0.797,18.934,15.601,27.415
0.323475,31.4968,104.108,1,13,0.9,26.917,0.184,7.395,0.821,18.514,15.738,31.866
0.358218,27.5157,102.582,1,13,0.7,25.344,0.132,6.158,1.009,18.042,15.693,31.835
0.315619,27.0618,105.255,1,13,0.807692,26.753,0.129,7.458,0.848,18.317,15.76,32.298
0.326422,29.9214,103.775,1,13,1.00769,26.23,0.137,7.034,0.787,18.27,16.038,32.121
0.447809,21.6977,99.214,1,13,0.7,26.033,0.12,6.943,0.769,18.199,15.997,29.317
0.359528,27.0398,100.687,1,13,0.5,24.895,0.111,5.625,0.775,18.381,15.827,30.79
0.308067,27.2442,104.613,1,13,0.807692,25.891,0.125,6.108,0.77,18.884,15.793,33.44
0.219356,35.5551,102.66,1,13,1.00769,26.317,0.14,6.901,0.782,18.492,15.936,31.156
0.44661,23.885,101.567,1,13,0.7,25.205,0.125,6.307,0.752,18.019,15.761,31.443
0.344093,28.3368,102.275,1,13,0.5,24.335,0.121,4.878,0.796,18.537,15.867,32.349
0.400195,26.8529,98.869,1,13,0.6,24.679,0.114,5.27,0.762,18.53,15.81,30.77
