Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
102.158,0,22,65.092,21.317,12.999,0,0,0
102.008,0,22,66.238,18.276,14.602,0,0,0
103.421,0,22,66.48,18.953,14.928,0,0,0
109.656,0,22,69.738,21.174,15.215,0,0,0
109.991,0,22,70.408,20.867,15.274,0,0,0
113.891,0,22,71.641,22.6,16.109,0,0,0
120.81,0,22,75.547,25.751,15.77,0,0,0
123.694,0,22,77.56,25.118,16.977,0,0,0
120.567,0,22,78.207,22.317,16.073,0,0,0
121.812,0,22,80.588,21.218,15.989,0,0,0
117.461,0,22,75.64,20.816,16.654,0,0,0
121.921,0,22,82.029,20.108,15.807,0,0,0
117.523,0,22,75.867,20.146,17.368,0,0,0
115.683,0,22,74.478,21.206,16.122,0,0,0
118.933,0,22,78.825,19.945,16.045,0,0,0
114.92,0,22,74.638,19.864,16.122,0,0,0
119.74,0,22,77.439,22.052,16.245,0,0,0
120.475,0,22,79.151,20.181,16.645,0,0,0
127.88,0,22,81.834,22.423,19.328,0,0,0
122.285,0,22,79.639,22.089,16.395,0,0,0
122.674,0,22,78.886,23.009,16.432,0,0,0
126.603,0,22,84.71,20.884,16.714,0,0,0
133.005,0,22,91.788,19.414,17.267,0,0,0
138.393,0,22,95.423,20.841,17.33,0,0,0
143.018,0,22,99.754,21.487,16.777,0,0,0
138.273,0,22,94.887,20.528,17.766,0,0,0
134.832,0,22,91.339,20.022,18.111,0,0,0
136.081,0,22,93.188,20.707,16.978,0,0,0
137.386,0,22,93.146,22.094,17.15,0,0,0
133.782,0,22,89.252,20.96,18.315,0,0,0
141.769,0,22,96.812,21.653,17.821,0,0,0
139.662,0,22,92.876,23.153,18.255,0,0,0
140.072,0,22,95.408,21.304,17.879,0,0,0
133.982,0,22,87.552,21.043,20.124,0,0,0
135.541,0,22,90.075,20.569,19.621,0,0,0
139.136,0,22,95.471,19.894,18.446,0,0,0
138.245,0,22,94.446,20.811,17.78,0,0,0
138.235,0,22,95.071,19.906,18.162,0,0,0
138.434,0,22,95.352,20.143,17.814,0,0,0
139.556,0,22,96.318,20.795,17.363,0,0,0
140.701,0,22,95.258,21.648,18.546,0,0,0
142.996,0,22,96.977,22.081,18.579,0,0,0
142.989,0,22,99.293,20.482,17.449,0,0,0
146.493,0,22,97.762,22.375,20.736,0,0,0
150.865,0,22,103.102,20.713,21.339,0,0,0
150.699,0,22,102.142,21.934,20.839,0,0,0
153.24,0,22,105.978,23.669,17.693,0,0,0
148.828,0,22,100.702,22.046,20.5,0,0,0
134.015,0,22,90.066,21.284,17.411,0,0,0
129.616,0,22,86.569,21.564,16.686,0,0,0
135.889,0,22,92.104,21.428,17.586,0,0,0
130.996,0,22,89.237,19.736,17.436,0,0,0
126.777,0,22,82.827,21.412,17.988,0,0,0
130.952,0,22,87.548,21.58,17.117,0,0,0
128.55,0,22,85.811,21.457,16.734,0,0,0
128.528,0,22,84.859,21.499,17.629,0,0,0
134.902,0,22,91.58,21.377,16.86,0,0,0
139.723,0,22,96.581,20.72,17.395,0,0,0
143.204,0,22,96.295,23.36,18.385,0,0,0
133.11,0,22,91.886,20.323,16.31,0,0,0
123.445,0,22,81.068,20.57,17.554,0,0,0
121.799,0,22,80.321,21.016,16.224,0,0,0
129.378,0,22,83.702,21.52,19.775,0,0,0
129.257,0,22,85.987,21.172,17.57,0,0,0
130.969,0,22,86.815,21.96,17.522,0,0,0
127.996,0,22,85.761,20.837,16.709,0,0,0
132.024,0,22,88.004,20.679,18.747,0,0,0
130.564,0,22,88.47,20.224,17.1,0,0,0
134.965,0,22,89.626,21.14,19.323,0,0,0
138.253,0,22,93.298,21.749,18.141,0,0,0
137.402,0,22,93.275,20.257,18.718,0,0,0
137.905,0,22,92.51,20.849,19.73,0,0,0
136.485,0,22,93.145,21.196,17.128,0,0,0
143.752,0,22,93.756,25.733,19.286,0,0,0
140.217,0,22,96.766,20.428,17.653,0,0,0
144.975,0,22,97.818,23.641,18.129,0,0,0
147.567,0,22,99.313,21.943,20.746,0,0,0
147.254,0,22,95.935,25.363,20.924,0,0,0
145.522,0,22,96.97,22.27,21.069,0,0,0
145.159,0,22,97.781,21.398,20.64,0,0,0
136.501,0,22,94.144,20.013,17.335,0,0,0
142.036,0,22,95.808,20.138,20.885,0,0,0
142.103,0,22,95.28,21.421,20.492,0,0,0
138.491,0,22,95.402,20.528,17.559,0,0,0
145.636,0,22,102.657,20.81,17.06,0,0,0
142.506,0,22,98.7,19.929,18.534,0,0,0
