Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
150.077,0,100,136.475,4.483,4.017,0,0,0
132.157,0,100,121.085,4.009,4.121,0,0,0
167.087,0,100,153.859,4.697,5.883,0,0,0
148.044,0,100,135.55,4.291,3.993,0,0,0
138.605,0,100,126.474,4.511,4.373,0,0,0
139.437,0,100,127.825,4.753,4.119,0,0,0
140.182,0,100,129.093,4.357,4.136,0,0,0
127.941,0,100,117.335,4.104,3.967,0,0,0
139.918,0,100,128.495,4.656,4.103,0,0,0
134.113,0,100,122.244,4.826,4.219,0,0,0
137.659,0,100,125.981,4.431,4.371,0,0,0
134.034,0,100,122.456,4.439,4.304,0,0,0
129.424,0,100,117.712,4.373,4.385,0,0,0
140.689,0,100,127.551,4.628,5.175,0,0,0
143.549,0,100,130.019,4.615,5.291,0,0,0
165.565,0,100,150.494,4.595,6.356,0,0,0
153.538,0,100,138.991,4.297,5.704,0,0,0
159.007,0,100,144.595,4.168,5.924,0,0,0
167.696,0,100,152.912,4.305,6.486,0,0,0
159.367,0,100,143.826,4.467,6.573,0,0,0
165.079,0,100,149.601,4.211,6.601,0,0,0
181.959,0,100,165.485,4.486,7.014,0,0,0
171.919,0,100,155.186,4.875,7.092,0,0,0
173.828,0,100,157.396,4.495,6.962,0,0,0
196.274,0,100,175.518,4.753,10.544,0,0,0
181.82,0,100,163.494,4.192,8.33,0,0,0
182.247,0,100,164.124,4.374,8.021,0,0,0
179.551,0,100,162.156,4.455,7.902,0,0,0
170.146,0,100,153.288,5.059,7.247,0,0,0
165.415,0,100,148.382,4.32,7.496,0,0,0
181.697,0,100,163.27,4.411,8.4,0,0,0
177.251,0,100,157.985,4.798,8.735,0,0,0
176.526,0,100,157.197,4.751,8.751,0,0,0
180.568,0,100,162.132,4.343,8.514,0,0,0
177.34,0,100,159.003,4.491,8.293,0,0,0
179.854,0,100,162.637,4.2,7.748,0,0,0
190.093,0,100,171.986,4.667,8.042,0,0,0
197.111,0,100,178.65,4.173,8.547,0,0,0
180.606,0,100,161.829,4.382,8.617,0,0,0
181.522,0,100,162.11,5.437,8.254,0,0,0
181.43,0,100,160.292,5.34,9.277,0,0,0
174.583,0,100,155.1,5.318,8.16,0,0,0
