Iteration,Cost,Cost reduction,time (ms)
0,12.6739,0.00816201,3161.57
1,12.601,0.0138727,6271.25
2,12.424,0.027721,9368.05
3,12.2857,0.0385406,12500.6
4,12.2857,0.0385406,15634
5,12.2731,0.0395289,15825.5
