Optimisation time (ms),num dofs,% derivs,derivs time (ms),BP time (ms),FP time (ms),surprise,expected,new cost
5.074,0,21.25,2.491,0.636,1.073,0,0,0
5.157,0,21.25,2.517,0.632,1.141,0,0,0
4.545,0,21.25,2.284,0.584,0.911,0,0,0
4.276,0,21.25,1.882,0.62,0.926,0,0,0
9.562,0,21.25,2.509,1.345,4.822,0,0,0
4.568,0,21.25,2.162,0.65,0.911,0,0,0
4.191,0,21.25,1.881,0.605,0.908,0,0,0
5.373,0,21.25,2.816,0.689,1.011,0,0,0
4.526,0,21.25,2.225,0.584,0.905,0,0,0
8.936,0,21.25,2.333,1.387,4.302,0,0,0
4.685,0,21.25,2.348,0.636,0.88,0,0,0
4.474,0,21.25,2.188,0.617,0.857,0,0,0
4.623,0,21.25,2.243,0.624,0.93,0,0,0
4.421,0,21.25,2.138,0.58,0.919,0,0,0
4.248,0,21.25,2.051,0.621,0.822,0,0,0
8.898,0,21.25,2.66,1.917,3.488,0,0,0
4.284,0,21.25,2.003,0.634,0.84,0,0,0
4.201,0,21.25,2.008,0.627,0.838,0,0,0
4.097,0,21.25,1.934,0.638,0.781,0,0,0
4.202,0,21.25,2.033,0.623,0.785,0,0,0
4.248,0,21.25,1.976,0.615,0.83,0,0,0
8.258,0,21.25,2.419,1.842,3.253,0,0,0
4.289,0,21.25,2.04,0.634,0.855,0,0,0
4.137,0,21.25,1.921,0.63,0.835,0,0,0
4.214,0,21.25,2.039,0.62,0.79,0,0,0
4.266,0,21.25,1.988,0.624,0.818,0,0,0
4.451,0,21.25,2.128,0.629,0.911,0,0,0
8.763,0,21.25,2.724,1.868,3.413,0,0,0
4.326,0,21.25,2.044,0.658,0.847,0,0,0
4.159,0,21.25,2.001,0.603,0.791,0,0,0
4.542,0,21.25,2.012,0.619,1.088,0,0,0
4.271,0,21.25,1.907,0.628,0.945,0,0,0
4.479,0,21.25,2.165,0.611,0.884,0,0,0
10.396,0,21.25,2.525,1.705,5.318,0,0,0
4.525,0,21.25,2.168,0.633,0.945,0,0,0
4.398,0,21.25,2.076,0.615,0.925,0,0,0
4.453,0,21.25,2.096,0.623,0.926,0,0,0
4.404,0,21.25,2.057,0.607,0.939,0,0,0
4.246,0,21.25,2.034,0.617,0.82,0,0,0
10.654,0,21.25,2.587,1.951,5.274,0,0,0
4.485,0,21.25,2.129,0.644,0.878,0,0,0
4.457,0,21.25,2.074,0.623,0.872,0,0,0
4.423,0,21.25,1.949,0.774,0.863,0,0,0
4.44,0,21.25,2.13,0.617,0.865,0,0,0
4.464,0,21.25,2.116,0.622,0.905,0,0,0
9.358,0,21.25,2.435,1.703,4.308,0,0,0
4.665,0,21.25,2.342,0.642,0.89,0,0,0
4.251,0,21.25,1.869,0.619,0.93,0,0,0
4.47,0,21.25,2.118,0.601,0.94,0,0,0
4.522,0,21.25,2.25,0.61,0.842,0,0,0
4.566,0,21.25,2.188,0.621,0.894,0,0,0
10.379,0,21.25,2.576,1.784,5.12,0,0,0
4.522,0,21.25,2.114,0.639,0.882,0,0,0
4.302,0,21.25,2.057,0.615,0.814,0,0,0
4.391,0,21.25,2.022,0.618,0.888,0,0,0
4.864,0,21.25,2.553,0.651,0.85,0,0,0
4.345,0,21.25,2.044,0.634,0.832,0,0,0
9.909,0,21.25,4.164,2.066,2.795,0,0,0
4.467,0,21.25,1.9,0.634,1.084,0,0,0
4.456,0,21.25,2.009,0.63,0.924,0,0,0
4.566,0,21.25,2.156,0.635,0.908,0,0,0
4.237,0,21.25,1.878,0.614,0.891,0,0,0
4.425,0,21.25,2.003,0.622,0.959,0,0,0
9.396,0,21.25,2.923,2.054,3.545,0,0,0
4.714,0,21.25,2.13,0.639,1.064,0,0,0
4.468,0,21.25,2.014,0.672,0.926,0,0,0
4.496,0,21.25,2.151,0.61,0.919,0,0,0
4.535,0,21.25,2.124,0.615,0.938,0,0,0
4.85,0,21.25,2.242,0.626,1.008,0,0,0
10.494,0,21.25,2.719,1.786,5.088,0,0,0
4.622,0,21.25,2.249,0.626,0.86,0,0,0
4.654,0,21.25,2.217,0.624,0.914,0,0,0
4.571,0,21.25,2.237,0.619,0.858,0,0,0
4.592,0,21.25,1.973,0.758,1.006,0,0,0
4.477,0,21.25,2.144,0.584,0.917,0,0,0
10.077,0,21.25,2.712,1.936,4.564,0,0,0
4.413,0,21.25,1.919,0.643,0.942,0,0,0
4.664,0,21.25,2.251,0.625,0.94,0,0,0
4.378,0,21.25,2.004,0.64,0.902,0,0,0
4.439,0,21.25,1.985,0.606,0.954,0,0,0
4.807,0,21.25,2.373,0.617,0.94,0,0,0
9.496,0,21.25,2.708,1.902,3.963,0,0,0
4.587,0,21.25,2.112,0.634,0.913,0,0,0
4.404,0,21.25,1.995,0.627,0.914,0,0,0
4.144,0,21.25,1.869,0.601,0.896,0,0,0
4.273,0,21.25,1.972,0.619,0.88,0,0,0
4.426,0,21.25,1.908,0.619,1.105,0,0,0
10.238,0,21.25,2.485,1.83,5.091,0,0,0
4.563,0,21.25,2.093,0.645,0.934,0,0,0
4.428,0,21.25,1.996,0.629,0.947,0,0,0
4.461,0,21.25,1.957,0.623,0.903,0,0,0
4.478,0,21.25,1.889,0.636,1.004,0,0,0
4.809,0,21.25,2.361,0.623,0.915,0,0,0
10.049,0,21.25,3.594,2.056,3.476,0,0,0
4.404,0,21.25,2.035,0.633,0.893,0,0,0
4.304,0,21.25,1.911,0.624,0.949,0,0,0
4.619,0,21.25,1.963,0.605,1.21,0,0,0
4.72,0,21.25,2.045,0.902,0.925,0,0,0
4.479,0,21.25,2.006,0.623,0.874,0,0,0
9.932,0,21.25,2.534,1.859,4.653,0,0,0
4.425,0,21.25,2.016,0.634,0.947,0,0,0
4.373,0,21.25,1.953,0.609,0.955,0,0,0
4.49,0,21.25,2.053,0.699,0.882,0,0,0
4.457,0,21.25,2.088,0.621,0.892,0,0,0
4.643,0,21.25,2.097,0.768,0.952,0,0,0
10.189,0,21.25,2.405,1.795,5.113,0,0,0
4.416,0,21.25,1.891,0.767,0.904,0,0,0
4.292,0,21.25,2.05,0.619,0.833,0,0,0
4.314,0,21.25,1.958,0.62,0.876,0,0,0
4.263,0,21.25,1.914,0.621,0.911,0,0,0
4.148,0,21.25,1.88,0.603,0.877,0,0,0
10.004,0,21.25,2.698,1.765,4.684,0,0,0
4.226,0,21.25,1.986,0.634,0.816,0,0,0
4.525,0,21.25,2.062,0.624,0.977,0,0,0
4.244,0,21.25,1.911,0.634,0.902,0,0,0
4.484,0,21.25,2.107,0.618,0.899,0,0,0
4.286,0,21.25,1.985,0.621,0.862,0,0,0
8.415,0,21.25,2.598,1.946,3.096,0,0,0
5.06,0,21.25,2.536,0.635,0.882,0,0,0
4.671,0,21.25,2.211,0.664,0.968,0,0,0
4.334,0,21.25,2.041,0.603,0.873,0,0,0
4.448,0,21.25,2.117,0.629,0.878,0,0,0
4.311,0,21.25,1.909,0.622,0.946,0,0,0
10.287,0,21.25,2.633,1.875,4.912,0,0,0
4.68,0,21.25,2.304,0.635,0.82,0,0,0
4.486,0,21.25,2.015,0.623,0.923,0,0,0
4.232,0,21.25,1.914,0.624,0.923,0,0,0
4.216,0,21.25,1.841,0.636,0.926,0,0,0
4.241,0,21.25,2.06,0.62,0.798,0,0,0
8.806,0,21.25,2.442,1.391,4.128,0,0,0
4.319,0,21.25,2.006,0.635,0.904,0,0,0
4.532,0,21.25,2.086,0.588,1.106,0,0,0
4.44,0,21.25,2.148,0.62,0.874,0,0,0
4.398,0,21.25,2.1,0.617,0.853,0,0,0
4.37,0,21.25,1.986,0.625,0.941,0,0,0
10.084,0,21.25,2.304,1.112,5.834,0,0,0
4.483,0,21.25,2.18,0.632,0.88,0,0,0
4.29,0,21.25,2.077,0.619,0.815,0,0,0
4.506,0,21.25,2.105,0.613,0.957,0,0,0
4.154,0,21.25,1.859,0.634,0.9,0,0,0
4.54,0,21.25,2.259,0.616,0.863,0,0,0
9.405,0,21.25,2.297,1.215,5.066,0,0,0
4.363,0,21.25,2.052,0.632,0.859,0,0,0
4.278,0,21.25,1.994,0.616,0.866,0,0,0
4.302,0,21.25,1.947,0.624,0.954,0,0,0
4.393,0,21.25,2.109,0.597,0.895,0,0,0
4.106,0,21.25,1.917,0.614,0.811,0,0,0
10.173,0,21.25,2.503,1.299,5.524,0,0,0
4.608,0,21.25,2.218,0.638,0.945,0,0,0
4.214,0,21.25,1.9,0.641,0.889,0,0,0
4.099,0,21.25,1.944,0.624,0.789,0,0,0
4.13,0,21.25,1.864,0.616,0.832,0,0,0
4.057,0,21.25,1.844,0.618,0.821,0,0,0
6.318,0,21.25,2.611,0.637,2.211,0,0,0
4.404,0,21.25,2.079,0.637,0.844,0,0,0
4.136,0,21.25,1.889,0.619,0.797,0,0,0
4.48,0,21.25,1.816,0.634,1.247,0,0,0
4.221,0,21.25,1.962,0.606,0.861,0,0,0
4.099,0,21.25,1.936,0.622,0.791,0,0,0
8.815,0,21.25,2.392,1.301,4.324,0,0,0
4.354,0,21.25,1.952,0.632,0.897,0,0,0
4.088,0,21.25,1.785,0.634,0.851,0,0,0
4.199,0,21.25,1.956,0.62,0.827,0,0,0
4.345,0,21.25,2.053,0.617,0.847,0,0,0
4.324,0,21.25,1.973,0.631,0.934,0,0,0
9.405,0,21.25,2.517,1.8,4.268,0,0,0
4.231,0,21.25,1.934,0.634,0.834,0,0,0
4.175,0,21.25,1.836,0.616,0.925,0,0,0
4.102,0,21.25,1.894,0.617,0.826,0,0,0
4.258,0,21.25,1.915,0.634,0.933,0,0,0
4.213,0,21.25,1.925,0.604,0.869,0,0,0
9.532,0,21.25,2.286,1.327,5.125,0,0,0
4.357,0,21.25,2.023,0.592,0.902,0,0,0
4.329,0,21.25,2.031,0.627,0.864,0,0,0
4.46,0,21.25,2.139,0.616,0.897,0,0,0
4.109,0,21.25,1.89,0.66,0.843,0,0,0
4.263,0,21.25,1.98,0.602,0.874,0,0,0
10.32,0,21.25,2.398,1.82,5.292,0,0,0
4.3,0,21.25,2.056,0.637,0.827,0,0,0
4.085,0,21.25,1.865,0.626,0.833,0,0,0
4.242,0,21.25,2.008,0.631,0.846,0,0,0
4.186,0,21.25,1.962,0.623,0.831,0,0,0
4.141,0,21.25,1.904,0.621,0.855,0,0,0
6.864,0,21.25,1.922,0.639,3.472,0,0,0
4.302,0,21.25,1.99,0.633,0.885,0,0,0
4.032,0,21.25,1.785,0.656,0.855,0,0,0
4.054,0,21.25,1.756,0.6,0.961,0,0,0
4.067,0,21.25,1.89,0.627,0.805,0,0,0
4.024,0,21.25,1.769,0.621,0.911,0,0,0
10.104,0,21.25,2.467,1.752,5.045,0,0,0
4.466,0,21.25,2.223,0.633,0.805,0,0,0
4.352,0,21.25,1.84,0.612,1.089,0,0,0
4.162,0,21.25,1.993,0.622,0.786,0,0,0
4.663,0,21.25,2.393,0.607,0.85,0,0,0
4.687,0,21.25,2.06,0.615,0.996,0,0,0
8.219,0,21.25,2.456,0.772,4.148,0,0,0
4.116,0,21.25,1.957,0.634,0.783,0,0,0
4.155,0,21.25,1.918,0.621,0.84,0,0,0
4.181,0,21.25,2.008,0.614,0.834,0,0,0
4.498,0,21.25,2.248,0.616,0.844,0,0,0
4.401,0,21.25,2.119,0.619,0.861,0,0,0
10.385,0,21.25,2.765,1.865,4.979,0,0,0
4.471,0,21.25,2.168,0.634,0.87,0,0,0
4.552,0,21.25,2.261,0.604,0.869,0,0,0
4.341,0,21.25,2.124,0.601,0.842,0,0,0
4.624,0,21.25,2.375,0.62,0.8,0,0,0
4.412,0,21.25,2.058,0.618,0.935,0,0,0
10.081,0,21.25,6.614,0.657,2.012,0,0,0
4.675,0,21.25,2.472,0.63,0.789,0,0,0
4.93,0,21.25,2.232,1.075,0.834,0,0,0
4.585,0,21.25,1.928,0.618,0.966,0,0,0
4.681,0,21.25,2.096,0.608,1.185,0,0,0
4.476,0,21.25,2.183,0.623,0.857,0,0,0
10.33,0,21.25,2.706,1.942,4.845,0,0,0
4.331,0,21.25,1.873,0.635,0.863,0,0,0
4.378,0,21.25,2.039,0.61,0.893,0,0,0
4.365,0,21.25,2.082,0.616,0.849,0,0,0
4.339,0,21.25,2.099,0.618,0.81,0,0,0
4.523,0,21.25,2.146,0.66,0.918,0,0,0
8.399,0,21.25,2.638,1.826,3.127,0,0,0
4.591,0,21.25,2.166,0.635,0.904,0,0,0
4.62,0,21.25,2.31,0.622,0.858,0,0,0
4.662,0,21.25,2.239,0.693,0.925,0,0,0
4.48,0,21.25,2.153,0.679,0.831,0,0,0
4.253,0,21.25,1.989,0.621,0.884,0,0,0
10.294,0,21.25,2.785,1.916,4.776,0,0,0
4.326,0,21.25,1.99,0.632,0.899,0,0,0
4.527,0,21.25,2.053,0.619,1.001,0,0,0
4.435,0,21.25,2.001,0.646,0.945,0,0,0
4.623,0,21.25,2.217,0.625,0.915,0,0,0
4.37,0,21.25,2.112,0.617,0.827,0,0,0
8.488,0,21.25,2.658,1.785,3.151,0,0,0
4.643,0,21.25,2.172,0.634,0.976,0,0,0
4.565,0,21.25,2.218,0.618,0.888,0,0,0
4.619,0,21.25,2.233,0.614,0.905,0,0,0
4.934,0,21.25,2.415,0.615,0.997,0,0,0
4.307,0,21.25,2.027,0.618,0.888,0,0,0
10.306,0,21.25,2.449,1.557,5.505,0,0,0
4.859,0,21.25,2.315,0.708,0.959,0,0,0
4.677,0,21.25,2.316,0.616,0.883,0,0,0
5.912,0,21.25,2.363,0.772,1.906,0,0,0
