Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time BP (ms),Total time FP (ms)
0.741404,10.8787,1453.27,6,31,0.858602,505,0,140,20,336,453,437
0.19615,34.4869,1170.72,6,31,0.261828,236,0,53,10,169,459,425
0.771366,9.46374,1294.58,6,31,0.305914,371,0,67,16,282,454,418
0.162333,37.727,1060.79,6,31,0.115591,150,0,28,6,113,456,405
0.389293,25.0467,1254.48,6,31,0.441935,329,0,84,15,225,455,415
0.446787,22.7766,1172.56,6,31,0.32957,250,0,67,9,169,457,413
0.902481,4.13071,1393.33,6,31,0.463441,453,0,85,21,342,460,425
0.624809,14.9435,1385.69,6,31,0.414516,450,0,84,18,342,458,421
0.692052,12.5497,1358.89,6,31,0.61828,415,0,110,17,284,458,431
0.739356,10.1443,1244.17,6,31,0.389247,320,0,71,15,229,457,415
0.30085,29.1036,1308.63,6,31,0.351075,384,0,73,17,286,459,414
0.699943,11.5995,1325.06,6,31,0.351075,392,0,82,16,287,457,423
0.255206,30.9276,1253.31,6,31,0.170968,299,0,50,13,230,471,428
0.788445,7.70117,1246.04,6,31,0.37043,318,0,69,13,230,465,410
0.240276,29.721,1363.96,6,31,0.53172,412,0,100,18,290,462,435
0.302302,25.9312,1224.96,6,31,0.272581,322,0,71,14,232,461,390
0.672001,14.1528,1451.74,6,31,0.534946,479,0,106,18,348,464,451
0.399313,23.2069,1429.04,6,31,0.651613,485,0,108,21,347,468,420
0.428462,22.3647,1166.92,6,31,0.269355,235,0,48,11,173,470,408
0.691212,11.9132,1461.01,6,31,0.486022,480,0,104,21,350,488,436
0.642028,13.5248,1404.69,6,31,0.591935,423,0,108,15,294,480,445
0.705816,11.7888,1535.29,6,31,1.15215,565,0,187,18,350,463,448
0.729298,11.0804,1492.43,6,31,1.10753,512,0,196,16,292,471,453
0.434861,18.9672,1104.16,6,31,0.281183,176,0,51,6,116,477,400
0.292029,28.1912,1290.61,6,31,0.201075,309,0,57,12,235,476,449
0.428288,24.035,1178.99,6,31,0.148925,235,0,45,10,176,472,418
0.80405,7.82863,1468.12,6,31,0.467204,479,0,99,19,353,473,456
0.665564,13.6552,1379.31,6,31,0.287097,386,0,70,18,293,481,451
0.849246,5.86342,1284.38,6,31,0.317742,318,0,67,14,234,484,428
0.702249,12.3716,1509.1,6,31,0.975269,535,0,155,19,351,471,448
0.822619,6.55985,1476.44,6,31,1.16774,488,0,173,15,293,482,452
0.69655,11.1825,1369,6,31,0.716667,376,0,121,14,237,485,453
0.834981,6.60754,1515.14,6,31,1.00538,543,0,164,18,352,476,438
0.669309,13.7505,1406.02,6,31,0.889247,439,0,123,16,294,480,431
0.625897,13.5264,1506.55,6,31,0.534946,494,0,113,21,354,492,461
0.670845,13.5659,1517.23,6,31,0.576344,494,0,114,21,351,483,481
0.617364,16.2476,1514.47,6,31,1.00161,545,0,163,20,353,474,438
0.652652,14.6352,1381.04,6,31,0.501613,408,0,90,17,294,480,438
0,35.8923,1021.98,6,31,0.0897849,84,0,19,4,59,480,407
0.761489,8.91125,1493.75,6,31,0.828495,519,0,136,24,352,478,435
0.171095,34.513,1207.47,6,31,0.280645,253,0,63,9,177,479,422
0.8205,6.63446,1366.11,6,31,0.294624,386,0,69,16,295,475,445
0.740498,10.9707,1391.3,6,31,0.479032,406,0,88,18,294,480,447
0.497048,21.0906,1433.24,6,31,0.455914,470,0,89,21,353,477,427
0.63749,14.0492,1533.45,6,31,0.963978,549,0,168,19,353,478,446
0.673991,13.9959,1502.4,6,31,0.723118,519,0,139,20,351,474,450
0.588246,16.4041,1272.63,6,31,0.234946,305,0,53,13,235,482,430
0.753139,10.3347,1484.77,6,31,0.455914,491,0,111,18,353,480,456
0.78031,9.76657,1529.81,6,31,1.06989,486,0,170,15,294,491,494
0.477553,19.8523,1531.62,6,31,0.802151,529,0,149,19,354,481,459
0.505343,20.16,1415.59,6,31,0.558065,419,0,104,17,293,496,446
0.326006,26.996,1284.74,6,31,0.310215,319,0,67,12,236,486,424
0.486882,20.2161,1296.59,6,31,0.415591,330,0,76,13,235,480,429
0.825005,7.17705,1369.44,6,31,0.512903,406,0,91,17,293,478,427
0.403713,24.1192,1317.19,6,31,0.453226,339,0,84,15,236,479,444
0.596281,17.9689,1436.15,6,31,1.16022,478,0,159,18,294,478,422
0.6317,14.1616,1557.14,6,31,0.963978,556,0,163,19,364,486,457
0.186419,31.3328,1198.05,6,31,0.269355,246,0,55,9,178,481,418
0.80417,8.37711,1372.57,6,31,0.298387,391,0,69,16,299,489,436
0.460651,21.9531,1313.77,6,31,0.280108,319,0,61,13,239,485,452
0.0507034,36.6533,1174.54,6,31,0.145161,236,0,39,11,181,484,400
0.670814,14.0935,1498.86,6,31,0.474731,503,0,112,21,361,483,453
0.13458,38.3363,1114.07,6,31,0.217204,165,0,39,7,117,476,419
0.593563,16.7307,1519.43,6,31,0.523656,503,0,111,19,363,486,475
0.247293,27.6947,1319.49,6,31,0.377957,330,0,72,12,239,483,451
0.663425,13.8586,1410.39,6,31,0.535484,422,0,96,16,304,485,447
0.588783,17.4845,1534.99,6,31,0.77957,535,0,141,20,364,487,455
0.0194972,42.2719,1154.83,6,31,0.337634,184,0,57,7,117,476,441
0.696419,12.6329,1490.28,6,31,0.433333,483,0,97,19,358,495,453
0.326766,27.1053,1314.79,6,31,0.415591,329,0,71,14,238,479,453
0.253874,28.9094,1103.42,6,31,0.0817204,149,0,24,6,116,471,431
0.765494,9.89112,1450.34,6,31,0.527957,433,0,109,17,300,484,478
0.488487,20.3045,1315.14,6,31,0.483333,341,0,83,15,239,485,435
0.230652,29.7576,1255.47,6,31,0.574194,285,0,91,9,181,483,435
0.081936,37.9531,1209.42,6,31,0.235484,241,0,51,9,177,474,438
0.558501,17.7093,1271.82,6,31,0.366667,327,0,71,13,239,482,410
0.501746,20.3447,1480.41,6,31,0.542473,493,0,104,20,362,492,437
0.461437,23.0877,1521.4,6,31,0.625269,510,0,118,19,363,488,465
0.797698,7.94537,1502.38,6,31,0.787634,473,0,145,15,305,497,476
0.336463,23.5116,1279.58,6,31,0.325269,330,0,70,14,240,491,404
0.537098,21.6426,1384.13,6,31,0.418817,406,0,81,15,302,488,433
0.515917,20.0402,1205.53,6,31,0.20914,236,0,43,11,178,480,437
0.43852,21.3812,1271.91,6,31,0.287634,316,0,58,12,241,492,410
