Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.229025,103.442,192.689,1,13,6,48.145,0.338,22.171,1.357,24.277,61.269,38.382
0.953818,2.75916,168.109,1,13,5.7641,45.192,0.266,19.916,1.246,23.761,46.146,34.05
0,52.8884,368.408,1,13,5.29744,44.738,0.256,18.6,1.539,24.341,247.712,35.182
0.266917,91.7506,381.018,1,13,5.29744,44.233,0.42,18.412,1.176,24.222,249.904,40.473
0,61.728,104.044,1,13,6.7641,52.48,0.257,26.851,1.232,24.138,12.778,0
0,65.1392,370.082,1,13,6.7641,51.191,0.38,25.318,1.217,24.273,242.341,35.427
0.00644224,151.214,369.892,1,13,6.8,48.813,0.494,22.84,1.251,24.225,245.05,33.923
0,96.1903,362.405,1,13,5.36923,43.968,0.214,18.428,1.257,24.067,243.93,34.621
0.935908,8.36513,183.601,1,13,5.36923,46.16,0.374,20.588,1.217,23.978,53.185,39.004
0,102.991,373.359,1,13,6.2,49.764,0.315,23.522,1.339,24.586,246.599,35.786
0,171.924,377.818,1,13,6.2,49.192,0.438,22.975,1.172,24.604,251.501,35.597
0,142.121,374.441,1,13,6.2,48.758,0.556,22.865,1.217,24.117,248.51,35.615
0.874939,18.3132,194.417,1,13,6.2,47.726,0.7,21.52,1.159,24.344,62.258,41.058
0.951654,6.6287,378.751,1,13,6.03077,47.606,0.268,21.172,1.301,24.862,247.696,40.126
0.550634,58.835,179.168,1,13,6.73333,49.387,0.308,23.249,1.21,24.617,40.345,43.33
0,83.5664,379.972,1,13,6.63077,52.224,0.281,25.535,1.367,25.038,248.656,36.777
0.00211992,150.837,376.435,1,13,6.63077,50.278,0.435,24.266,1.191,24.384,246.057,35.479
0,148.123,95.567,1,13,5.29744,44.948,0.257,18.938,1.238,24.513,12.914,0
0.273761,37.2778,159.112,1,13,5.4,45.465,0.346,19.733,1.266,24.118,32.152,36.288
0,160.657,366.154,1,13,5.33333,44.864,0.268,18.935,1.272,24.386,245.14,35.06
0,153.171,375.003,1,13,5.33333,46.371,0.385,20.441,1.192,24.35,247.314,37.885
