Final cost,Final dist,Average dofs,Average optimisation time (ms),Average percent derivs,Average time derivs (ms),Average time BP (ms),Average time FP (ms),Average surprise
314.561,0,0,6.09169,27.9727,4.97515,0.257384,0.524184,0
1501.42,0,0,7.06533,31.6123,5.88244,0.260746,0.572055,0
203.024,0,0,6.45002,28.6424,5.3303,0.258081,0.518296,0
1910.66,0,0,7.03425,31.7193,5.88299,0.261398,0.543935,0
2018.4,0,0,6.80888,30.9495,5.66029,0.259081,0.541205,0
1530.14,0,0,6.73001,30.2324,5.54845,0.263121,0.572173,0
2014.03,0,0,7.63885,33.4298,6.44802,0.261913,0.579247,0
2028.24,0,0,6.83296,31.0709,5.69302,0.259843,0.534227,0
194.495,0,0,6.50799,28.0018,5.38613,0.257256,0.521871,0
1901.79,0,0,6.71411,30.6667,5.55272,0.261459,0.553907,0
1516.52,0,0,6.74927,30.6307,5.60128,0.259436,0.543618,0
1629.45,0,0,7.17245,32.4621,5.99253,0.260959,0.566995,0
1938.74,0,0,7.03701,31.7786,5.84697,0.262809,0.577303,0
1050.96,0,0,6.35062,29.2711,5.2325,0.259258,0.518788,0
2051.45,0,0,7.77979,34.1029,6.58648,0.263881,0.57611,0
1921.79,0,0,6.65535,30.1747,5.48878,0.263538,0.560258,0
2005.46,0,0,7.49193,33.0799,6.29027,0.262863,0.581547,0
1518.34,0,0,6.74752,30.796,5.59709,0.258992,0.546786,0
891.316,0,0,6.45914,29.7355,5.307,0.259106,0.550009,0
2084.82,0,0,7.45556,33.1845,6.27445,0.262971,0.561443,0
1643.31,0,0,7.04029,32.0258,5.84394,0.26563,0.582138,0
1987.61,0,0,6.99159,31.4706,5.80391,0.263114,0.575217,0
1867.72,0,0,7.18244,32.1512,6.00001,0.261256,0.571045,0
1785.66,0,0,6.87347,31.0857,5.70021,0.261959,0.564674,0
1824.85,0,0,6.77157,31.1316,5.59124,0.264734,0.568485,0
1811.54,0,0,7.30297,32.5035,6.11651,0.262156,0.573989,0
1597.3,0,0,7.28032,32.4917,6.08567,0.265233,0.577667,0
1514.15,0,0,6.85604,31.3704,5.68775,0.260058,0.558473,0
479.431,0,0,6.39576,28.7564,5.2618,0.257754,0.53171,0
2078.03,0,0,6.97208,31.6231,5.79955,0.261114,0.560155,0
291.112,0,0,6.05792,27.5315,4.96394,0.256163,0.5017,0
1906.21,0,0,7.13492,32.2178,5.9478,0.262483,0.57245,0
1377.24,0,0,7.07271,31.5575,5.8947,0.262877,0.565346,0
1947.49,0,0,6.80255,30.9367,5.6296,0.260809,0.563997,0
1738.14,0,0,7.07502,31.8763,5.88989,0.266145,0.571988,0
2029.35,0,0,7.08511,31.7396,5.90683,0.260113,0.568628,0
163.017,0,0,6.53281,27.7926,5.38604,0.258464,0.541888,0
1966.88,0,0,7.05542,31.8319,5.8534,0.262504,0.588963,0
2002.28,0,0,7.51682,33.3948,6.33487,0.264813,0.564081,0
1785.37,0,0,6.99881,31.553,5.83557,0.260408,0.55611,0
1801.8,0,0,6.89593,31.4568,5.71995,0.262492,0.567678,0
1165.75,0,0,6.69647,30.338,5.55337,0.258767,0.53912,0
2006.72,0,0,7.20677,31.8427,6.0288,0.262868,0.56672,0
1935.48,0,0,6.73645,30.6613,5.58384,0.261357,0.544918,0
247.625,0,0,6.29234,28.1188,5.17641,0.259694,0.516207,0
1713.1,0,0,6.55524,30.229,5.4151,0.259994,0.540541,0
1928.96,0,0,6.94644,31.1207,5.7735,0.258979,0.564674,0
