Iteration,Cost,Cost reduction,time (ms)
0,1038.7748088179837,0.0,4297.740697860718
1,96.95507899967646,0.9066640063114342,12259.016990661621
2,90.5197399548315,0.9128591305965212,17522.84812927246
3,41.46564462375218,0.9600821619163679,19274.115324020386
4,16.104932496782247,0.9844962234739713,20703.432083129883
5,10.916919009241589,0.9894905816770202,22133.682012557983
6,9.30675518002555,0.9910406422055849,23714.385509490967
7,7.81329320729074,0.9924783570597159,25282.58466720581
8,6.94961514908297,0.9933097962233115,26164.066791534424
9,6.125706030673112,0.9941029509199943,27103.8920879364
10,6.021269693831128,0.9942034889152899,28275.49910545349
11,5.975578914212994,0.9942474741748767,29485.651969909668
12,5.868875000573066,0.9943501951041235,31340.7883644104
13,5.811725039630573,0.9944052118030821,32912.909269332886
14,5.791530001354307,0.9944246530121919,34156.31890296936
15,5.764927286732096,0.9944502627154658,35477.96702384949
16,5.750958418279415,0.9944637101617593,36885.84280014038
17,5.7375471981705815,0.9944766207752965,38487.5693321228
18,5.7340619202785055,0.9944799759566723,40259.296894073486
19,5.704490060904211,0.9945084439741129,41549.09658432007
20,5.69008627287549,0.9945223101055461,43302.51407623291
21,5.676452559958112,0.994535434906804,45238.343954086304
22,5.67051291211504,0.994541152842773,47316.19429588318
23,5.668241995579136,0.9945433389917985,49584.131479263306
24,5.6680985791633685,0.9945434770548459,51609.89212989807
