Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0,37.645,119.652,1,13,5.90769,47.718,0.217,27.485,0.923,19.091,19.764,22.639
0.578038,19.4136,118.456,1,13,5.90769,43.409,0.256,23.844,0.781,18.524,18.48,25.697
0.591454,16.1393,125.074,1,13,6.51538,49.152,0.199,29.47,0.852,18.627,17.407,25.988
0.573712,17.291,125.784,1,13,6.4,48.856,0.175,29.628,0.799,18.252,18.549,26.559
0.0014575,44.3444,265.348,1,13,6.7,45.918,0.169,26.435,0.812,18.5,162.714,25.249
0,40.6857,271.73,1,13,5.4,44.168,0.189,24.175,0.908,18.893,172.345,25.436
0,48.3197,112.893,1,13,5.4,42.94,0.255,23.698,0.779,18.205,18.665,22.686
0.825098,6.76197,124.787,1,13,5.3,45.329,0.336,23.821,0.891,20.277,20.181,26.657
0.564542,19.8149,129.342,1,13,7,52.391,0.259,31.945,0.975,19.208,19.028,25.06
0.53641,20.2378,123.14,1,13,6,44.493,0.202,24.415,0.871,19.002,20.633,26.153
0,43.3247,265.669,1,13,6,44.383,0.19,24.256,1.029,18.904,165.173,26.692
0.533392,19.4972,121.509,1,13,6.1,44.32,0.281,25.176,0.73,18.131,19.786,25.655
0.420832,27.0434,124.47,1,13,5.6,45.307,0.193,24.48,1.36,19.269,18.137,28.708
0.874083,6.22542,125.044,1,13,6.25385,47.104,0.241,27,0.849,19.011,25.359,21.338
0.644934,16.5307,122.013,1,13,5.4,43.882,0.169,23.899,0.773,19.038,19.046,26.504
0.775155,9.63996,127.23,1,13,6.1,47.318,0.199,27.18,0.88,19.057,19.801,27.334
0.479884,20.5665,127.558,1,13,6.26923,49.068,0.216,29.191,0.826,18.832,17.772,27.288
0.524639,21.1163,121.89,1,13,6.10769,47.158,0.18,27.425,0.762,18.787,16.803,25.654
0,39.2938,114.462,1,13,6.3,44.947,0.176,25.754,0.789,18.224,18.868,22.528
0.385593,25.9393,124.107,1,13,6.3,46.861,0.264,27.167,0.768,18.659,18.094,27.39
