Cost reduction,Final cost,Optimisation time (ms),Number iterations,Average num dofs,Average percent derivs,Total time derivs (ms),Total time keypoints (ms),Total time FD (ms),Total time interpolation (ms),Total time cost derivs (ms),Total time QP (ms),Total time FP (ms)
0.149748,114.079,422.746,1,13,20.0667,98.58,0.044,72.315,1.28,24.938,243.742,34.964
0,59.7457,409.286,1,13,20.0667,93.698,0.027,67.058,1.395,25.215,241.639,33.401
0,52.8884,412.735,1,13,20.0667,93.61,0.029,67.802,1.338,24.437,240.61,38.298
0.235959,95.6252,417.496,1,13,20.0667,93.831,0.027,67.501,1.773,24.527,243.189,37.675
0.229785,47.5438,428.676,1,13,20.0667,101.755,0.028,75.046,1.715,24.962,247.033,35.081
0,65.1392,415.362,1,13,20.0667,99.092,0.028,72.346,1.342,25.373,240.569,34.393
0.00474742,151.472,413.262,1,13,20.0667,92.697,0.042,66.165,1.928,24.557,243.67,34.248
0.157426,81.0475,419.411,1,13,20.0667,94.872,0.03,68.527,1.432,24.881,245.172,35.936
0,130.517,428.291,1,13,20.0667,100.492,0.039,74.079,1.325,25.045,247.74,37.282
0.000104667,102.98,415.094,1,13,20.0667,97.116,0.027,70.498,1.405,25.183,237.847,34.815
0.010384,170.139,418.756,1,13,20.0667,98.291,0.028,71.776,1.547,24.937,242.7,34.302
0.470801,75.2104,420.668,1,13,20.0667,98.049,0.026,71.228,2.051,24.741,242.667,37.093
0.137016,126.37,422.863,1,13,20.0667,94.55,0.028,68.293,1.536,24.691,247.628,37.375
0.972767,3.73394,209.193,1,13,20.0667,93.721,0.028,67.567,1.313,24.811,38.046,34.855
0.672531,42.8751,426.538,1,13,20.0667,101.42,0.029,74.554,1.981,24.853,241.128,38.472
0.800384,16.6812,418.63,1,13,20.0667,98.602,0.026,72.506,1.354,24.714,240.059,35.379
0.925404,11.2757,418.485,1,13,20.0667,98.199,0.026,71.583,1.415,25.171,239.329,36.779
0,148.123,408.522,1,13,20.0667,96.317,0.026,69.95,1.423,24.915,237.854,34.109
0.700884,15.3536,226.958,1,13,20.0667,98.946,0.028,71.824,1.341,25.75,45.257,38.63
0,160.657,411.168,1,13,20.0667,96.832,0.041,70.027,1.878,24.884,240.749,33.884
0.109005,136.474,427.172,1,13,20.0667,100.754,0.029,74.595,1.299,24.828,244.252,36.17
0,58.9497,424.497,1,13,20.0667,100.666,0.027,74.572,1.38,24.684,245.843,36.201
0.972872,2.7535,235.965,1,13,20.0667,93.306,0.027,67.44,1.38,24.457,54.907,44.726
0,132.47,416.552,1,13,20.0667,95.586,0.031,69.065,1.366,25.122,245.902,34.581
0.00224889,156.308,419.188,1,13,20.0667,98.88,0.029,73.176,1.221,24.45,238.823,35.81
0,105.31,425.91,1,13,20.0667,103.477,0.027,75.679,2.045,25.723,243.538,36.408
0.879447,13.4957,412.78,1,13,20.0667,92.562,0.028,66.297,1.362,24.872,243.176,34.456
0.0856903,83.1878,426.752,1,13,20.0667,100.909,0.028,74.61,1.362,24.906,244.759,36.135
0,166.981,423.458,1,13,20.0667,101.582,0.03,75.755,1.308,24.486,244.424,35.653
0.00501459,105.533,434.984,1,13,20.0667,102.194,0.028,75.83,1.36,24.974,249.33,36.911
0,90.7484,417.159,1,13,20.0667,92.757,0.029,66.956,1.326,24.444,248.969,34.662
0.747754,42.956,428.518,1,13,20.0667,94.949,0.027,67.718,1.97,25.231,249.038,40.995
0.000335927,73.9419,432.227,1,13,20.0667,101.431,0.028,74.921,1.465,25.014,247.382,37.291
0.857844,8.00496,400.05,1,13,20.0667,94.848,0.04,67.4,2.138,25.268,227.17,34.738
0.00235495,73.9368,434.838,1,13,20.0667,102.465,0.028,75.204,2.323,24.907,248.442,37.177
0.00177981,84.958,434.515,1,13,20.0667,102.156,0.026,74.921,1.323,25.883,248.464,37.376
0,183.878,428.229,1,13,20.0667,102.305,0.028,76.059,1.369,24.846,244.816,36.952
0,130.002,418.794,1,13,20.0667,98.057,0.028,70.774,1.311,25.941,243.387,35.281
0.936486,10.1994,429.678,1,13,20.0667,96.772,0.029,69.863,1.609,25.269,247.599,40.947
0,122.258,420.399,1,13,20.0667,99.188,0.026,71.603,2.015,25.541,244.392,35.692
0,113.448,418.145,1,13,20.0667,96.282,0.029,68.376,2.313,25.561,247.172,34.01
0.27826,80.0169,435.057,1,13,20.0667,102.581,0.026,75.168,2.431,24.952,246.493,39.191
0.000406083,90.3669,434.13,1,13,20.0667,103.606,0.03,77.214,1.391,24.968,247.759,36.908
3.51448e-05,104.53,418.199,1,13,20.0667,95.492,0.028,68.011,2.056,25.394,245.37,34.231
0,52.5131,429.612,1,13,20.0667,101.955,0.029,75.459,1.333,25.132,247.462,37.329
0.000951931,158.765,419.012,1,13,20.0667,94.583,0.027,67.419,1.305,25.83,245.81,34.534
0.814596,26.6939,427.486,1,13,20.0667,98.686,0.027,71.058,2.36,25.238,246.646,37.628
0.790955,25.295,437.422,1,13,20.0667,95.685,0.037,68.489,2.133,25.024,249.516,42.968
0,116.472,430.025,1,13,20.0667,102.557,0.029,75.531,1.478,25.516,248.155,36.509
9.07227e-05,71.9458,424.597,1,13,20.0667,94.245,0.029,68.105,1.298,24.81,251.411,34.549
0.44739,69.303,432.209,1,13,20.0667,96.941,0.028,68.144,1.341,27.424,250.696,41.053
0.000643555,152.791,428.379,1,13,20.0667,96.984,0.028,69.793,1.804,25.355,251.188,35.047
0,171.294,415.509,1,13,20.0667,95.297,0.029,68.529,1.53,25.206,244.665,34.423
0.942721,3.59307,430.168,1,13,20.0667,96.351,0.028,69.309,1.897,25.114,251.998,37.677
0.764628,38.803,422.482,1,13,20.0667,94.384,0.029,66.759,1.347,26.247,248.188,36.262
0,114.345,429.14,1,13,20.0667,94.636,0.03,67.85,1.407,25.347,250.715,43.632
0.000855415,158.817,426.786,1,13,20.0667,97.42,0.028,70.245,1.332,25.812,250.085,35
0,125.048,442.331,1,13,20.0667,106.806,0.027,77.653,2.415,26.708,254.026,37.804
0.170817,149.617,436.35,1,13,20.0667,102.293,0.029,75.166,1.349,25.746,251.742,36.227
0,110.674,438.226,1,13,20.0667,103.809,0.027,75.911,1.297,26.57,252.909,37.731
0,63.0467,437.197,1,13,20.0667,104.03,0.029,76.303,2.048,25.647,252.523,36.945
0.0438264,89.7599,431.19,1,13,20.0667,101.12,0.029,73.988,1.437,25.661,248.815,35.662
0,71.3721,425.381,1,13,20.0667,96.267,0.029,69.636,1.313,25.286,252.41,35.437
0.000191204,164.067,437.775,1,13,20.0667,102.368,0.026,75.228,1.435,25.676,250.584,37.713
0,135.997,423.154,1,13,20.0667,95.108,0.029,68.133,1.343,25.6,252.025,34.773
0.000968835,121.5,441.545,1,13,20.0667,104.67,0.027,77.543,1.393,25.704,251.624,37.623
0.153925,109.332,431.712,1,13,20.0667,97.207,0.031,70.399,1.487,25.287,251.869,37.297
0,54.1274,442.369,1,13,20.0667,101.304,0.054,73.12,1.893,26.234,260.485,36.915
0.435685,97.7653,446.482,1,13,20.0667,98.13,0.03,70.034,1.392,26.672,261.208,40.957
0,105.579,439.032,1,13,20.0667,104.219,0.036,76.737,1.338,26.106,250.917,37.994
0.761325,40.8565,220.926,1,13,20.0667,95.291,0.028,67.399,1.299,26.563,44.909,36.607
0,93.1433,437.766,1,13,20.0667,104.026,0.027,76.864,1.379,25.753,251.397,38.048
0.654555,22.7837,431.355,1,13,20.0667,94.315,0.029,67.285,1.278,25.719,254.627,38.13
0,59.9069,427.875,1,13,20.0667,101.613,0.028,74.648,1.388,25.547,247.042,36.185
0,64.226,438.135,1,13,20.0667,102.975,0.046,76.029,1.379,25.518,253.412,38.079
0.918772,5.27037,244.571,1,13,20.0667,96.161,0.028,68.945,1.391,25.793,57.429,46.319
0.625951,66.8144,449.429,1,13,20.0667,102.635,0.029,75.909,1.32,25.374,260.178,39.223
0,59.0266,425.071,1,13,20.0667,97.053,0.026,69.401,2.074,25.548,252.136,34.101
