Final cost,Average optimisation time,Average percent derivs,Average time derivs,Average time BP,Average time FP,average_surprise
2.07668,9.63106,92.3237,6.21065,0.9935,1.57252,0.639697
8.48528,10.1569,92.5573,6.31869,0.995539,1.96708,0.490615
0.535577,10.9933,93.1678,6.77859,1.15877,1.97223,0.693397
0.388801,10.7716,92.8497,6.59078,1.19747,1.88973,0.770901
0.276151,10.5933,93.4849,6.65356,1.20211,1.63088,0.811856
0.654122,10.6129,92.5594,6.5639,1.19578,1.76032,0.74713
0.964867,10.9876,92.4765,6.64743,1.18126,2.05751,0.60591
0.401521,10.5579,93.2494,6.56674,1.18363,1.71765,0.778191
0.978051,10.8943,93.2497,6.73092,1.18833,1.86003,0.673778
0.179781,10.588,93.616,6.65775,1.19053,1.63899,0.785123
0.104347,10.4762,93.9603,6.69211,1.19955,1.47906,0.88628
0.281541,10.5204,93.7173,6.61431,1.19084,1.6192,0.800354
1.86602,10.6801,92.2801,6.4834,1.18183,1.91953,0.661273
2.69728,11.0737,92.6442,6.64136,1.18201,2.15055,0.586515
1.42225,10.5653,92.4119,6.54595,1.19252,1.7344,0.744439
0.169633,10.3721,93.558,6.54532,1.19433,1.54769,0.83699
0.715259,10.8052,92.9537,6.52297,1.17809,2.01991,0.676935
0.661986,10.6344,93.5191,6.64222,1.18801,1.70222,0.736037
0.181029,10.4657,93.7107,6.67214,1.20194,1.48656,0.827669
20.37,11.8523,92.74,6.73716,1.16205,2.83994,0.198421
0.394229,10.8312,93.5021,6.73891,1.19351,1.78311,0.73221
1.97983,10.8816,92.3146,6.60558,1.18593,1.99674,0.657781
0.852928,10.7357,93.2452,6.56537,1.18315,1.89917,0.708743
0.109459,10.4843,93.8855,6.69071,1.20063,1.48468,0.885633
2.15706,11.1886,92.3096,6.74611,1.18255,2.14015,0.624261
13.0299,11.3961,92.9452,6.73234,1.17094,2.37692,0.422496
0.465302,10.9001,93.3507,6.68174,1.19149,1.92092,0.688839
0.562988,10.4758,93.1694,6.55538,1.19793,1.63109,0.784988
1.08065,10.652,93.1615,6.65526,1.19843,1.6903,0.72902
0.23905,10.4784,93.4903,6.62323,1.19758,1.55953,0.785211
2.24912,11.1134,92.6475,6.71879,1.18283,2.09364,0.620038
0.209325,10.7532,93.5331,6.71256,1.19121,1.74097,0.78521
0.477758,10.6987,92.6556,6.54857,1.1892,1.86651,0.751482
0.769112,10.8611,93.3123,6.68199,1.18938,1.88529,0.711157
0.642446,10.584,93.3627,6.64861,1.20032,1.63061,0.770313
0.852608,10.6576,93.2983,6.59262,1.19142,1.77546,0.720847
0.284528,10.6822,93.678,6.63412,1.19201,1.76011,0.832266
0.746329,10.7237,93.1337,6.53768,1.19048,1.91129,0.708791
0.578019,10.5052,93.1295,6.5003,1.18818,1.73555,0.760607
2.10454,10.8643,92.2759,6.57761,1.18705,2.00737,0.64944
2.66801,11.0026,92.9921,6.67864,1.18598,2.03282,0.562322
0.467548,10.7577,92.3222,6.55942,1.18294,1.92517,0.754769
0.320344,10.4712,93.4104,6.51916,1.19346,1.67858,0.817784
0.468745,10.8998,93.3895,6.76547,1.18619,1.83387,0.652145
0.495734,11.0081,93.0803,6.75895,1.18672,1.94668,0.664631
1.04951,11.2899,92.8125,6.75289,1.18312,2.23994,0.606222
0.574518,10.7503,92.9559,6.67655,1.19119,1.77381,0.673196
1.15748,10.9867,92.4982,6.58313,1.17876,2.11672,0.650358
0.406688,10.5353,93.2668,6.57212,1.1913,1.68059,0.808827
0.849963,10.6676,92.8298,6.58143,1.18617,1.80545,0.724616
0.86919,10.6493,92.8711,6.57251,1.19234,1.79335,0.729312
0.722683,10.8394,93.0513,6.66276,1.18077,1.89158,0.673531
1.47444,10.5336,92.0952,6.5173,1.18875,1.74375,0.700076
0.325928,10.6728,93.0883,6.62131,1.18852,1.76687,0.757073
0.388149,10.7284,93.06,6.62674,1.18783,1.81421,0.731365
2.93162,11.4704,91.0859,6.67156,1.1868,2.51002,0.479066
1.32841,10.8374,93.2782,6.71216,1.19126,1.81848,0.67623
0.807488,10.6994,93.0822,6.68111,1.19518,1.71447,0.724719
2.70416,11.2254,91.8216,6.68786,1.17381,2.25305,0.50218
0.18878,10.6982,93.5879,6.67742,1.1956,1.72149,0.797267
0.348963,10.6774,93.4603,6.66869,1.1956,1.70542,0.749028
1.8881,10.8387,93.1274,6.6563,1.19073,1.8896,0.657073
0.551587,10.6434,93.2775,6.63131,1.19337,1.71632,0.743274
